baseline_id,symbol,era,weekday,broker_hour,minute_of_hour,bar_epoch,entry_price,ret_p5,ret_p15,ret_p30,ret_p60,ret_p90,ret_p120,atr_m5_bp,bars_missing,window_ok
2ec077b4abf9,USDJPY.DWX,IS,4,15,35,1660318500,133.644,-2.544072312,14.14204903,-0.1496513124,-1.122384843,11.4483254,-11.14902278,7.781868247,0,1
96e537ae02c4,USDJPY.DWX,IS,4,15,40,1660318800,133.609,10.10410975,10.25380027,9.205966664,6.736073169,5.688239565,4.191334416,7.85875203,0,1
add94adab717,USDJPY.DWX,IS,4,15,45,1660319100,133.743,6.729324152,-4.336675564,-5.45822959,-5.607770126,-9.570594349,-8.523810592,8.342225655,0,1
859db0aa71e8,USDJPY.DWX,IS,3,15,35,1660836900,134.969,5.186376131,8.075928547,-2.370914803,-3.778645467,7.631382021,11.26184531,9.060281567,0,1
94d0f0f0dc55,USDJPY.DWX,IS,3,15,40,1660837200,135.038,3.332395326,-3.184288867,-3.554555014,-9.997185977,10.14529244,5.702098669,9.277811748,0,1
93bd1bcf5696,USDJPY.DWX,IS,3,15,45,1660837500,135.084,-0.4441680732,-11.40031388,-12.28865003,-9.327529537,1.554588256,2.516952415,9.718820459,0,1
ee2d47a5c821,USDJPY.DWX,IS,4,15,35,1660923300,136.968,-3.139419426,-2.336312131,-8.761170492,2.263302377,-0.8761170492,6.351848607,7.008936394,0,1
c1e8b10f16ad,USDJPY.DWX,IS,4,15,40,1660923600,136.927,-3.213391077,-4.820086615,-3.140359462,2.775201385,3.432485923,16.06695538,6.927570374,0,1
5316f90750ad,USDJPY.DWX,IS,4,15,45,1660923900,136.882,3.945003726,-4.164170599,3.579725603,-2.191668737,7.670840578,24.18141173,7.289907679,0,1
c80f0ed38601,USDJPY.DWX,IS,3,15,35,1661441700,136.714,3.657269921,4.461869304,1.097180976,10.38664658,9.947774186,0.512017789,6.556962501,0,1
6403d5de4f8d,USDJPY.DWX,IS,3,15,40,1661442000,136.764,-6.653797783,-2.486034337,4.752712702,10.017256,-0.6580679126,-3.948407476,7.045504874,0,1
043f1a04a014,USDJPY.DWX,IS,3,15,45,1661442300,136.668,7.82919191,0.9512102321,5.634091375,16.390084,6.80481166,2.268270553,7.076586012,0,1
6813deed26e5,USDJPY.DWX,IS,4,15,35,1661528100,136.7,-2.926115582,-1.024140454,-0.07315288954,-0.950987564,40.81931236,23.99414777,5.967185704,0,1
bcfc36cfdf50,USDJPY.DWX,IS,4,15,40,1661528400,136.661,10.4638485,5.341684899,-2.634255567,5.341684899,5.707553728,39.00161714,6.522918546,0,1
fae987d0562a,USDJPY.DWX,IS,4,15,45,1661528700,136.802,-8.479408196,-9.137293314,-22.51429073,-8.479408196,-14.40037426,28.58145349,7.268064168,0,1
b9e9c6d4f7de,USDJPY.DWX,IS,3,15,35,1662046500,139.527,5.160291556,3.511865087,-0.4300242964,-1.146731457,27.44988425,25.8731285,5.006711451,0,1
654376b960ff,USDJPY.DWX,IS,3,15,40,1662046800,139.598,4.154787318,-3.008639092,-9.240820069,-6.876889354,24.92872391,25.43016376,5.321402476,0,1
60c5fe70e659,USDJPY.DWX,IS,3,15,45,1662047100,139.655,-5.656797107,-7.017292614,-13.24692993,-10.740754,19.76298736,20.55064266,5.769319292,0,1
1cf84dd905aa,USDJPY.DWX,IS,3,15,35,1662651300,143.816,0.3476664627,2.920398287,14.39339156,22.32018691,17.59192301,17.17472326,10.15682737,0,1
66538d7833c9,USDJPY.DWX,IS,3,15,40,1662651600,143.825,8.830175561,4.310794368,17.38223536,7.787241439,10.42934121,22.73596384,10.16115815,0,1
28c4db90717e,USDJPY.DWX,IS,3,15,45,1662651900,143.956,-6.807635666,11.94809525,26.95267999,-12.08702659,4.515268554,12.9900803,10.79694986,0,1
9e4daf72544e,USDJPY.DWX,IS,4,15,35,1662737700,142.392,-5.407607169,-7.233552447,-2.1770886,16.4335075,-1.334344626,7.44423844,12.64115962,0,1
54564bf51920,USDJPY.DWX,IS,4,15,40,1662738000,142.317,-4.567268843,8.361615267,-1.756641863,23.32820394,2.318767259,6.675239079,12.42196746,0,1
b2d0557fcdd7,USDJPY.DWX,IS,4,15,45,1662738300,142.253,2.53070234,6.748539574,4.077242659,27.34564473,13.00499814,8.435674467,11.21241731,0,1
8751d6dd8cff,USDJPY.DWX,IS,3,15,35,1663256100,143.608,-11.69851262,-23.67556125,-17.26923291,-8.14717843,-26.5305554,-17.26923291,6.774393786,0,1
dc92cdc7c009,USDJPY.DWX,IS,3,15,40,1663256400,143.437,-3.625284968,-14.989159,-3.973870061,5.647078508,-7.738589067,-9.62094857,7.574256095,0,1
bf287221c484,USDJPY.DWX,IS,3,15,45,1663256700,143.383,-8.020476626,-4.533312875,0.069743275,-0.13948655,-4.4635696,-1.464608775,8.130073201,0,1
ad121db67bf8,USDJPY.DWX,IS,4,15,35,1663342500,143.205,-6.145036835,1.466429245,5.307077267,-4.050137914,-5.656227087,-18.71443036,5.750996324,0,1
f8f9db8228bb,USDJPY.DWX,IS,4,15,40,1663342800,143.113,3.912991832,9.712604725,11.04022695,-1.816746208,1.397497083,-8.524732205,5.879469869,0,1
d0d2c366471d,USDJPY.DWX,IS,4,15,45,1663343100,143.168,4.051184622,8.940545373,3.562248547,-0.2095440322,-12.29324989,-13.89975414,6.026885497,0,1
6993489b0a22,USDJPY.DWX,IS,3,15,35,1663860900,140.803,7.883354758,-26.77499769,24.57334006,39.41677379,80.60907793,75.49555052,30.55941381,0,1
e9ac3db53258,USDJPY.DWX,IS,3,15,40,1663861200,140.915,-21.0765355,-21.0765355,22.99258418,53.72032786,62.73285314,66.49398574,31.19915248,0,1
6a6d0d954057,USDJPY.DWX,IS,3,15,45,1663861500,140.617,-13.58299494,7.111515677,44.80254877,94.72538882,65.78152002,95.72100102,32.57582146,0,1
16463acf5dda,USDJPY.DWX,IS,4,15,35,1663947300,142.904,0.3498852376,2.309242568,-5.94804904,0.1399540951,13.57554722,16.65453731,8.142329316,0,1
c19ee11b2f51,USDJPY.DWX,IS,4,15,40,1663947600,142.911,-1.259525159,-3.008865658,-10.56601661,-1.959261358,11.96548901,14.97435467,7.56214907,0,1
3c7e28f48956,USDJPY.DWX,IS,4,15,45,1663947900,142.898,2.729219443,3.4290193,-9.447298073,0.4198799143,13.36617727,16.44529665,7.467864191,0,1
5ef6058d1ddf,USDJPY.DWX,IS,3,15,35,1664465700,144.77,-4.351730331,-4.558955585,-4.697105754,-15.61096912,-15.19651862,-11.32831388,3.961949496,0,1
2f810941b73f,USDJPY.DWX,IS,3,15,40,1664466000,144.707,-0.5528412585,-2.418680506,-4.008099124,-12.57713863,-15.41045008,-6.081253844,4.116692943,0,1
c012b67362b3,USDJPY.DWX,IS,3,15,45,1664466300,144.699,0.3455448897,0.8984167133,-3.593666853,-6.772679839,-7.601987574,-4.008320721,4.240329433,0,1
c8c863c88f45,USDJPY.DWX,IS,4,15,35,1664552100,144.532,2.698364376,-4.220518639,0.9686436222,1.660531924,-3.321063847,3.528630338,4.037662445,0,1
794b3bcd2f0f,USDJPY.DWX,IS,4,15,40,1664552400,144.568,-7.124674893,-4.011952853,-1.452603619,1.037574014,-5.672071274,-1.383432018,4.338047543,0,1
1ef1dfdf76ec,USDJPY.DWX,IS,4,15,45,1664552700,144.46,0.7614564585,4.845632009,6.299321612,3.668835664,3.876505607,12.59864322,5.063190997,0,1
bcd24f4870bf,USDJPY.DWX,IS,3,15,35,1665070500,144.642,0.414817273,4.355581366,10.2321594,8.227209248,13.41242516,15.55564774,3.323476485,0,1
dcfe1349b809,USDJPY.DWX,IS,3,15,40,1665070800,144.65,1.036985828,3.387487038,8.4341514,4.424472866,15.34739025,14.58693398,3.392425065,0,1
3eda1d68c3dc,USDJPY.DWX,IS,3,15,45,1665071100,144.67,2.419299094,4.562106864,6.151931983,6.428423308,12.09649547,12.3729868,3.273459795,0,1
1164e3a06152,USDJPY.DWX,IS,3,15,35,1665675300,147.3,1.289884589,9.029192125,8.418194162,-11.54107264,-2.783435166,7.399864223,7.753855106,0,1
1fe8a59e2675,USDJPY.DWX,IS,3,15,40,1665675600,147.322,6.923609508,2.036355738,8.349058525,-10.24965721,-3.733318853,0.8145422951,8.266634602,0,1
6b5c5a09f553,USDJPY.DWX,IS,3,15,45,1665675900,147.425,0.5426488045,-9.632016279,5.358656944,-16.41512634,-9.292860777,-4.137697134,8.604859614,0,1
70d30ffbdbf7,USDJPY.DWX,IS,4,15,35,1665761700,147.778,2.030072135,-0.5413525694,-5.075180338,8.323295754,21.18041928,33.36085209,4.171314887,0,1
4ddd46b61a27,USDJPY.DWX,IS,4,15,40,1665762000,147.809,-1.691371973,-7.442036682,-5.953629346,4.059292736,21.10832223,35.92474071,4.426562079,0,1
5f644709969b,USDJPY.DWX,IS,4,15,45,1665762300,147.784,-0.9473285335,-5.683971201,-4.127645753,11.84160667,24.63054187,39.72013208,4.606143329,0,1
e7bfe21eeaa1,USDJPY.DWX,IS,3,15,35,1666280100,149.773,2.403637505,5.274648969,9.280711477,7.077377097,2.336869796,-0.9347479185,3.195311762,0,1
4f9bbf752593,USDJPY.DWX,IS,3,15,40,1666280400,149.815,4.538931349,0.5339919234,3.070453559,4.405433368,-0.8677368755,-3.270700531,3.408966297,0,1
3ea65bc1c0af,USDJPY.DWX,IS,3,15,45,1666280700,149.882,-2.001574572,1.601259658,-0.6004723716,0,-6.805353545,-5.938004564,3.60283423,0,1
eb459267cd37,USDJPY.DWX,IS,4,15,35,1666366500,151.906,0.8557923979,-3.159848854,-32.52011112,-24.68631917,-38.1156768,-19.94654589,4.862029338,0,1
6b646731ed34,USDJPY.DWX,IS,4,15,40,1666366800,151.923,-8.425320722,-8.622789176,-41.79748952,-30.73925607,-49.16964515,-85.56966358,4.635807049,0,1
6a0b96462558,USDJPY.DWX,IS,4,15,45,1666367100,151.794,4.216240431,-21.27883843,-13.10987259,-20.5541721,-35.37689237,-88.21165527,6.107901875,0,1
ddd32aa20527,USDJPY.DWX,IS,3,15,35,1666884900,146.68,-0.8181074448,0.8862830652,-9.408235615,-28.77011181,-43.08699209,-60.13089719,8.960224395,0,1
cafa76012cae,USDJPY.DWX,IS,3,15,40,1666885200,146.662,-6.682030792,1.772783679,-19.09151655,-38.31940107,-55.50176597,-50.38796689,9.273022323,0,1
9fa61f9738e6,USDJPY.DWX,IS,3,15,45,1666885500,146.568,8.528464603,-2.456197806,-18.69439441,-28.92855193,-48.91927297,-39.91321434,9.483652639,0,1
aa2080039b56,USDJPY.DWX,IS,4,15,35,1666971300,147.418,12.68501811,23.26717226,10.31081686,9.089799075,2.035029644,9.564639325,10.19937476,0,1
178bdb87fe77,USDJPY.DWX,IS,4,15,40,1666971600,147.607,-2.913140976,11.17833165,-6.84249392,-8.671675463,-10.63635193,-8.942665321,10.22018894,0,1
d30f085eb5fc,USDJPY.DWX,IS,4,15,45,1666971900,147.563,13.41799774,10.1651498,-2.778474279,-8.606493498,-3.659453928,-7.657746183,10.36361225,0,1
c347431a759d,USDJPY.DWX,IS,3,15,35,1667489700,148.283,6.608984172,5.934598032,4.923018822,-13.0156525,-40.86780008,-31.76358719,5.578136787,0,1
1852c149a118,USDJPY.DWX,IS,3,15,40,1667490000,148.379,-3.639329016,-3.504539052,-2.695799271,-15.09647592,-34.3714407,-36.52808012,5.978897668,0,1
c6850384fc99,USDJPY.DWX,IS,3,15,45,1667490300,148.326,3.033857854,7.416096976,-5.93287758,-16.98960398,-41.86723838,-38.49628521,6.250710308,0,1
619678732c89,USDJPY.DWX,IS,3,15,35,1668094500,144.34,-15.17250935,-61.38284606,-34.43258972,-88.3331024,-160.8701677,-178.1903838,14.08381005,0,1
f9507d1c272d,USDJPY.DWX,IS,3,15,40,1668094800,144.12,-26.01998335,-25.67305024,-25.46489037,-120.1082431,-171.6625035,-155.4260339,15.92422981,0,1
4e89f9b10d8d,USDJPY.DWX,IS,3,15,45,1668095100,143.743,-20.10532687,-2.434901178,-15.0268187,-98.23087037,-114.3012181,-132.8064671,18.13256,0,1
07405cb931f4,USDJPY.DWX,IS,4,15,35,1668180900,139.486,-12.47437019,-11.54237701,-11.39899345,13.19128801,-12.40267841,-13.54974693,12.55630365,0,1
e3fcbfe2fbef,USDJPY.DWX,IS,4,15,40,1668181200,139.311,-3.37374651,-3.589092031,1.579200494,21.17564299,11.98756739,6.81927486,12.34134931,0,1
6f9c7ec02418,USDJPY.DWX,IS,4,15,45,1668181500,139.27,3.949163495,-0.5026208085,4.88260214,26.7825088,4.810799167,4.595390249,12.15008873,0,1
9e7d9b6f13ef,USDJPY.DWX,IS,3,15,35,1668699300,140.169,12.84164116,22.97226919,25.18388517,15.40996939,27.53818605,23.25763899,11.25681957,0,1
ffc15de21a95,USDJPY.DWX,IS,3,15,40,1668699600,140.348,-1.638783595,10.83022202,19.80790606,5.628865392,13.25277168,17.0290991,11.02361884,0,1
20253e1831e1,USDJPY.DWX,IS,3,15,45,1668699900,140.328,11.61564335,12.96961405,18.6705433,4.41822017,12.18573628,16.60395644,11.28478585,0,1
c373451a208a,USDJPY.DWX,IS,4,15,35,1668785700,139.832,0.8581726643,9.225356142,7.079924481,-4.505406488,7.580525202,6.650838149,6.758109732,0,1
36eea6af972b,USDJPY.DWX,IS,4,15,40,1668786000,139.842,2.645843166,11.65601178,6.793381102,-6.078288354,3.575463738,4.147537936,6.885321598,0,1
dbfd751ac995,USDJPY.DWX,IS,4,15,45,1668786300,139.883,5.576088588,3.431439131,7.291808154,-2.430602718,3.073997555,3.645904077,6.862878263,0,1
ae2a67b69d39,USDJPY.DWX,IS,3,15,35,1669304100,138.382,-3.902241621,-1.951120811,-8.238065644,-12.212571,-14.59727421,-13.15199954,7.262505239,0,1
c4b2f46ab7af,USDJPY.DWX,IS,3,15,40,1669304400,138.33,0.2168726957,-1.156654377,-7.229089858,-7.229089858,-7.373671655,-8.241162438,7.218762586,0,1
9f070052d511,USDJPY.DWX,IS,3,15,45,1669304700,138.335,1.445765714,-2.024071999,-5.638486283,-3.18068457,-7.228828568,-5.132468284,6.903531283,0,1
bcb598853d90,USDJPY.DWX,IS,4,15,35,1669390500,139.491,-2.652500878,-0.4301352775,-3.154325369,-4.803177266,-11.90040935,-16.56020819,6.564683641,0,1
134c72e78f8c,USDJPY.DWX,IS,4,15,40,1669390800,139.454,1.649289371,-6.095199851,2.151247006,-7.314239821,-9.537195061,-9.824027995,6.602279502,0,1
f1950a3d563a,USDJPY.DWX,IS,4,15,45,1669391100,139.478,0.5018712629,-8.818595047,-3.369707051,-10.39590473,-7.958244311,-12.33169389,6.467993928,0,1
1b90ad04e03f,USDJPY.DWX,IS,3,15,35,1669908900,135.841,14.13417157,26.64880264,34.15758129,21.34848831,-16.93155969,13.91332514,9.007379426,0,1
7edb44a9ddc1,USDJPY.DWX,IS,3,15,40,1669909200,136.033,0.5145810208,8.086273184,7.498180589,6.68955327,-28.81653716,3.01397455,10.72743904,0,1
748acd36c883,USDJPY.DWX,IS,3,15,45,1669909500,136.038,12.12896397,11.09983975,-1.102633088,-5.954218674,-10.14422441,10.51176877,11.3413689,0,1
546db63b2c75,USDJPY.DWX,IS,3,15,35,1670513700,136.39,4.472468656,15.76361903,10.99787374,17.59659799,11.80438449,0.2932766332,6.740125481,0,1
303ecfe21c3f,USDJPY.DWX,IS,3,15,40,1670514000,136.45,11.35947233,23.59838769,12.45877611,15.75668743,0.8061561011,-3.517772078,7.203057111,0,1
9054f4d76aae,USDJPY.DWX,IS,3,15,45,1670514300,136.608,-0.2196064652,0.4392129304,1.244436636,9.589482314,-11.19992973,-14.56722886,7.633939029,0,1
f83244f982a7,USDJPY.DWX,IS,4,15,35,1670600100,136.198,3.817970895,-11.16022262,-10.35257493,4.699041102,27.01948634,45.22827061,11.20217834,0,1
0d38f437ba09,USDJPY.DWX,IS,4,15,40,1670600400,136.249,-2.348641091,-9.834934568,-10.78907001,-5.724812659,40.00029358,27.81671792,11.37623028,0,1
bea1dd8e0f64,USDJPY.DWX,IS,4,15,45,1670600700,136.215,-12.40685681,-11.74613662,4.404801233,1.541680432,36.85350365,34.21062291,12.36490632,0,1
77caa4b0f9b8,USDJPY.DWX,IS,3,15,35,1671118500,136.548,10.91191376,-2.563201219,-14.2806925,-1.830858013,31.34428919,70.23171339,8.537029365,0,1
6035145059b2,USDJPY.DWX,IS,3,15,40,1671118800,136.696,-9.875929069,-13.67999064,-28.74992684,-10.02223913,35.40703459,48.86756013,9.405646732,0,1
98b1d5fcdccf,USDJPY.DWX,IS,3,15,45,1671119100,136.561,-3.51491275,-11.56992113,-19.99106626,4.90623238,50.96623487,69.63920885,10.2413678,0,1
8c0c7fb4c78b,USDJPY.DWX,IS,4,15,35,1671204900,137.091,2.334215959,-2.480104456,-5.10609741,4.668431917,-13.05702052,-32.38724643,5.319719852,0,1
b75641560616,USDJPY.DWX,IS,4,15,40,1671205200,137.125,-3.8650866,-9.261622607,-5.250683683,15.31449407,-8.605287147,-31.43117593,5.448626123,0,1
9326ce8d91b7,USDJPY.DWX,IS,4,15,45,1671205500,137.072,-1.094315396,-2.480448232,10.21361037,12.6940586,-9.265203689,-34.58036652,5.643540829,0,1
ad37009ac621,USDJPY.DWX,IS,3,15,35,1671723300,132.205,12.48061722,9.303732839,9.984493779,36.00468969,1.437161983,7.337090125,5.165138556,0,1
4706886fe43d,USDJPY.DWX,IS,3,15,40,1671723600,132.369,-3.399587517,3.02185557,-6.345896698,18.58441176,-4.306144188,-4.986061691,6.076088165,0,1
bc7e392343ae,USDJPY.DWX,IS,3,15,45,1671723900,132.324,0.3022883226,3.400743629,-3.47631571,10.27780297,-5.743478129,-1.662585774,6.321064746,0,1
30db0106a0aa,USDJPY.DWX,IS,4,15,35,1671809700,132.958,-23.08999835,-15.94488485,-10.07837061,6.167361122,3.610162608,-8.198077588,6.237200577,0,1
85e858f870a5,USDJPY.DWX,IS,4,15,40,1671810000,132.658,1.95992703,9.27196249,11.0811259,32.26341419,27.06206938,13.34258017,7.96893408,0,1
0e9724d3ca49,USDJPY.DWX,IS,4,15,45,1671810300,132.684,4.672756323,8.968677459,14.84730638,27.20750053,18.69102529,12.58629526,8.559542113,0,1
eddefd79551d,USDJPY.DWX,IS,3,15,35,1672328100,133.493,-18.42793255,-25.39458998,-29.36483561,-25.84405175,-26.5182444,-32.88561947,5.682480943,0,1
44ea6be2862e,USDJPY.DWX,IS,3,15,40,1672328400,133.247,-1.500971879,-1.050680316,-2.251457819,-12.23292082,-13.58379551,-14.48437864,7.049207219,0,1
438ad7553b8c,USDJPY.DWX,IS,3,15,45,1672328700,133.227,-5.479369797,-4.878890916,2.401915528,-18.99014464,-8.932123368,-10.28320085,7.441649001,0,1
c2f7802d7923,USDJPY.DWX,IS,4,15,35,1672414500,132.008,-5.529967881,-8.029816375,-13.48403127,-32.19501848,-5.302708927,17.49893946,5.832979819,0,1
cc079a1c1569,USDJPY.DWX,IS,4,15,40,1672414800,131.933,-1.212736768,-3.865598448,-8.868137615,-29.93943896,-3.486618208,21.07130134,6.101581864,0,1
e5ac05dac641,USDJPY.DWX,IS,4,15,45,1672415100,131.918,-1.212874665,-1.212874665,-6.291787322,-21.45272063,0.8338513319,13.94805864,6.264714227,0,1
4118b2148586,USDJPY.DWX,IS,3,15,35,1672932900,133.656,-7.257437002,-8.903453642,-4.414317352,2.992757527,14.81414976,24.39097384,11.24421756,0,1
9cca3fa3394f,USDJPY.DWX,IS,3,15,40,1672933200,133.561,-8.535425761,7.562087735,4.791817971,16.32212996,20.58984284,23.50985692,11.54635603,0,1
4680d155277c,USDJPY.DWX,IS,3,15,45,1672933500,133.447,6.744250526,17.83479584,5.695144889,18.95883759,26.30257705,35.44478332,11.96301581,0,1
ec49b079f5b7,USDJPY.DWX,IS,3,15,35,1673537700,129.748,31.83093381,1.541449579,-1.156087184,43.2376607,47.2454296,29.6729044,15.1007007,0,1
7ce9353d786f,USDJPY.DWX,IS,3,15,40,1673538000,130.137,8.298946495,-37.959996,-9.451577952,7.223157134,16.67473509,-6.838946649,18.11278005,0,1
acd1975a2d7d,USDJPY.DWX,IS,3,15,45,1673538300,130.248,-36.85277317,-46.52662613,-4.453043425,21.03679135,-8.675757017,-10.51839568,19.70416875,0,1
6bcc774fdf80,USDJPY.DWX,IS,4,15,35,1673624100,128.448,-10.12082711,-13.23492775,-16.03761834,-27.17052815,-53.09541604,-51.61621824,7.662911951,0,1
2a9dfdb34401,USDJPY.DWX,IS,4,15,40,1673624400,128.32,0.7793017456,-4.44201995,-15.19638404,-32.65274314,-35.14650873,-47.69326683,8.288430709,0,1
06a318e9f2a2,USDJPY.DWX,IS,4,15,45,1673624700,128.329,-3.974160166,-7.169073241,-13.01342643,-28.36459413,-35.14404382,-50.10558798,8.226622866,0,1
8b740ce2091d,USDJPY.DWX,IS,3,15,35,1674142500,128.584,-5.443912151,0.6999315622,-12.98761899,-23.48659242,-17.6538294,-4.743980589,9.582396388,0,1
dff1c54d8d3e,USDJPY.DWX,IS,3,15,40,1674142800,128.512,0.8559511952,-4.902265936,-5.836030876,-15.17368028,-9.726718127,6.769795817,9.843438745,0,1
ed9a0bba0e80,USDJPY.DWX,IS,3,15,45,1674143100,128.52,5.680049798,-10.73762838,-3.267973856,-13.14970433,-8.092125739,5.368814192,10.27077498,0,1
abac95fae22a,USDJPY.DWX,IS,4,15,35,1674228900,130.359,3.528716851,6.136898872,13.19433257,3.375294379,-8.9752146,-47.10069884,8.158787875,0,1
07dd98a678df,USDJPY.DWX,IS,4,15,40,1674229200,130.408,-7.974970861,10.19876081,9.661983927,-13.41942212,-16.94681308,-47.00631863,8.062607903,0,1
6a7a9afd8a1f,USDJPY.DWX,IS,4,15,45,1674229500,130.303,10.43721173,22.79302856,16.50000384,-2.76279134,-16.50000384,-29.77675111,8.222593274,0,1
7e80932f548f,USDJPY.DWX,IS,3,15,35,1674747300,129.906,-6.774128986,2.0014472,-13.0094068,16.31949256,20.16842948,30.09868674,9.264941023,0,1
9752190c609b,USDJPY.DWX,IS,3,15,40,1674747600,129.823,12.70961232,1.694614976,4.775733114,19.71915608,31.42740501,38.43694877,10.11266989,0,1
54785fb00f9d,USDJPY.DWX,IS,3,15,45,1674747900,129.989,-4.384986422,-9.154620776,-5.923578149,6.923662771,13.46267761,24.61746763,11.00093085,0,1
89e440fc2e61,USDJPY.DWX,IS,4,15,35,1674833700,129.594,5.864469034,11.03446147,6.867601895,29.86249363,25.15548559,24.07518867,6.294383117,0,1
12b0b74ca82b,USDJPY.DWX,IS,4,15,40,1674834000,129.669,2.544941351,3.084777395,11.56791523,22.13327781,11.10519862,15.88660358,6.632271399,0,1
b7e6a8515481,USDJPY.DWX,IS,4,15,45,1674834300,129.704,2.54425461,2.467155986,14.41744279,13.26096342,6.399185839,11.48769506,6.933369166,0,1
3a055c47601b,USDJPY.DWX,IS,3,15,35,1675352100,128.109,8.19614547,12.64548158,14.59694479,9.288964866,53.31397482,31.84787954,9.116120982,0,1
648848933d5d,USDJPY.DWX,IS,3,15,40,1675352400,128.22,3.821556699,11.85462486,-0.1559819061,11.93261582,51.31804711,21.13554828,9.024667424,0,1
4396670aaa0c,USDJPY.DWX,IS,3,15,45,1675352700,128.269,0.1559223195,11.69417396,0.7796115975,9.979028448,40.38388075,15.35834847,8.993376643,0,1
539733ad42d1,USDJPY.DWX,IS,3,15,35,1675956900,130.625,-2.679425837,-11.63636364,-11.10047847,-13.47368421,8.19138756,18.90909091,7.349282297,0,1
55d5fb089255,USDJPY.DWX,IS,3,15,40,1675957200,130.592,-0.4594462142,-16.54006371,-5.130482725,-6.891693212,5.743077677,26.11185984,6.990145973,0,1
0d13028c3259,USDJPY.DWX,IS,3,15,45,1675957500,130.585,-8.576789065,-14.09043918,0.1531569476,0.9189416855,9.419152276,25.34747482,6.924881987,0,1
3ae2c86c1d34,USDJPY.DWX,IS,4,15,35,1676043300,130.763,-4.894350848,-10.40049555,-1.300061944,4.053134296,29.82495048,28.677837,7.723897433,0,1
a74f501bd1c9,USDJPY.DWX,IS,4,15,40,1676043600,130.705,-0.306032669,-4.207949199,0.7650816725,9.563520906,37.71852645,33.51057725,7.880341226,0,1
ec9fc87ee35b,USDJPY.DWX,IS,4,15,45,1676043900,130.699,-5.508840925,1.224186872,-3.213490539,18.51582644,37.03165288,41.69886533,7.968144909,0,1
328a354d6cc7,USDJPY.DWX,IS,3,15,35,1676561700,134.066,-7.459012725,14.61966494,9.249175779,20.51228499,25.50982352,2.685244581,6.260242823,0,1
4ac17e49cd9c,USDJPY.DWX,IS,3,15,40,1676562000,133.964,7.016810486,23.66307366,16.19838165,25.75318742,33.88970171,12.31674181,6.840857032,0,1
1e116b31d232,USDJPY.DWX,IS,3,15,45,1676562300,134.055,15.4414233,15.14303831,11.48782216,23.94539555,19.24583193,10.66726344,7.59816067,0,1
7c2519080da8,USDJPY.DWX,IS,4,15,35,1676648100,134.687,-2.450125105,-5.642712363,-7.127636669,-14.40376577,-20.64044785,-33.85627418,5.891967514,0,1
e3618067d72d,USDJPY.DWX,IS,4,15,40,1676648400,134.656,5.792538023,0,-4.455798479,-6.757961027,-19.90256654,-35.12654468,5.903932985,0,1
d75476cfa105,USDJPY.DWX,IS,4,15,45,1676648700,134.729,-8.758322262,-6.754299371,-12.84059111,-7.348083931,-25.16162073,-36.29508124,6.118101628,0,1
4b97f1c54d2c,USDJPY.DWX,IS,3,15,35,1677166500,135.208,3.993846518,8.43145376,1.331282173,-6.138690018,-20.26507307,-29.95384888,6.730370984,0,1
87e010fc611e,USDJPY.DWX,IS,3,15,40,1677166800,135.263,-0.2217901422,-0.7393004739,-4.80545308,-6.80156436,-31.49420019,-35.4124927,7.27682895,0,1
6c1c9fdae7d5,USDJPY.DWX,IS,3,15,45,1677167100,135.261,4.509799573,0.7393114054,-5.175179837,-9.537117129,-35.04336061,-31.42073473,7.477606786,0,1
03ffa47f34e9,USDJPY.DWX,IS,4,15,35,1677252900,135.765,7.807608736,5.524251464,19.29805178,37.12296984,27.10566052,33.73476227,9.549063245,0,1
4f855062370e,USDJPY.DWX,IS,4,15,40,1677253200,135.875,1.692732291,-7.727690892,14.35142594,20.75436983,28.11407544,29.88040478,10.43501117,0,1
05a020162b7c,USDJPY.DWX,IS,4,15,45,1677253500,135.898,-4.267906812,-1.471692004,18.83765766,28.91874788,28.84516328,23.47348747,10.56464617,0,1
534b72b11e36,USDJPY.DWX,IS,3,15,35,1677771300,137.028,-4.451644919,-6.495022915,-8.611378696,-21.96631345,-28.97218087,-32.329159,6.948527725,0,1
c45dfa02397c,USDJPY.DWX,IS,3,15,40,1677771600,136.969,-5.037636253,1.314165979,-2.04425819,-15.76999175,-22.92489541,-23.94702451,6.951520834,0,1
68a48e86320a,USDJPY.DWX,IS,3,15,45,1677771900,136.894,3.287214925,11.39567841,-1.680132073,-6.282232969,-17.7509606,-15.48643476,7.226655034,0,1
26d437683725,USDJPY.DWX,IS,4,15,35,1677857700,136.058,-0.367490335,-15.28759794,-16.31657087,-4.924370489,12.93565979,16.46356701,4.593629188,0,1
a97a7bcd382c,USDJPY.DWX,IS,4,15,40,1677858000,136.055,-8.011465951,-13.74444159,-8.819962515,-2.204990629,15.58193378,17.93392378,4.625230343,0,1
c60e90c1e8bb,USDJPY.DWX,IS,4,15,45,1677858300,135.948,-7.208638597,-2.868743932,-1.029805514,4.192779592,17.50669374,20.52255274,5.049199484,0,1
f128440bf0c0,USDJPY.DWX,IS,3,15,35,1678376100,136.046,-1.837613748,1.837613748,7.717977743,16.17100098,4.924804845,11.90773709,6.221635119,0,1
4336e8fe3d6d,USDJPY.DWX,IS,3,15,40,1678376400,136.019,9.557488292,2.573169925,17.57107463,17.49755549,5.21985899,16.2477301,6.67973907,0,1
