event_id,cluster_id,currency,era,symbol,currency_leg,trade_dir,cluster_trade_dir,entry_delay_min,entry_bar_epoch,entry_lag_sec,entry_price,px_p5,px_p15,px_p30,px_p60,px_p90,px_p120,ret_p5,ret_p15,ret_p30,ret_p60,ret_p90,ret_p120,ret_raw_p5,ret_raw_p15,ret_raw_p30,ret_raw_p60,ret_raw_p90,ret_raw_p120,mae_p90_bp,mfe_p90_bp,atr_m5_bp,bars_missing,session_intact,window_ok,weekday,broker_hour,minute_of_hour
bdfe4bfeb442,2cb9a29cee24,USD,IS,EURUSD.DWX,-1,1,1,10,1596814800,0,1.18197,1.18408,1.18418,1.1811,1.17701,1.17622,1.17747,17.85155292,18.69759808,-7.360592908,-41.96384003,-48.64759681,-38.07203229,17.85155292,18.69759808,-7.360592908,-41.96384003,-48.64759681,-38.07203229,-54.48530843,21.99717421,4.689507469,0,1,1,4,15,40
bdfe4bfeb442,2cb9a29cee24,USD,IS,EURUSD.DWX,-1,1,1,15,1596815100,0,1.18407,1.1837,1.1831,1.18045,1.17705,1.17638,1.17779,-3.124815256,-8.192083238,-30.57251683,-59.28703539,-64.94548464,-53.03740488,-3.124815256,-8.192083238,-30.57251683,-59.28703539,-64.94548464,-53.03740488,-72.12411428,3.209269722,4.681190422,0,1,1,4,15,45
bdfe4bfeb442,2cb9a29cee24,USD,IS,USDJPY.DWX,1,-1,-1,5,1596814500,0,105.7,105.695,105.583,105.568,105.771,105.89,105.912,0.4730368969,11.06906339,12.48817408,-6.717123936,-17.97540208,-20.05676443,-0.4730368969,-11.06906339,-12.48817408,6.717123936,17.97540208,20.05676443,-18.92147588,14.00189215,3.0814975,0,1,1,4,15,35
bdfe4bfeb442,2cb9a29cee24,USD,IS,USDJPY.DWX,1,-1,-1,10,1596814800,0,105.693,105.624,105.585,105.617,105.83,105.926,105.891,6.528341517,10.21827368,7.190637034,-12.96206939,-22.04497933,-18.73350175,-6.528341517,-10.21827368,-7.190637034,12.96206939,22.04497933,18.73350175,-28.19486626,13.34052397,3.081701586,0,1,1,4,15,40
bdfe4bfeb442,2cb9a29cee24,USD,IS,USDJPY.DWX,1,-1,-1,15,1596815100,0,105.623,105.583,105.605,105.668,105.829,105.956,105.87,3.787053956,1.70417428,-4.260435701,-19.50332787,-31.52722418,-23.38505818,-3.787053956,-1.70417428,4.260435701,19.50332787,31.52722418,23.38505818,-34.8408964,6.722020772,3.083743936,0,1,1,4,15,45
c14a4654ddfc,60b983398d7b,USD,IS,EURUSD.DWX,-1,1,1,5,1646408100,0,1.09366,1.09183,1.09,1.09102,1.09179,1.09102,1.09098,-16.73280544,-33.46561088,-24.13912916,-17.09854982,-24.13912916,-24.50487354,-16.73280544,-33.46561088,-24.13912916,-17.09854982,-24.13912916,-24.50487354,-46.9067169,0.3657443813,7.471635217,0,1,1,4,15,35
c14a4654ddfc,60b983398d7b,USD,IS,EURUSD.DWX,-1,1,1,10,1646408400,0,1.09178,1.09078,1.08971,1.09134,1.09212,1.09096,1.09075,-9.159354449,-18.95986371,-4.030115957,3.114180513,-7.510670648,-9.434135082,-9.159354449,-18.95986371,-4.030115957,3.114180513,-7.510670648,-9.434135082,-29.76790196,9.342541538,7.484501064,0,1,1,4,15,40
c14a4654ddfc,60b983398d7b,USD,IS,EURUSD.DWX,-1,1,1,15,1646408700,0,1.09078,1.09,1.09088,1.09191,1.09151,1.09058,1.09028,-7.150846183,0.9167751517,10.35955921,6.692458608,-1.833550303,-4.583875759,-7.150846183,0.9167751517,10.35955921,6.692458608,-1.833550303,-4.583875759,-20.62744091,18.51885806,7.491362668,0,1,1,4,15,45
c14a4654ddfc,60b983398d7b,USD,IS,USDJPY.DWX,1,-1,-1,5,1646408100,0,115.331,115.414,115.414,115.391,115.296,115.161,114.92,-7.196677389,-7.196677389,-5.20241739,3.034743477,14.7401826,35.63655912,7.196677389,7.196677389,5.20241739,-3.034743477,-14.7401826,-35.63655912,-10.75166261,15.78066608,2.588821987,0,1,1,4,15,35
c14a4654ddfc,60b983398d7b,USD,IS,USDJPY.DWX,1,-1,-1,10,1646408400,0,115.416,115.43,115.413,115.389,115.299,115.046,114.959,-1.213003396,0.2599292992,2.339363693,10.13724267,32.05794691,39.59589658,1.213003396,-0.2599292992,-2.339363693,-10.13724267,-32.05794691,-39.59589658,-3.29243779,33.2709503,2.586915407,0,1,1,4,15,40
c14a4654ddfc,60b983398d7b,USD,IS,USDJPY.DWX,1,-1,-1,15,1646408700,0,115.43,115.414,115.419,115.366,115.268,115.017,114.945,1.386121459,0.952958503,5.544485836,14.03447977,35.77926016,42.01680672,-1.386121459,-0.952958503,-5.544485836,-14.03447977,-35.77926016,-42.01680672,-2.079182188,38.20497271,2.586601651,0,1,1,4,15,45
c2f684e29020,42f7d17bc448,USD,OOS,EURUSD.DWX,-1,1,1,5,1722612900,0,1.08576,1.08497,1.08801,1.08896,1.08906,1.09075,1.09118,-7.276009431,20.72281167,29.47244327,30.39345712,45.95859122,49.91895078,-7.276009431,20.72281167,29.47244327,30.39345712,45.95859122,49.91895078,-11.14426761,46.87960507,2.894614964,0,1,1,4,15,35
c2f684e29020,42f7d17bc448,USD,OOS,EURUSD.DWX,-1,1,1,10,1722613200,0,1.085,1.08645,1.08924,1.08917,1.08876,1.09057,1.09154,13.3640553,39.07834101,38.43317972,34.65437788,51.33640553,60.2764977,13.3640553,39.07834101,38.43317972,34.65437788,51.33640553,60.2764977,0,53.91705069,2.896642528,0,1,1,4,15,40
c2f684e29020,42f7d17bc448,USD,OOS,EURUSD.DWX,-1,1,1,15,1722613500,0,1.08645,1.08801,1.08911,1.08918,1.08916,1.09089,1.09165,14.35869115,24.48340927,25.12770951,24.94362373,40.86704404,47.86230383,14.35869115,24.48340927,25.12770951,24.94362373,40.86704404,47.86230383,-1.012471812,42.43177321,2.892776605,0,1,1,4,15,45
c2f684e29020,42f7d17bc448,USD,OOS,USDJPY.DWX,1,-1,-1,5,1722612900,0,147.153,147.507,147.263,147.65,147.324,146.874,146.959,-24.05659416,-7.475212874,-33.77437089,-11.62055819,18.95985811,13.18355725,24.05659416,7.475212874,33.77437089,11.62055819,-18.95985811,-13.18355725,-68.43217603,19.63942291,7.897513861,0,1,1,4,15,35
c2f684e29020,42f7d17bc448,USD,OOS,USDJPY.DWX,1,-1,-1,10,1722613200,0,147.506,147.276,147.27,147.776,147.481,147.005,146.853,15.59258606,15.99934918,-18.30434016,1.694846311,33.96472008,44.26938565,-15.59258606,-15.99934918,18.30434016,-1.694846311,-33.96472008,-44.26938565,-44.3371795,47.65907827,7.878614139,0,1,1,4,15,40
c2f684e29020,42f7d17bc448,USD,OOS,USDJPY.DWX,1,-1,-1,15,1722613500,0,147.28,147.263,147.443,147.911,147.399,146.844,146.662,1.154263987,-11.0673547,-42.84356328,-8.079847909,29.60347637,41.96089082,-1.154263987,11.0673547,42.84356328,8.079847909,-29.60347637,-41.96089082,-59.7501358,32.38728952,7.89070381,0,1,1,4,15,45
c3287f78fab9,585f06439016,USD,IS,EURUSD.DWX,-1,-1,1,5,1659713700,0,1.01811,1.01783,1.01601,1.01637,1.01593,1.01691,1.01731,2.750193987,20.6264549,17.0904912,21.41222461,11.78654566,7.857697105,-2.750193987,-20.6264549,-17.0904912,-21.41222461,-11.78654566,-7.857697105,-1.767981849,38.89560067,4.742681467,0,1,1,4,15,35
c3287f78fab9,585f06439016,USD,IS,EURUSD.DWX,-1,-1,1,10,1659714000,0,1.01779,1.01736,1.01553,1.01603,1.01561,1.01712,1.01734,4.224840095,22.20497352,17.29236876,21.41895676,6.58289038,4.421344285,-4.224840095,-22.20497352,-17.29236876,-21.41895676,-6.58289038,-4.421344285,-4.028335904,35.76376266,4.744172598,0,1,1,4,15,40
c3287f78fab9,585f06439016,USD,IS,EURUSD.DWX,-1,-1,1,15,1659714300,0,1.01737,1.01601,1.0158,1.01579,1.01622,1.0182,1.01706,13.36780129,15.43194708,15.53023974,11.3036555,-8.158290494,3.047072353,-13.36780129,-15.43194708,-15.53023974,-11.3036555,8.158290494,-3.047072353,-9.436095029,31.65023541,4.746131131,0,1,1,4,15,45
c3287f78fab9,585f06439016,USD,IS,USDJPY.DWX,1,1,-1,5,1659713700,0,134.235,134.387,134.742,134.684,134.775,135.084,135.286,11.32342534,37.76958319,33.44880247,40.22795843,63.2472902,78.2955265,11.32342534,37.76958319,33.44880247,40.22795843,63.2472902,78.2955265,-0.5959697545,69.05799531,4.922071633,0,1,1,4,15,35
c3287f78fab9,585f06439016,USD,IS,USDJPY.DWX,1,1,-1,10,1659714000,0,134.387,134.432,134.693,134.722,134.711,135.234,135.261,3.348538177,22.7700596,24.92800643,24.10947487,63.02692969,65.03605259,3.348538177,22.7700596,24.92800643,24.10947487,63.02692969,65.03605259,-5.729720881,69.57518212,4.916504466,0,1,1,4,15,40
c3287f78fab9,585f06439016,USD,IS,USDJPY.DWX,1,1,-1,15,1659714300,0,134.426,134.742,134.672,134.864,134.696,135.149,135.325,23.50735721,18.30003124,32.58298246,20.08540015,53.78423817,66.87694345,23.50735721,18.30003124,32.58298246,20.08540015,53.78423817,66.87694345,-0.1487807418,66.65377234,4.915078078,0,1,1,4,15,45
c33fbcc50633,f92372861593,USD,IS,EURUSD.DWX,-1,1,1,5,1515166500,0,1.20738,1.20709,1.20636,1.20528,1.20314,1.20284,1.2034,-2.401895012,-8.448044526,-17.39303285,-35.11736156,-37.60208054,-32.96393845,-2.401895012,-8.448044526,-17.39303285,-35.11736156,-37.60208054,-32.96393845,-40.33527141,1.739303285,3.188722689,0,1,1,4,15,35
c33fbcc50633,f92372861593,USD,IS,EURUSD.DWX,-1,1,1,10,1515166800,0,1.20708,1.20608,1.20612,1.20375,1.20358,1.20345,1.20244,-8.284455049,-7.953076847,-27.58723531,-28.99559267,-30.07257183,-38.43987143,-8.284455049,-7.953076847,-27.58723531,-28.99559267,-30.07257183,-38.43987143,-37.85995957,0.8284455049,3.189515194,0,1,1,4,15,40
c33fbcc50633,f92372861593,USD,IS,EURUSD.DWX,-1,1,1,15,1515167100,0,1.20609,1.20636,1.20519,1.20338,1.20357,1.20391,1.20216,2.238638908,-7.462129692,-22.46930163,-20.89396314,-18.07493636,-32.58463299,2.238638908,-7.462129692,-22.46930163,-20.89396314,-18.07493636,-32.58463299,-29.68269366,3.233589533,3.192133257,0,1,1,4,15,45
c33fbcc50633,f92372861593,USD,IS,USDJPY.DWX,1,-1,-1,5,1515166500,0,113.126,113.071,113.127,113.175,113.214,113.218,113.18,4.861835475,-0.08839700864,-4.331453424,-7.778936761,-8.132524795,-4.773438467,-4.861835475,0.08839700864,4.331453424,7.778936761,8.132524795,4.773438467,-13.08275728,6.54137864,2.329892585,0,1,1,4,15,35
c33fbcc50633,f92372861593,USD,IS,USDJPY.DWX,1,-1,-1,10,1515166800,0,113.072,113.146,113.137,113.218,113.188,113.143,113.258,-6.544502618,-5.748549597,-12.91212679,-10.25895005,-6.279184944,-16.44969577,6.544502618,5.748549597,12.91212679,10.25895005,6.279184944,16.44969577,-17.86472336,1.326588368,2.331005276,0,1,1,4,15,40
c33fbcc50633,f92372861593,USD,IS,USDJPY.DWX,1,-1,-1,15,1515167100,0,113.146,113.127,113.213,113.231,113.213,113.143,113.231,1.679246284,-5.921552684,-7.512417584,-5.921552684,0.26514415,-7.512417584,-1.679246284,5.921552684,7.512417584,5.921552684,-0.26514415,7.512417584,-11.31281707,3.270111184,2.329480747,0,1,1,4,15,45
c468f2486306,25eeb0fee115,USD,OOS,EURUSD.DWX,-1,1,-1,5,1717774500,0,1.08407,1.08364,1.08318,1.08246,1.08239,1.08185,1.08161,-3.966533526,-8.20980195,-14.85143948,-15.49715424,-20.47838239,-22.69226157,-3.966533526,-8.20980195,-14.85143948,-15.49715424,-20.47838239,-22.69226157,-21.86205688,0.3689798629,2.655337228,0,1,1,4,15,35
c468f2486306,25eeb0fee115,USD,OOS,EURUSD.DWX,-1,1,-1,10,1717774800,0,1.08364,1.08326,1.08335,1.08306,1.08259,1.08178,1.08235,-3.506699642,-2.676165516,-5.352331032,-9.6895648,-17.16437193,-11.90432247,-3.506699642,-2.676165516,-5.352331032,-9.6895648,-17.16437193,-11.90432247,-17.90262449,3.229854933,2.656390894,0,1,1,4,15,40
c468f2486306,25eeb0fee115,USD,OOS,EURUSD.DWX,-1,1,-1,15,1717775100,0,1.08323,1.08318,1.08332,1.08265,1.08249,1.0814,1.0821,-0.4615824894,0.8308484809,-5.354356877,-6.831420843,-16.89391911,-10.43176426,-0.4615824894,0.8308484809,-5.354356877,-6.831420843,-16.89391911,-10.43176426,-17.4478181,7.016053839,2.657396332,0,1,1,4,15,45
c468f2486306,25eeb0fee115,USD,OOS,USDJPY.DWX,1,-1,1,5,1717774500,0,156.541,156.605,156.793,156.863,156.803,156.993,156.866,-4.08838579,-16.09801905,-20.56969101,-16.73682933,-28.87422464,-20.76133409,4.08838579,16.09801905,20.56969101,16.73682933,28.87422464,20.76133409,-29.06586773,0.6388102797,4.603996945,0,1,1,4,15,35
c468f2486306,25eeb0fee115,USD,OOS,USDJPY.DWX,1,-1,1,10,1717774800,0,156.603,156.68,156.825,156.729,156.792,156.965,156.84,-4.916891758,-14.17597364,-8.045822877,-12.06873432,-23.11577684,-15.1338097,4.916891758,14.17597364,8.045822877,12.06873432,23.11577684,15.1338097,-25.54229485,0.8301245825,4.602174197,0,1,1,4,15,40
c468f2486306,25eeb0fee115,USD,OOS,USDJPY.DWX,1,-1,1,15,1717775100,0,156.685,156.793,156.776,156.8,156.851,157.071,156.863,-6.892810416,-5.807830999,-7.339566646,-10.5945049,-24.635415,-11.36037272,6.892810416,5.807830999,7.339566646,10.5945049,24.635415,11.36037272,-24.69923732,4.084628395,4.599765681,0,1,1,4,15,45
c4738aca70a2,2027437b1a6c,USD,IS,EURUSD.DWX,-1,1,1,5,1641569700,0,1.13085,1.12976,1.13151,1.1303,1.13188,1.13314,1.13448,-9.638767299,5.836317814,-4.863598178,9.108192952,20.25025423,32.09974798,-9.638767299,5.836317814,-4.863598178,9.108192952,20.25025423,32.09974798,-14.41393642,23.07998408,3.208711525,0,1,1,4,15,35
c4738aca70a2,2027437b1a6c,USD,IS,EURUSD.DWX,-1,1,1,10,1641570000,0,1.12977,1.12987,1.13043,1.13131,1.13259,1.13358,1.13395,0.8851359126,5.841897023,13.63109305,24.96083274,33.72367827,36.99868115,0.8851359126,5.841897023,13.63109305,24.96083274,33.72367827,36.99868115,-4.337165972,34.07773264,3.211778883,0,1,1,4,15,40
c4738aca70a2,2027437b1a6c,USD,IS,EURUSD.DWX,-1,1,1,15,1641570300,0,1.12986,1.13151,1.13016,1.1317,1.13307,1.13397,1.13377,14.6035792,2.655196219,16.28520348,28.41059954,36.3761882,34.60605739,14.6035792,2.655196219,16.28520348,28.41059954,36.3761882,34.60605739,-0.08850654063,37.26125361,3.211523046,0,1,1,4,15,45
c4738aca70a2,2027437b1a6c,USD,IS,USDJPY.DWX,1,-1,-1,5,1641569700,0,115.856,115.904,115.765,115.855,115.76,115.685,115.682,-4.143074161,7.854578097,0.08631404502,8.286148322,14.7597017,15.01864383,4.143074161,-7.854578097,-0.08631404502,-8.286148322,-14.7597017,-15.01864383,-6.214611242,16.4859826,2.644908951,0,1,1,4,15,35
c4738aca70a2,2027437b1a6c,USD,IS,USDJPY.DWX,1,-1,-1,10,1641570000,0,115.903,115.856,115.821,115.781,115.706,115.65,115.738,4.055115053,7.074881582,10.52604333,16.99697161,21.82859805,14.23604221,-4.055115053,-7.074881582,-10.52604333,-16.99697161,-21.82859805,-14.23604221,-1.035348524,23.38162084,2.64383641,0,1,1,4,15,40
c4738aca70a2,2027437b1a6c,USD,IS,USDJPY.DWX,1,-1,-1,15,1641570300,0,115.857,115.765,115.851,115.741,115.671,115.673,115.737,7.940823602,0.5178798001,10.0123428,16.0542738,15.8816472,10.357596,-7.940823602,-0.5178798001,-10.0123428,-16.0542738,-15.8816472,-10.357596,-2.1578325,21.578325,2.644886122,0,1,1,4,15,45
c4d0a24e1f80,6ee4e1f60f91,USD,OOS,EURUSD.DWX,-1,-1,1,5,1733499300,0,1.06142,1.06218,1.05986,1.05917,1.05825,1.05695,1.05594,-7.160219329,14.69729231,21.19801775,29.86565167,42.11339526,51.6289499,7.160219329,-14.69729231,-21.19801775,-29.86565167,-42.11339526,-51.6289499,-9.892408283,45.03401104,4.232874021,0,1,1,4,15,35
c4d0a24e1f80,6ee4e1f60f91,USD,OOS,EURUSD.DWX,-1,-1,1,10,1733499600,0,1.06216,1.06169,1.06114,1.05852,1.05791,1.05633,1.05508,4.424945394,9.603072983,34.26978986,40.0128041,54.88815244,66.65662424,-4.424945394,-9.603072983,-34.26978986,-40.0128041,-54.88815244,-66.65662424,-1.977103261,54.98230022,4.229925005,0,1,1,4,15,40
c4d0a24e1f80,6ee4e1f60f91,USD,OOS,EURUSD.DWX,-1,-1,1,15,1733499900,0,1.06169,1.05986,1.06043,1.05825,1.05814,1.05583,1.05504,17.23666984,11.86787104,32.40117172,33.4372557,55.19501926,62.63598602,-17.23666984,-11.86787104,-32.40117172,-33.4372557,-55.19501926,-62.63598602,-1.318652337,57.45556613,4.231797552,0,1,1,4,15,45
c4d0a24e1f80,6ee4e1f60f91,USD,OOS,USDJPY.DWX,1,1,-1,5,1733499300,0,150.232,150.026,150.156,149.579,149.492,149.687,149.855,-13.71212525,-5.058842324,-43.46610576,-49.25714894,-36.27722456,-25.09452047,-13.71212525,-5.058842324,-43.46610576,-49.25714894,-36.27722456,-25.09452047,-58.04355929,3.993822887,4.521578055,0,1,1,4,15,35
c4d0a24e1f80,6ee4e1f60f91,USD,OOS,USDJPY.DWX,1,1,-1,10,1733499600,0,150.028,150.024,149.829,149.702,149.715,149.824,149.903,-0.2666168982,-13.26419068,-21.7292772,-20.86277228,-13.59746181,-8.331778068,-0.2666168982,-13.26419068,-21.7292772,-20.86277228,-13.59746181,-8.331778068,-44.525022,9.931479457,4.527726253,0,1,1,4,15,40
c4d0a24e1f80,6ee4e1f60f91,USD,OOS,USDJPY.DWX,1,1,-1,15,1733499900,0,150.021,150.156,149.66,149.661,149.631,149.818,150.02,8.998740176,-24.0632978,-23.99664047,-25.99636051,-13.53143893,-0.06665733464,8.998740176,-24.0632978,-23.99664047,-25.99636051,-13.53143893,-0.06665733464,-44.0604982,10.3985442,4.527937517,0,1,1,4,15,45
c6c284ddb1e6,42f7d17bc448,USD,OOS,EURUSD.DWX,-1,1,1,5,1722612900,0,1.08576,1.08497,1.08801,1.08896,1.08906,1.09075,1.09118,-7.276009431,20.72281167,29.47244327,30.39345712,45.95859122,49.91895078,-7.276009431,20.72281167,29.47244327,30.39345712,45.95859122,49.91895078,-11.14426761,46.87960507,2.894614964,0,1,1,4,15,35
c6c284ddb1e6,42f7d17bc448,USD,OOS,EURUSD.DWX,-1,1,1,10,1722613200,0,1.085,1.08645,1.08924,1.08917,1.08876,1.09057,1.09154,13.3640553,39.07834101,38.43317972,34.65437788,51.33640553,60.2764977,13.3640553,39.07834101,38.43317972,34.65437788,51.33640553,60.2764977,0,53.91705069,2.896642528,0,1,1,4,15,40
c6c284ddb1e6,42f7d17bc448,USD,OOS,EURUSD.DWX,-1,1,1,15,1722613500,0,1.08645,1.08801,1.08911,1.08918,1.08916,1.09089,1.09165,14.35869115,24.48340927,25.12770951,24.94362373,40.86704404,47.86230383,14.35869115,24.48340927,25.12770951,24.94362373,40.86704404,47.86230383,-1.012471812,42.43177321,2.892776605,0,1,1,4,15,45
c6c284ddb1e6,42f7d17bc448,USD,OOS,USDJPY.DWX,1,-1,-1,5,1722612900,0,147.153,147.507,147.263,147.65,147.324,146.874,146.959,-24.05659416,-7.475212874,-33.77437089,-11.62055819,18.95985811,13.18355725,24.05659416,7.475212874,33.77437089,11.62055819,-18.95985811,-13.18355725,-68.43217603,19.63942291,7.897513861,0,1,1,4,15,35
c6c284ddb1e6,42f7d17bc448,USD,OOS,USDJPY.DWX,1,-1,-1,10,1722613200,0,147.506,147.276,147.27,147.776,147.481,147.005,146.853,15.59258606,15.99934918,-18.30434016,1.694846311,33.96472008,44.26938565,-15.59258606,-15.99934918,18.30434016,-1.694846311,-33.96472008,-44.26938565,-44.3371795,47.65907827,7.878614139,0,1,1,4,15,40
c6c284ddb1e6,42f7d17bc448,USD,OOS,USDJPY.DWX,1,-1,-1,15,1722613500,0,147.28,147.263,147.443,147.911,147.399,146.844,146.662,1.154263987,-11.0673547,-42.84356328,-8.079847909,29.60347637,41.96089082,-1.154263987,11.0673547,42.84356328,8.079847909,-29.60347637,-41.96089082,-59.7501358,32.38728952,7.89070381,0,1,1,4,15,45
c7b6a69704b1,9af8078b6d2d,USD,IS,EURUSD.DWX,-1,1,1,5,1559921700,0,1.13055,1.13195,1.13233,1.13152,1.13128,1.1319,1.13406,12.38335324,15.74454911,8.579894741,6.457034187,11.94109062,31.04683561,12.38335324,15.74454911,8.579894741,6.457034187,11.94109062,31.04683561,-1.326787847,18.57502985,2.552487095,0,1,1,4,15,35
c7b6a69704b1,9af8078b6d2d,USD,IS,EURUSD.DWX,-1,1,1,10,1559922000,0,1.13196,1.13206,1.13229,1.13207,1.13119,1.13256,1.13401,0.8834234425,2.91529736,0.9717657868,-6.802360507,5.300540655,18.11018057,0.8834234425,2.91529736,0.9717657868,-6.802360507,5.300540655,18.11018057,-10.68942365,6.095621753,2.549307648,0,1,1,4,15,40
c7b6a69704b1,9af8078b6d2d,USD,IS,EURUSD.DWX,-1,1,1,15,1559922300,0,1.13205,1.13233,1.1317,1.13227,1.13185,1.13265,1.13389,2.473388985,-3.091736231,1.943377059,-1.766706418,5.300119253,16.25369904,2.473388985,-3.091736231,1.943377059,-1.766706418,5.300119253,16.25369904,-11.48359171,6.978490349,2.549104974,0,1,1,4,15,45
c7b6a69704b1,9af8078b6d2d,USD,IS,USDJPY.DWX,1,-1,-1,5,1559921700,0,108.155,107.99,107.955,108.028,108.087,108.093,107.991,15.25588276,18.4919791,11.74240673,6.287272895,5.732513522,15.16342287,-15.25588276,-18.4919791,-11.74240673,-6.287272895,-5.732513522,-15.16342287,-0.3698395821,25.42647127,2.311497388,0,1,1,4,15,35
c7b6a69704b1,9af8078b6d2d,USD,IS,USDJPY.DWX,1,-1,-1,10,1559922000,0,107.99,107.931,107.936,107.997,108.129,108.055,108.022,5.46346884,5.000463006,-0.6482081674,-12.87156218,-6.01907584,-2.963237337,-5.46346884,-5.000463006,0.6482081674,12.87156218,6.01907584,2.963237337,-13.79757385,10.18612835,2.315029169,0,1,1,4,15,40
c7b6a69704b1,9af8078b6d2d,USD,IS,USDJPY.DWX,1,-1,-1,15,1559922300,0,107.932,107.955,107.991,107.968,108.088,108.055,108.025,-2.130971352,-5.466404773,-3.335433421,-14.45354482,-11.39606419,-8.616536338,2.130971352,5.466404773,3.335433421,14.45354482,11.39606419,8.616536338,-19.17874217,4.817848275,2.316273209,0,1,1,4,15,45
c7daf6109552,0a623a85183b,USD,OOS,EURUSD.DWX,-1,-1,-1,5,1704468900,0,1.08977,1.08997,1.09148,1.09325,1.09468,1.09877,1.09876,-1.83524964,-15.69138442,-31.93334373,-45.05537866,-82.58623379,-82.49447131,1.83524964,15.69138442,31.93334373,45.05537866,82.58623379,82.49447131,-84.6050084,6.973948631,3.716380521,0,1,1,4,15,35
c7daf6109552,0a623a85183b,USD,OOS,EURUSD.DWX,-1,-1,-1,10,1704469200,0,1.08996,1.09174,1.09242,1.09285,1.09402,1.0992,1.09878,-16.33087453,-22.56963558,-26.51473449,-37.24907336,-84.77375317,-80.92040075,16.33087453,22.56963558,26.51473449,37.24907336,84.77375317,80.92040075,-85.04899262,4.862563764,3.715732687,0,1,1,4,15,40
c7daf6109552,0a623a85183b,USD,OOS,EURUSD.DWX,-1,-1,-1,15,1704469500,0,1.09174,1.09148,1.09211,1.0926,1.09405,1.09853,1.09894,2.381519409,-3.389085313,-7.877333431,-21.15888398,-62.19429535,-65.94976826,-2.381519409,3.389085313,7.877333431,21.15888398,62.19429535,65.94976826,-74.10189239,11.17482184,3.709674465,0,1,1,4,15,45
c7daf6109552,0a623a85183b,USD,OOS,USDJPY.DWX,1,1,1,5,1704468900,0,145.745,145.743,145.583,145.334,145.045,144.186,143.921,-0.1372259769,-11.11530413,-28.19993825,-48.02909191,-106.967649,-125.1500909,-0.1372259769,-11.11530413,-28.19993825,-48.02909191,-106.967649,-125.1500909,-107.9282308,11.32114309,4.200095078,0,1,1,4,15,35
c7daf6109552,0a623a85183b,USD,OOS,USDJPY.DWX,1,1,1,10,1704469200,0,145.743,145.571,145.403,145.419,145.193,144.063,143.967,-11.80159596,-23.3287362,-22.23091332,-37.7376615,-115.2714024,-121.8583397,-11.80159596,-23.3287362,-22.23091332,-37.7376615,-115.2714024,-121.8583397,-116.643681,4.94020296,4.200152715,0,1,1,4,15,40
c7daf6109552,0a623a85183b,USD,OOS,USDJPY.DWX,1,1,1,15,1704469500,0,145.574,145.583,145.463,145.446,145.186,144.071,143.963,0.6182422685,-7.624987979,-8.79277893,-26.65311113,-103.2464588,-110.6653661,0.6182422685,-7.624987979,-8.79277893,-26.65311113,-103.2464588,-110.6653661,-115.1304491,12.09007103,4.205028763,0,1,1,4,15,45
c8418094fa8a,be38bd85c205,USD,IS,EURUSD.DWX,-1,1,1,5,1578670500,0,1.1112,1.11096,1.11061,1.10936,1.10976,1.11001,1.11079,-2.159827214,-5.309575234,-16.55867531,-12.95896328,-10.70914327,-3.689704824,-2.159827214,-5.309575234,-16.55867531,-12.95896328,-10.70914327,-3.689704824,-23.12814975,0.08999280058,2.269104186,0,1,1,4,15,35
c8418094fa8a,be38bd85c205,USD,IS,EURUSD.DWX,-1,1,1,10,1578670800,0,1.11097,1.11068,1.11004,1.10969,1.10994,1.11064,1.11153,-2.610331512,-8.371063125,-11.52146323,-9.27117744,-2.970377238,5.040640161,-2.610331512,-8.371063125,-11.52146323,-9.27117744,-2.970377238,5.040640161,-21.06267496,0.3600457258,2.26957395,0,1,1,4,15,40
c8418094fa8a,be38bd85c205,USD,IS,EURUSD.DWX,-1,1,1,15,1578671100,0,1.11067,1.11061,1.10967,1.10948,1.10992,1.11065,1.11124,-0.5402144651,-9.003574419,-10.71425356,-6.752680814,-0.1800714884,5.132037419,-0.5402144651,-9.003574419,-10.71425356,-6.752680814,-0.1800714884,5.132037419,-18.36729181,2.701072326,2.270186979,0,1,1,4,15,45
c8418094fa8a,be38bd85c205,USD,IS,USDJPY.DWX,1,-1,-1,5,1578670500,0,109.561,109.584,109.619,109.674,109.576,109.593,109.628,-2.099287155,-5.293854565,-10.31388907,-1.369100319,-2.920747346,-6.115314756,2.099287155,5.293854565,10.31388907,1.369100319,2.920747346,6.115314756,-11.77426274,4.837487792,1.499490825,0,1,1,4,15,35
c8418094fa8a,be38bd85c205,USD,IS,USDJPY.DWX,1,-1,-1,10,1578670800,0,109.584,109.577,109.664,109.65,109.554,109.568,109.589,0.6387793839,-7.300335815,-6.022777048,2.737625931,1.460067163,-0.4562709885,-0.6387793839,7.300335815,6.022777048,-2.737625931,-1.460067163,0.4562709885,-9.672944955,6.935319025,1.499176105,0,1,1,4,15,40
c8418094fa8a,be38bd85c205,USD,IS,USDJPY.DWX,1,-1,-1,15,1578671100,0,109.578,109.619,109.65,109.634,109.525,109.579,109.608,-3.741626969,-6.570661994,-5.110514884,4.836737301,-0.09125919436,-2.737775831,3.741626969,6.570661994,5.110514884,-4.836737301,0.09125919436,2.737775831,-10.22102977,6.388143605,1.499258193,0,1,1,4,15,45
