seq,handler,tick_no,timer_no,sim_iso,sim_epoch,wall_ms,host_b0_open,host_b1_open,sec_b0_open,sec_b1_open,sec_close1,la_forming,la_closed
2767051,TIMER,616051,2151000,2018.01.04 11:44:59,1515066299,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2768228,TIMER,616228,2152000,2018.01.04 11:46:38,1515066398,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2769455,TIMER,616455,2153000,2018.01.04 11:48:17,1515066497,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2770992,TIMER,616992,2154000,2018.01.04 11:49:59,1515066599,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2771004,TICK,617000,2154004,2018.01.04 11:50:00,1515066600,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2772416,TIMER,617416,2155000,2018.01.04 11:51:39,1515066699,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2773806,TIMER,617806,2156000,2018.01.04 11:53:18,1515066798,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2774523,TICK,618000,2156523,2018.01.04 11:54:12,1515066852,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2775140,TIMER,618140,2157000,2018.01.04 11:54:59,1515066899,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2776479,TIMER,618479,2158000,2018.01.04 11:56:39,1515066999,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2777763,TIMER,618763,2159000,2018.01.04 11:58:19,1515067099,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2778872,TICK,619000,2159872,2018.01.04 11:59:47,1515067187,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2779075,TIMER,619075,2160000,2018.01.04 11:59:59,1515067199,485,2018.01.04 11:00,2018.01.04 10:00,2018.01.04 11:00,2018.01.04 10:00,1311.740,0,0
2780394,TIMER,619394,2161000,2018.01.04 12:01:39,1515067299,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2781603,TIMER,619603,2162000,2018.01.04 12:03:19,1515067399,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2782847,TICK,620000,2162847,2018.01.04 12:04:44,1515067484,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2783244,TIMER,620244,2163000,2018.01.04 12:04:59,1515067499,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2784716,TIMER,620716,2164000,2018.01.04 12:06:39,1515067599,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2785273,TICK,621000,2164273,2018.01.04 12:07:07,1515067627,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2786381,TIMER,621381,2165000,2018.01.04 12:08:19,1515067699,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2787970,TIMER,621970,2166000,2018.01.04 12:09:59,1515067799,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2788089,TICK,622000,2166089,2018.01.04 12:10:08,1515067808,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2789201,TIMER,622201,2167000,2018.01.04 12:11:39,1515067899,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2790357,TIMER,622357,2168000,2018.01.04 12:13:19,1515067999,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2791683,TIMER,622683,2169000,2018.01.04 12:14:59,1515068099,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2792270,TICK,623000,2169270,2018.01.04 12:15:27,1515068127,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2793469,TIMER,623469,2170000,2018.01.04 12:16:39,1515068199,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2794541,TICK,624000,2170541,2018.01.04 12:17:34,1515068254,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2795615,TIMER,624615,2171000,2018.01.04 12:18:19,1515068299,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2796853,TICK,625000,2171853,2018.01.04 12:19:45,1515068385,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2797200,TIMER,625200,2172000,2018.01.04 12:19:59,1515068399,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2798753,TICK,626000,2172753,2018.01.04 12:21:15,1515068475,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2799474,TIMER,626474,2173000,2018.01.04 12:21:39,1515068499,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2800450,TICK,627000,2173450,2018.01.04 12:22:25,1515068545,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2801448,TIMER,627448,2174000,2018.01.04 12:23:19,1515068599,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2802607,TIMER,627607,2175000,2018.01.04 12:24:59,1515068699,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2803765,TIMER,627765,2176000,2018.01.04 12:26:37,1515068797,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2804941,TICK,628000,2176941,2018.01.04 12:28:14,1515068894,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2805015,TIMER,628015,2177000,2018.01.04 12:28:19,1515068899,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2806535,TIMER,628535,2178000,2018.01.04 12:29:59,1515068999,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2807775,TIMER,628775,2179000,2018.01.04 12:31:39,1515069099,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2808286,TICK,629000,2179286,2018.01.04 12:32:08,1515069128,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2809506,TIMER,629506,2180000,2018.01.04 12:33:19,1515069199,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2810995,TIMER,629995,2181000,2018.01.04 12:34:59,1515069299,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2811008,TICK,630000,2181008,2018.01.04 12:35:00,1515069300,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2812222,TIMER,630222,2182000,2018.01.04 12:36:38,1515069398,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2813651,TIMER,630651,2183000,2018.01.04 12:38:19,1515069499,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2814192,TICK,631000,2183192,2018.01.04 12:38:39,1515069519,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2815591,TIMER,631591,2184000,2018.01.04 12:39:59,1515069599,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2816435,TICK,632000,2184435,2018.01.04 12:40:43,1515069643,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2817156,TIMER,632156,2185000,2018.01.04 12:41:39,1515069699,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2818576,TIMER,632576,2186000,2018.01.04 12:43:18,1515069798,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2819780,TICK,633000,2186780,2018.01.04 12:44:38,1515069878,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2820088,TIMER,633088,2187000,2018.01.04 12:44:59,1515069899,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2821331,TIMER,633331,2188000,2018.01.04 12:46:39,1515069999,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2822752,TIMER,633752,2189000,2018.01.04 12:48:19,1515070099,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2823622,TICK,634000,2189622,2018.01.04 12:49:22,1515070162,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2824209,TIMER,634209,2190000,2018.01.04 12:49:59,1515070199,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2825624,TIMER,634624,2191000,2018.01.04 12:51:39,1515070299,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2826789,TIMER,634789,2192000,2018.01.04 12:53:19,1515070399,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2827885,TIMER,634885,2193000,2018.01.04 12:54:59,1515070499,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2828951,TICK,635000,2193951,2018.01.04 12:56:35,1515070595,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2829033,TIMER,635033,2194000,2018.01.04 12:56:39,1515070599,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2830229,TIMER,635229,2195000,2018.01.04 12:58:16,1515070696,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2831359,TIMER,635359,2196000,2018.01.04 12:59:59,1515070799,485,2018.01.04 12:00,2018.01.04 11:00,2018.01.04 12:00,2018.01.04 11:00,1313.790,0,0
2832452,TIMER,635452,2197000,2018.01.04 13:01:36,1515070896,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2833677,TIMER,635677,2198000,2018.01.04 13:03:19,1515070999,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2834803,TIMER,635803,2199000,2018.01.04 13:04:59,1515071099,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2835996,TIMER,635996,2200000,2018.01.04 13:06:39,1515071199,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2836073,TICK,636000,2200073,2018.01.04 13:06:47,1515071207,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2837247,TIMER,636247,2201000,2018.01.04 13:08:19,1515071299,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2838486,TIMER,636486,2202000,2018.01.04 13:09:58,1515071398,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2839680,TIMER,636680,2203000,2018.01.04 13:11:39,1515071499,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2840864,TIMER,636864,2204000,2018.01.04 13:13:18,1515071598,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2841606,TICK,637000,2204606,2018.01.04 13:14:20,1515071660,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2842093,TIMER,637093,2205000,2018.01.04 13:14:58,1515071698,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2843169,TIMER,637169,2206000,2018.01.04 13:16:39,1515071799,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2844267,TIMER,637267,2207000,2018.01.04 13:18:18,1515071898,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2845404,TIMER,637404,2208000,2018.01.04 13:19:59,1515071999,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2846637,TIMER,637637,2209000,2018.01.04 13:21:38,1515072098,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2847976,TIMER,637976,2210000,2018.01.04 13:23:19,1515072199,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2848101,TICK,638000,2210101,2018.01.04 13:23:30,1515072210,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2849222,TIMER,638222,2211000,2018.01.04 13:24:59,1515072299,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2850427,TIMER,638427,2212000,2018.01.04 13:26:37,1515072397,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2851726,TIMER,638726,2213000,2018.01.04 13:28:19,1515072499,485,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2852597,TICK,639000,2213597,2018.01.04 13:29:19,1515072559,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2853141,TIMER,639141,2214000,2018.01.04 13:29:59,1515072599,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2854327,TIMER,639327,2215000,2018.01.04 13:31:39,1515072699,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2855699,TIMER,639699,2216000,2018.01.04 13:33:19,1515072799,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2856378,TICK,640000,2216378,2018.01.04 13:33:57,1515072837,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2857177,TIMER,640177,2217000,2018.01.04 13:34:59,1515072899,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2858459,TIMER,640459,2218000,2018.01.04 13:36:38,1515072998,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2859670,TIMER,640670,2219000,2018.01.04 13:38:19,1515073099,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2860909,TIMER,640909,2220000,2018.01.04 13:39:59,1515073199,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2861113,TICK,641000,2220113,2018.01.04 13:40:11,1515073211,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2862180,TIMER,641180,2221000,2018.01.04 13:41:38,1515073298,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2863517,TIMER,641517,2222000,2018.01.04 13:43:18,1515073398,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2864996,TICK,642000,2222996,2018.01.04 13:44:59,1515073499,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2865006,TIMER,642006,2223000,2018.01.04 13:44:59,1515073499,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2866266,TIMER,642266,2224000,2018.01.04 13:46:39,1515073599,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2867487,TIMER,642487,2225000,2018.01.04 13:48:19,1515073699,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2868940,TIMER,642940,2226000,2018.01.04 13:49:59,1515073799,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2869126,TICK,643000,2226126,2018.01.04 13:50:12,1515073812,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2870370,TIMER,643370,2227000,2018.01.04 13:51:38,1515073898,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2871726,TIMER,643726,2228000,2018.01.04 13:53:19,1515073999,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2872793,TIMER,643793,2229000,2018.01.04 13:54:58,1515074098,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2873889,TICK,644000,2229889,2018.01.04 13:56:28,1515074188,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2874128,TIMER,644128,2230000,2018.01.04 13:56:38,1515074198,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2875371,TIMER,644371,2231000,2018.01.04 13:58:19,1515074299,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2876538,TIMER,644538,2232000,2018.01.04 13:59:58,1515074398,500,2018.01.04 13:00,2018.01.04 12:00,2018.01.04 13:00,2018.01.04 12:00,1313.570,0,0
2877726,TIMER,644726,2233000,2018.01.04 14:01:40,1515074500,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2878909,TIMER,644909,2234000,2018.01.04 14:03:15,1515074595,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2879147,TICK,645000,2234147,2018.01.04 14:03:34,1515074614,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2880185,TIMER,645185,2235000,2018.01.04 14:04:59,1515074699,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2881360,TIMER,645360,2236000,2018.01.04 14:06:38,1515074798,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2882484,TIMER,645484,2237000,2018.01.04 14:08:18,1515074898,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2883653,TIMER,645653,2238000,2018.01.04 14:09:59,1515074999,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2884761,TIMER,645761,2239000,2018.01.04 14:11:39,1515075099,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2885862,TIMER,645862,2240000,2018.01.04 14:13:19,1515075199,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2886910,TICK,646000,2240910,2018.01.04 14:14:51,1515075291,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2887036,TIMER,646036,2241000,2018.01.04 14:14:59,1515075299,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2888376,TIMER,646376,2242000,2018.01.04 14:16:39,1515075399,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2889690,TIMER,646690,2243000,2018.01.04 14:18:19,1515075499,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2890923,TIMER,646923,2244000,2018.01.04 14:19:59,1515075599,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2891171,TICK,647000,2244171,2018.01.04 14:20:17,1515075617,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2892282,TIMER,647282,2245000,2018.01.04 14:21:39,1515075699,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2893555,TIMER,647555,2246000,2018.01.04 14:23:19,1515075799,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2894693,TIMER,647693,2247000,2018.01.04 14:24:59,1515075899,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2895908,TIMER,647908,2248000,2018.01.04 14:26:37,1515075997,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2896354,TICK,648000,2248354,2018.01.04 14:27:15,1515076035,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2897162,TIMER,648162,2249000,2018.01.04 14:28:19,1515076099,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2898288,TIMER,648288,2250000,2018.01.04 14:29:59,1515076199,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2899532,TIMER,648532,2251000,2018.01.04 14:31:39,1515076299,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2900631,TIMER,648631,2252000,2018.01.04 14:33:19,1515076399,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2901867,TIMER,648867,2253000,2018.01.04 14:34:58,1515076498,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2902342,TICK,649000,2253342,2018.01.04 14:35:34,1515076534,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2903378,TIMER,649378,2254000,2018.01.04 14:36:37,1515076597,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2904799,TIMER,649799,2255000,2018.01.04 14:38:19,1515076699,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2905938,TIMER,649938,2256000,2018.01.04 14:39:59,1515076799,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2906456,TICK,650000,2256456,2018.01.04 14:40:45,1515076845,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2907225,TIMER,650225,2257000,2018.01.04 14:41:39,1515076899,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2908422,TIMER,650422,2258000,2018.01.04 14:43:19,1515076999,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2909751,TIMER,650751,2259000,2018.01.04 14:44:59,1515077099,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2910978,TIMER,650978,2260000,2018.01.04 14:46:39,1515077199,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2911049,TICK,651000,2260049,2018.01.04 14:46:44,1515077204,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2912138,TIMER,651138,2261000,2018.01.04 14:48:19,1515077299,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2913304,TIMER,651304,2262000,2018.01.04 14:49:59,1515077399,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2914402,TIMER,651402,2263000,2018.01.04 14:51:39,1515077499,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2915531,TIMER,651531,2264000,2018.01.04 14:53:19,1515077599,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2916658,TIMER,651658,2265000,2018.01.04 14:54:56,1515077696,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2917812,TIMER,651812,2266000,2018.01.04 14:56:39,1515077799,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2918948,TIMER,651948,2267000,2018.01.04 14:58:19,1515077899,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2919186,TICK,652000,2267186,2018.01.04 14:58:38,1515077918,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2920131,TIMER,652131,2268000,2018.01.04 14:59:59,1515077999,500,2018.01.04 14:00,2018.01.04 13:00,2018.01.04 14:00,2018.01.04 13:00,1312.960,0,0
2921456,TIMER,652456,2269000,2018.01.04 15:01:39,1515078099,500,2018.01.04 15:00,2018.01.04 14:00,2018.01.04 15:00,2018.01.04 14:00,1313.330,0,0
2922612,TIMER,652612,2270000,2018.01.04 15:03:19,1515078199,500,2018.01.04 15:00,2018.01.04 14:00,2018.01.04 15:00,2018.01.04 14:00,1313.330,0,0
