scope,ea_id,symbol,phase,pair_class,disposition,reason,file_count,bytes,projected_free_bytes,compression_candidate_bytes
PAIR_CENSUS,QM5_10774,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10774,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10774,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10774,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10774,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10774,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10774,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10775,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10775,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10775,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10775,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10775,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10775,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10776,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10776,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10776,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10776,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10776,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10776,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10777,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10777,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10777,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10777,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10777,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10777,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10778,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10778,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10778,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10778,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10778,USDJPY.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10778,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10779,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10779,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10779,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10779,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10779,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10779,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10779,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1078,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1078,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1078,SP500.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1078,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1078,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1078,XTIUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10780,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10780,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10780,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10780,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10780,USDJPY.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10780,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10780,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10781,AUDUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10781,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10781,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10781,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10781,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10781,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10781,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10782,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10782,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10782,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10782,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10782,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10782,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10784,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10784,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10784,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10784,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10784,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10784,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10784,XAUUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10785,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10785,GBPUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10785,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10785,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10785,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10785,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10785,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10786,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10786,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10786,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10786,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10786,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10786,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10786,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10787,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10787,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10787,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10787,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10787,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10787,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10787,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10788,EURUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10788,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10788,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10788,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10788,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10788,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10788,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10789,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10789,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10789,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10789,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10789,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10789,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10789,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1079,GDAXI.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_1079,NDX.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_1079,SP500.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_1079,WS30.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_1079,XAUUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_1079,XTIUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10790,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10790,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10790,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10790,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10790,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10790,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10790,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10791,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10791,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10791,GDAXI.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10791,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10791,SP500.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10791,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10791,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10791,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10792,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10792,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10792,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10792,NDX.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10792,USDJPY.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10792,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10792,XAUUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10794,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10794,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10794,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10794,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10794,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10794,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10794,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10795,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10795,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10795,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10795,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10795,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10795,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10795,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10796,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10796,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10796,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10796,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10796,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10796,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10796,XAUUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10799,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10799,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10799,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10799,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10799,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10799,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10799,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1080,AUDCAD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1080,AUDCHF.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1080,AUDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1080,AUDNZD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1080,AUDUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1080,CADCHF.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1080,CADJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_1080,CHFJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10800,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10800,GBPUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10800,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10800,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10800,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10800,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10800,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10801,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10801,GBPUSD.DWX,ALL,PATH_TO_25,PAIR_TAG_ONLY,OPEN_PIPELINE_OR_OPT_ROW,0,0,0,0
PAIR_CENSUS,QM5_10801,GDAXI.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10801,NDX.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10801,USDJPY.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10801,WS30.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10801,XAUUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10802,EURUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
PAIR_CENSUS,QM5_10802,GBPUSD.DWX,ALL,OTHER,PAIR_TAG_ONLY,no path-to-25 condition in snapshot,0,0,0,0
