line,date,side,accepted,price,sl,range_high,range_low,bid,ask,outside_high,outside_low,invalid_price,broker_time,utc_time,season,broker_hour,utc_hour,strategy_hour,log,source
70214,2021-08-03,sell,True,109.190,109.333,109.333,109.190,109.217,109.220,False,False,False,2021-08-03T06:00:03,2021-08-03T03:00:03Z,summer_US_DST,6,3,6,CS	0	16:03:06.546	Trade	2021.08.03 06:00:03   sell stop 7.64 USDJPY.DWX at 109.190 sl: 109.333 (109.217 / 109.220),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70227,2021-08-04,buy,True,109.109,108.925,109.109,108.925,109.038,109.041,False,False,False,2021-08-04T06:00:00,2021-08-04T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:06.837	Trade	2021.08.04 06:00:00   buy stop 5.91 USDJPY.DWX at 109.109 sl: 108.925 (109.038 / 109.041),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70228,2021-08-04,sell,True,108.925,109.109,109.109,108.925,109.038,109.041,False,False,False,2021-08-04T06:00:00,2021-08-04T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:06.837	Trade	2021.08.04 06:00:00   sell stop 5.92 USDJPY.DWX at 108.925 sl: 109.109 (109.038 / 109.041),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70238,2021-08-05,buy,True,109.717,109.513,109.717,109.513,109.672,109.675,False,False,False,2021-08-05T06:00:13,2021-08-05T03:00:13Z,summer_US_DST,6,3,6,CS	0	16:03:07.064	Trade	2021.08.05 06:00:13   buy stop 5.36 USDJPY.DWX at 109.717 sl: 109.513 (109.672 / 109.675),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70239,2021-08-05,sell,True,109.513,109.717,109.717,109.513,109.672,109.675,False,False,False,2021-08-05T06:00:13,2021-08-05T03:00:13Z,summer_US_DST,6,3,6,CS	0	16:03:07.064	Trade	2021.08.05 06:00:13   sell stop 5.37 USDJPY.DWX at 109.513 sl: 109.717 (109.672 / 109.675),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70249,2021-08-06,buy,True,109.886,109.742,109.886,109.742,109.861,109.863,False,False,False,2021-08-06T06:00:04,2021-08-06T03:00:04Z,summer_US_DST,6,3,6,CS	0	16:03:07.310	Trade	2021.08.06 06:00:04   buy stop 7.62 USDJPY.DWX at 109.886 sl: 109.742 (109.861 / 109.863),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70250,2021-08-06,sell,True,109.742,109.886,109.886,109.742,109.861,109.863,False,False,False,2021-08-06T06:00:04,2021-08-06T03:00:04Z,summer_US_DST,6,3,6,CS	0	16:03:07.310	Trade	2021.08.06 06:00:04   sell stop 7.63 USDJPY.DWX at 109.742 sl: 109.886 (109.861 / 109.863),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70260,2021-08-09,buy,True,110.315,110.188,110.315,110.188,110.206,110.209,False,False,False,2021-08-09T06:00:04,2021-08-09T03:00:04Z,summer_US_DST,6,3,6,CS	0	16:03:07.627	Trade	2021.08.09 06:00:04   buy stop 8.67 USDJPY.DWX at 110.315 sl: 110.188 (110.206 / 110.209),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70261,2021-08-09,sell,True,110.188,110.315,110.315,110.188,110.206,110.209,False,False,False,2021-08-09T06:00:04,2021-08-09T03:00:04Z,summer_US_DST,6,3,6,CS	0	16:03:07.627	Trade	2021.08.09 06:00:04   sell stop 8.68 USDJPY.DWX at 110.188 sl: 110.315 (110.206 / 110.209),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70274,2021-08-10,buy,True,110.405,110.300,110.405,110.300,110.344,110.348,False,False,False,2021-08-10T06:00:00,2021-08-10T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:07.882	Trade	2021.08.10 06:00:00   buy stop 10.5 USDJPY.DWX at 110.405 sl: 110.300 (110.344 / 110.348),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70275,2021-08-10,sell,True,110.300,110.405,110.405,110.300,110.344,110.348,False,False,False,2021-08-10T06:00:00,2021-08-10T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:07.882	Trade	2021.08.10 06:00:00   sell stop 10.51 USDJPY.DWX at 110.300 sl: 110.405 (110.344 / 110.348),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70287,2021-08-11,buy,True,110.686,110.584,110.686,110.584,110.644,110.646,False,False,False,2021-08-11T06:00:19,2021-08-11T03:00:19Z,summer_US_DST,6,3,6,CS	0	16:03:08.092	Trade	2021.08.11 06:00:19   buy stop 10.84 USDJPY.DWX at 110.686 sl: 110.584 (110.644 / 110.646),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70288,2021-08-11,sell,True,110.584,110.686,110.686,110.584,110.644,110.646,False,False,False,2021-08-11T06:00:19,2021-08-11T03:00:19Z,summer_US_DST,6,3,6,CS	0	16:03:08.092	Trade	2021.08.11 06:00:19   sell stop 10.85 USDJPY.DWX at 110.584 sl: 110.686 (110.644 / 110.646),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70301,2021-08-12,buy,True,110.431,110.316,110.431,110.316,110.401,110.403,False,False,False,2021-08-12T06:00:01,2021-08-12T03:00:01Z,summer_US_DST,6,3,6,CS	0	16:03:08.281	Trade	2021.08.12 06:00:01   buy stop 9.59 USDJPY.DWX at 110.431 sl: 110.316 (110.401 / 110.403),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70302,2021-08-12,sell,True,110.316,110.431,110.431,110.316,110.401,110.403,False,False,False,2021-08-12T06:00:01,2021-08-12T03:00:01Z,summer_US_DST,6,3,6,CS	0	16:03:08.281	Trade	2021.08.12 06:00:01   sell stop 9.6 USDJPY.DWX at 110.316 sl: 110.431 (110.401 / 110.403),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70312,2021-08-13,buy,True,110.458,110.369,110.458,110.369,110.392,110.396,False,False,False,2021-08-13T06:00:00,2021-08-13T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:08.481	Trade	2021.08.13 06:00:00   buy stop 12.4 USDJPY.DWX at 110.458 sl: 110.369 (110.392 / 110.396),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70313,2021-08-13,sell,True,110.369,110.458,110.458,110.369,110.392,110.396,False,False,False,2021-08-13T06:00:00,2021-08-13T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:08.481	Trade	2021.08.13 06:00:00   sell stop 12.41 USDJPY.DWX at 110.369 sl: 110.458 (110.392 / 110.396),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70330,2021-08-17,buy,True,109.339,109.202,109.339,109.202,109.270,109.274,False,False,False,2021-08-17T06:00:00,2021-08-17T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:08.971	Trade	2021.08.17 06:00:00   buy stop 7.97 USDJPY.DWX at 109.339 sl: 109.202 (109.270 / 109.274),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70331,2021-08-17,sell,True,109.202,109.339,109.339,109.202,109.270,109.274,False,False,False,2021-08-17T06:00:00,2021-08-17T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:08.971	Trade	2021.08.17 06:00:00   sell stop 7.98 USDJPY.DWX at 109.202 sl: 109.339 (109.270 / 109.274),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70341,2021-08-18,buy,True,109.591,109.478,109.591,109.478,109.565,109.568,False,False,False,2021-08-18T06:00:00,2021-08-18T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:09.272	Trade	2021.08.18 06:00:00   buy stop 9.68 USDJPY.DWX at 109.591 sl: 109.478 (109.565 / 109.568),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70342,2021-08-18,sell,True,109.478,109.591,109.591,109.478,109.565,109.568,False,False,False,2021-08-18T06:00:00,2021-08-18T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:09.273	Trade	2021.08.18 06:00:00   sell stop 9.69 USDJPY.DWX at 109.478 sl: 109.591 (109.565 / 109.568),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70357,2021-08-23,buy,True,109.933,109.815,109.933,109.815,109.817,109.821,False,False,False,2021-08-23T06:00:00,2021-08-23T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:10.276	Trade	2021.08.23 06:00:00   buy stop 9.3 USDJPY.DWX at 109.933 sl: 109.815 (109.817 / 109.821),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70358,2021-08-23,sell,True,109.815,109.933,109.933,109.815,109.817,109.821,False,False,False,2021-08-23T06:00:00,2021-08-23T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:10.276	Trade	2021.08.23 06:00:00   sell stop 9.31 USDJPY.DWX at 109.815 sl: 109.933 (109.817 / 109.821),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70368,2021-08-24,buy,True,109.775,109.640,109.775,109.640,109.729,109.732,False,False,False,2021-08-24T06:00:00,2021-08-24T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:10.543	Trade	2021.08.24 06:00:00   buy stop 8.12 USDJPY.DWX at 109.775 sl: 109.640 (109.729 / 109.732),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70369,2021-08-24,sell,True,109.640,109.775,109.775,109.640,109.729,109.732,False,False,False,2021-08-24T06:00:00,2021-08-24T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:10.543	Trade	2021.08.24 06:00:00   sell stop 8.13 USDJPY.DWX at 109.640 sl: 109.775 (109.729 / 109.732),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70379,2021-08-25,buy,True,109.867,109.723,109.867,109.723,109.795,109.799,False,False,False,2021-08-25T06:00:00,2021-08-25T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:10.834	Trade	2021.08.25 06:00:00   buy stop 7.61 USDJPY.DWX at 109.867 sl: 109.723 (109.795 / 109.799),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70380,2021-08-25,sell,True,109.723,109.867,109.867,109.723,109.795,109.799,False,False,False,2021-08-25T06:00:00,2021-08-25T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:10.835	Trade	2021.08.25 06:00:00   sell stop 7.62 USDJPY.DWX at 109.723 sl: 109.867 (109.795 / 109.799),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70390,2021-08-26,buy,True,110.113,109.964,110.113,109.964,109.989,109.993,False,False,False,2021-08-26T06:00:16,2021-08-26T03:00:16Z,summer_US_DST,6,3,6,CS	0	16:03:11.137	Trade	2021.08.26 06:00:16   buy stop 7.38 USDJPY.DWX at 110.113 sl: 109.964 (109.989 / 109.993),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70391,2021-08-26,sell,True,109.964,110.113,110.113,109.964,109.989,109.993,False,False,False,2021-08-26T06:00:16,2021-08-26T03:00:16Z,summer_US_DST,6,3,6,CS	0	16:03:11.137	Trade	2021.08.26 06:00:16   sell stop 7.38 USDJPY.DWX at 109.964 sl: 110.113 (109.989 / 109.993),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70401,2021-08-27,buy,True,110.084,109.955,110.084,109.955,110.002,110.004,False,False,False,2021-08-27T06:00:02,2021-08-27T03:00:02Z,summer_US_DST,6,3,6,CS	0	16:03:11.382	Trade	2021.08.27 06:00:02   buy stop 8.52 USDJPY.DWX at 110.084 sl: 109.955 (110.002 / 110.004),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70402,2021-08-27,sell,True,109.955,110.084,110.084,109.955,110.002,110.004,False,False,False,2021-08-27T06:00:02,2021-08-27T03:00:02Z,summer_US_DST,6,3,6,CS	0	16:03:11.383	Trade	2021.08.27 06:00:02   sell stop 8.53 USDJPY.DWX at 109.955 sl: 110.084 (110.002 / 110.004),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70412,2021-08-30,buy,True,109.877,109.702,109.877,109.702,109.794,109.797,False,False,False,2021-08-30T06:00:00,2021-08-30T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:11.638	Trade	2021.08.30 06:00:00   buy stop 6.26 USDJPY.DWX at 109.877 sl: 109.702 (109.794 / 109.797),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70413,2021-08-30,sell,True,109.702,109.877,109.877,109.702,109.794,109.797,False,False,False,2021-08-30T06:00:00,2021-08-30T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:11.639	Trade	2021.08.30 06:00:00   sell stop 6.27 USDJPY.DWX at 109.702 sl: 109.877 (109.794 / 109.797),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70423,2021-08-31,buy,True,109.963,109.833,109.963,109.833,109.855,109.857,False,False,False,2021-08-31T06:00:00,2021-08-31T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:11.840	Trade	2021.08.31 06:00:00   buy stop 8.44 USDJPY.DWX at 109.963 sl: 109.833 (109.855 / 109.857),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70424,2021-08-31,sell,True,109.833,109.963,109.963,109.833,109.855,109.857,False,False,False,2021-08-31T06:00:00,2021-08-31T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:11.841	Trade	2021.08.31 06:00:00   sell stop 8.45 USDJPY.DWX at 109.833 sl: 109.963 (109.855 / 109.857),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70437,2021-09-01,buy,True,110.235,110.053,110.235,110.053,110.216,110.220,False,False,False,2021-09-01T06:00:00,2021-09-01T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:12.280	Trade	2021.09.01 06:00:00   buy stop 6.04 USDJPY.DWX at 110.235 sl: 110.053 (110.216 / 110.220),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70438,2021-09-01,sell,True,110.053,110.235,110.235,110.053,110.216,110.220,False,False,False,2021-09-01T06:00:00,2021-09-01T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:12.280	Trade	2021.09.01 06:00:00   sell stop 6.05 USDJPY.DWX at 110.053 sl: 110.235 (110.216 / 110.220),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70451,2021-09-02,buy,True,110.121,109.916,110.121,109.916,109.966,109.970,False,False,False,2021-09-02T06:00:00,2021-09-02T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:12.533	Trade	2021.09.02 06:00:00   buy stop 5.36 USDJPY.DWX at 110.121 sl: 109.916 (109.966 / 109.970),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70452,2021-09-02,sell,True,109.916,110.121,110.121,109.916,109.966,109.970,False,False,False,2021-09-02T06:00:00,2021-09-02T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:12.533	Trade	2021.09.02 06:00:00   sell stop 5.37 USDJPY.DWX at 109.916 sl: 110.121 (109.966 / 109.970),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70455,2021-09-06,buy,True,109.837,109.746,109.837,109.746,109.787,109.789,False,False,False,2021-09-06T06:00:09,2021-09-06T03:00:09Z,summer_US_DST,6,3,6,CS	0	16:03:13.009	Trade	2021.09.06 06:00:09   buy stop 12.05 USDJPY.DWX at 109.837 sl: 109.746 (109.787 / 109.789),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70456,2021-09-06,sell,True,109.746,109.837,109.837,109.746,109.787,109.789,False,False,False,2021-09-06T06:00:09,2021-09-06T03:00:09Z,summer_US_DST,6,3,6,CS	0	16:03:13.009	Trade	2021.09.06 06:00:09   sell stop 12.07 USDJPY.DWX at 109.746 sl: 109.837 (109.787 / 109.789),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70470,2021-09-08,buy,True,110.333,110.254,110.333,110.254,110.274,110.277,False,False,False,2021-09-08T06:00:00,2021-09-08T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:13.474	Trade	2021.09.08 06:00:00   buy stop 13.95 USDJPY.DWX at 110.333 sl: 110.254 (110.274 / 110.277),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70471,2021-09-08,sell,True,110.254,110.333,110.333,110.254,110.274,110.277,False,False,False,2021-09-08T06:00:00,2021-09-08T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:13.475	Trade	2021.09.08 06:00:00   sell stop 13.96 USDJPY.DWX at 110.254 sl: 110.333 (110.274 / 110.277),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70484,2021-09-10,buy,True,109.796,109.697,109.796,109.697,109.772,109.774,False,False,False,2021-09-10T06:00:00,2021-09-10T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:14.082	Trade	2021.09.10 06:00:00   buy stop 11.08 USDJPY.DWX at 109.796 sl: 109.697 (109.772 / 109.774),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70485,2021-09-10,sell,True,109.697,109.796,109.796,109.697,109.772,109.774,False,False,False,2021-09-10T06:00:00,2021-09-10T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:14.082	Trade	2021.09.10 06:00:00   sell stop 11.09 USDJPY.DWX at 109.697 sl: 109.796 (109.772 / 109.774),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70498,2021-09-13,buy,True,109.977,109.889,109.977,109.889,109.945,109.949,False,False,False,2021-09-13T06:00:00,2021-09-13T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:14.341	Trade	2021.09.13 06:00:00   buy stop 12.48 USDJPY.DWX at 109.977 sl: 109.889 (109.945 / 109.949),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70499,2021-09-13,sell,True,109.889,109.977,109.977,109.889,109.945,109.949,False,False,False,2021-09-13T06:00:00,2021-09-13T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:14.341	Trade	2021.09.13 06:00:00   sell stop 12.49 USDJPY.DWX at 109.889 sl: 109.977 (109.945 / 109.949),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70515,2021-09-14,buy,True,110.090,109.962,110.090,109.962,110.070,110.074,False,False,False,2021-09-14T06:00:01,2021-09-14T03:00:01Z,summer_US_DST,6,3,6,CS	0	16:03:14.612	Trade	2021.09.14 06:00:01   buy stop 8.59 USDJPY.DWX at 110.090 sl: 109.962 (110.070 / 110.074),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70516,2021-09-14,sell,True,109.962,110.090,110.090,109.962,110.070,110.074,False,False,False,2021-09-14T06:00:01,2021-09-14T03:00:01Z,summer_US_DST,6,3,6,CS	0	16:03:14.612	Trade	2021.09.14 06:00:01   sell stop 8.6 USDJPY.DWX at 109.962 sl: 110.090 (110.070 / 110.074),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70526,2021-09-15,buy,True,109.742,109.545,109.742,109.545,109.625,109.628,False,False,False,2021-09-15T06:00:00,2021-09-15T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:14.902	Trade	2021.09.15 06:00:00   buy stop 5.56 USDJPY.DWX at 109.742 sl: 109.545 (109.625 / 109.628),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70527,2021-09-15,sell,True,109.545,109.742,109.742,109.545,109.625,109.628,False,False,False,2021-09-15T06:00:00,2021-09-15T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:14.902	Trade	2021.09.15 06:00:00   sell stop 5.57 USDJPY.DWX at 109.545 sl: 109.742 (109.625 / 109.628),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70542,2021-09-20,buy,True,110.036,109.856,110.036,109.856,109.878,109.881,False,False,False,2021-09-20T06:00:00,2021-09-20T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:15.642	Trade	2021.09.20 06:00:00   buy stop 6.1 USDJPY.DWX at 110.036 sl: 109.856 (109.878 / 109.881),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70543,2021-09-20,sell,True,109.856,110.036,110.036,109.856,109.878,109.881,False,False,False,2021-09-20T06:00:00,2021-09-20T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:15.642	Trade	2021.09.20 06:00:00   sell stop 6.11 USDJPY.DWX at 109.856 sl: 110.036 (109.878 / 109.881),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70559,2021-09-21,buy,True,109.600,109.398,109.600,109.398,109.584,109.588,False,False,False,2021-09-21T06:00:00,2021-09-21T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:16.026	Trade	2021.09.21 06:00:00   buy stop 5.41 USDJPY.DWX at 109.600 sl: 109.398 (109.584 / 109.588),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70560,2021-09-21,sell,True,109.398,109.600,109.600,109.398,109.584,109.588,False,False,False,2021-09-21T06:00:00,2021-09-21T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:16.026	Trade	2021.09.21 06:00:00   sell stop 5.42 USDJPY.DWX at 109.398 sl: 109.600 (109.584 / 109.588),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70570,2021-09-23,buy,True,109.923,109.804,109.923,109.804,109.868,109.872,False,False,False,2021-09-23T06:00:02,2021-09-23T03:00:02Z,summer_US_DST,6,3,6,CS	0	16:03:16.589	Trade	2021.09.23 06:00:02   buy stop 9.22 USDJPY.DWX at 109.923 sl: 109.804 (109.868 / 109.872),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70571,2021-09-23,sell,True,109.804,109.923,109.923,109.804,109.868,109.872,False,False,False,2021-09-23T06:00:02,2021-09-23T03:00:02Z,summer_US_DST,6,3,6,CS	0	16:03:16.589	Trade	2021.09.23 06:00:02   sell stop 9.23 USDJPY.DWX at 109.804 sl: 109.923 (109.868 / 109.872),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70581,2021-09-24,buy,True,110.418,110.310,110.418,110.310,110.394,110.396,False,False,False,2021-09-24T06:00:00,2021-09-24T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:16.895	Trade	2021.09.24 06:00:00   buy stop 10.21 USDJPY.DWX at 110.418 sl: 110.310 (110.394 / 110.396),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70582,2021-09-24,sell,True,110.310,110.418,110.418,110.310,110.394,110.396,False,False,False,2021-09-24T06:00:00,2021-09-24T03:00:00Z,summer_US_DST,6,3,6,CS	0	16:03:16.896	Trade	2021.09.24 06:00:00   sell stop 10.22 USDJPY.DWX at 110.310 sl: 110.418 (110.394 / 110.396),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70595,2021-09-27,buy,True,110.805,110.609,110.805,110.609,110.626,110.629,False,False,False,2021-09-27T06:00:03,2021-09-27T03:00:03Z,summer_US_DST,6,3,6,CS	0	16:03:17.121	Trade	2021.09.27 06:00:03   buy stop 5.64 USDJPY.DWX at 110.805 sl: 110.609 (110.626 / 110.629),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
70596,2021-09-27,sell,True,110.609,110.805,110.805,110.609,110.626,110.629,False,False,False,2021-09-27T06:00:03,2021-09-27T03:00:03Z,summer_US_DST,6,3,6,CS	0	16:03:17.122	Trade	2021.09.27 06:00:03   sell stop 5.65 USDJPY.DWX at 110.609 sl: 110.805 (110.626 / 110.629),D:\QM\reports\work_items\2fc84747-27db-5e88-9568-3fdda6c30769\QM5_41398\20260909_135814\raw\run_01\20260909.log
