cell_key,config,status,verdict,year,entry_days,gross_price_profit,lots_rt,maxdd,native_commission,native_report,native_report_sha256,net_costed_plan,net_native,score,summary,summary_sha256,trades
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c37,37,done,MEASURED,2022,233,35227.94000000002,610.5500000000004,13576.25,-3053.9600000000037,D:\QM\reports\work_items\94720207-958a-5296-82a3-d12e16151837\QM5_41405\20260911_204756\raw\run_01\report.htm,bbf66ba2275cd5ed74cf7410d302cd39cd090eba00bb46a820709cdc8738ed27,29121.229999999996,32173.98,2.1450127980848905,D:\QM\reports\work_items\94720207-958a-5296-82a3-d12e16151837\QM5_41405\20260911_204756\summary.json,32c7d75d53558f3f5890a6e33c0cce250e27d59c7980c88c63f3defacdc7b491,233
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c37,37,done,MEASURED,2023,240,-10324.37999999999,750.6199999999998,19409.63,-3754.2600000000048,D:\QM\reports\work_items\1a43c751-efa1-5dd5-9db7-337928c73a90\QM5_41405\20260911_205302\raw\run_01\report.htm,2ad30c5b0686a62c0777b9b8e6a876d77d3a4fbeeed09a3a36f64e5cf7f21545,-17831.739999999998,-14078.64,-0.9187058176791622,D:\QM\reports\work_items\1a43c751-efa1-5dd5-9db7-337928c73a90\QM5_41405\20260911_205302\summary.json,5bc079e5b98eafca123fb9625d8f77d4e5e94502866f0bd39c414fb07691bd91,242
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c37,37,done,MEASURED,2024,238,4576.799999999997,749.74,20347.94,-3749.9800000000037,D:\QM\reports\work_items\14c30cd0-26b0-5d79-b1ad-51a52e32f16a\QM5_41405\20260911_205613\raw\run_01\report.htm,4c4eb49652937839c4d103691ec57852343f9c1865230ab7fd4c7f1797528271,-2907.93,840.77,-0.14291028969025857,D:\QM\reports\work_items\14c30cd0-26b0-5d79-b1ad-51a52e32f16a\QM5_41405\20260911_205613\summary.json,724bf82af7428b4a2f23ebebdb2927e70436f81571c964783f0c092a4d5d04ee,242
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c37,37,done,MEASURED,2025,226,31250.690000000006,540.1199999999999,8358.71,-2701.620000000003,D:\QM\reports\work_items\8962ea52-2e7f-50c0-9bc2-63df6bc17d9d\QM5_41405\20260911_205920\raw\run_01\report.htm,155444663b9d9b50383632788eaa53a897cc6e890cdb75d203a0a9e0b7d397ed,25887.710000000003,28588.31,3.097093929565687,D:\QM\reports\work_items\8962ea52-2e7f-50c0-9bc2-63df6bc17d9d\QM5_41405\20260911_205920\summary.json,3d0ce97a8196bc211576728066e22572f19715f8286b0825dfbdd7de83e27777,226
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c38,38,done,MEASURED,2019,79,-8050.22,431.82000000000005,12946.06,-2159.3800000000015,D:\QM\reports\work_items\4dfc93b4-4613-5d7a-a2cb-e412b3de91a1\QM5_41405\20260911_205637\raw\run_01\report.htm,544ef3916f0c879f776eae46fce8fc39f0d3e6d483c533f250d6f7f8bf4d376c,-12368.7,-10209.6,-0.9554026476008918,D:\QM\reports\work_items\4dfc93b4-4613-5d7a-a2cb-e412b3de91a1\QM5_41405\20260911_205637\summary.json,04e1a756f6d11c39fb300bd5b1a5db15c649634179be7766a550efccc84cbead,80
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c38,38,done,MEASURED,2020,63,13594.579999999996,330.81999999999994,6936.91,-1654.4200000000005,D:\QM\reports\work_items\41e6f7fe-7743-5c7d-a3bc-95058629a2d9\QM5_41405\20260911_210049\raw\run_01\report.htm,8cdc52d0efa5f46c1b6cb3a9bb2138d872e27593bd88262e64ab79038b03a82a,10286.06,11940.16,1.4828014202288915,D:\QM\reports\work_items\41e6f7fe-7743-5c7d-a3bc-95058629a2d9\QM5_41405\20260911_210049\summary.json,be37f53d653db5e5cdab4814326a73d28b082fd20cfd8c699ddedafb9184403e,63
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c38,38,done,MEASURED,2021,46,18443.94,269.02000000000004,4619.52,-1345.3399999999997,D:\QM\reports\work_items\bde861a9-af41-54e9-a311-3870bf68eabd\QM5_41405\20260911_210357\raw\run_01\report.htm,4a9e9dfa33a86a0386a6c42ef3865713fdc1871e58ca13113d8a9a393dc12829,15753.499999999998,17098.6,3.41020279163203,D:\QM\reports\work_items\bde861a9-af41-54e9-a311-3870bf68eabd\QM5_41405\20260911_210357\summary.json,b2e560dd4f9587e651daa9110076a29ce0a472b75b1c779ae896c15964a7bae8,46
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c38,38,done,MEASURED,2022,47,15853.730000000001,176.92999999999998,7768.2,-884.9199999999998,D:\QM\reports\work_items\80bd82d9-d28b-5a22-b01c-b88e26cc4cb2\QM5_41405\20260911_210656\raw\run_01\report.htm,bb9d6dae023ae3fa40986c1f5c2c026028238cf4d05516e8cb786bd2bfe37b91,14084.16,14968.81,1.8130532169614584,D:\QM\reports\work_items\80bd82d9-d28b-5a22-b01c-b88e26cc4cb2\QM5_41405\20260911_210656\summary.json,9e3cd5a650025c95901e1f6ded4eb3605609d8a432b8d774faff78ac276e7ce5,47
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c38,38,done,MEASURED,2023,52,-6066.179999999998,230.26000000000002,12492.2,-1151.5799999999997,D:\QM\reports\work_items\8c8c4a93-5140-52a1-b011-e07273711348\QM5_41405\20260911_211110\raw\run_01\report.htm,46629703a09ff0e1fba5bd2bd053498863cbba1fd6adc382337853c1aaa2b4df,-8369.060000000001,-7217.76,-0.6699428443348651,D:\QM\reports\work_items\8c8c4a93-5140-52a1-b011-e07273711348\QM5_41405\20260911_211110\summary.json,5e55e094076ad6cb28f47409202010136af3af9942cf70d493c5d0ec9d08f4da,52
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c38,38,done,MEASURED,2024,47,13582.869999999999,222.85000000000005,8350.54,-1114.46,D:\QM\reports\work_items\01bebe21-f822-5ec6-a8b4-dc072d54a149\QM5_41405\20260911_211418\raw\run_01\report.htm,50cdf9ea9a22fe9809eab79907457721a119d6d209b368ef68ae9c3c30907a1b,11354.16,12468.41,1.3596917085601647,D:\QM\reports\work_items\01bebe21-f822-5ec6-a8b4-dc072d54a149\QM5_41405\20260911_211418\summary.json,4080ebd4ee0678e3ff6fe0ceff00bf2ea3bf269a230e3f29d9b7225150046552,49
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c38,38,done,MEASURED,2025,41,12484.949999999999,133.42999999999998,3296.13,-667.3800000000003,D:\QM\reports\work_items\2c175048-0994-5783-a6ba-379726e41e12\QM5_41405\20260911_211728\raw\run_01\report.htm,d91383d0ca22b3993a4de32bb927e5cda8df5ae651c3c57b474438e19e04abeb,11150.42,11817.57,3.3828823499073155,D:\QM\reports\work_items\2c175048-0994-5783-a6ba-379726e41e12\QM5_41405\20260911_211728\summary.json,17cb439656e5115bde258a87b600e7f088ac8b8a22ea633ba42a3b52fa72eb92,41
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c39,39,done,MEASURED,2019,222,-8492.320000000002,965.1699999999993,16359.08,-4826.960000000003,D:\QM\reports\work_items\410b79b5-50be-5582-8e30-304cea7d1212\QM5_41405\20260911_210334\raw\run_01\report.htm,5f857278354f981d8ba178f0feb443fe7a1bb84f6f6c155815ba8b845029bacc,-18145.129999999997,-13319.28,-1.1091778999797053,D:\QM\reports\work_items\410b79b5-50be-5582-8e30-304cea7d1212\QM5_41405\20260911_210334\summary.json,ff05568b134eb41253f07452ac5f6208516c7cd2d1d287b44dad49a0503e84dc,225
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c39,39,done,MEASURED,2020,235,28261.80999999999,885.08,7338.42,-4426.620000000001,D:\QM\reports\work_items\d236a5f0-1c7b-5ee2-9b0d-1af9cb4dbce6\QM5_41405\20260911_210637\raw\run_01\report.htm,b4d4c5add3f8fca3f3940dbd8a96f677332d34ded4380dd3ec0ef87c4dc0c338,19409.789999999997,23835.19,2.6449549085497965,D:\QM\reports\work_items\d236a5f0-1c7b-5ee2-9b0d-1af9cb4dbce6\QM5_41405\20260911_210637\summary.json,0dbf99668d5b890081e6af7bd6fa59d1e09050cc4a31c089e10941c77d8936f4,235
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c39,39,done,MEASURED,2021,238,14251.239999999993,1050.6900000000003,12679.12,-5254.5999999999985,D:\QM\reports\work_items\4f4d2441-d863-5d00-b7d1-8ae46bde87f0\QM5_41405\20260911_211048\raw\run_01\report.htm,5bdce5bf5e555cc665629c04546d404e8755e013cda9500f6206f57e0755e590,3743.189999999998,8996.64,0.295224747458814,D:\QM\reports\work_items\4f4d2441-d863-5d00-b7d1-8ae46bde87f0\QM5_41405\20260911_211048\summary.json,1a7fc3af7f1e0ba8b535a5f70312c4413eaf2bc0b490d8f422ee760c5d572fef,239
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c39,39,done,MEASURED,2022,233,35567.70000000002,585.13,13250.34,-2926.7400000000034,D:\QM\reports\work_items\da3648d0-16b4-5f05-b256-201f39878cb9\QM5_41405\20260911_211359\raw\run_01\report.htm,e82b6c4ff928a8b0e04b74ba72eeccfbd0cd388c25bff20f3260058e80295550,29715.309999999998,32640.96,2.242607359509265,D:\QM\reports\work_items\da3648d0-16b4-5f05-b256-201f39878cb9\QM5_41405\20260911_211359\summary.json,f9f7a09ee7515039032b869581f546b5693d4d86e87f5f39a4c3b0d761c220d0,233
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c39,39,done,MEASURED,2023,240,-14966.720000000008,712.14,23595.96,-3561.8800000000037,D:\QM\reports\work_items\08308b3d-3514-5859-8325-2fc59f0482f4\QM5_41405\20260911_211818\raw\run_01\report.htm,bfec54b0cfa49541e260b31de9347396b435d2c338d70c23a45318cf560a22e9,-22089.3,-18528.6,-0.9361475439015832,D:\QM\reports\work_items\08308b3d-3514-5859-8325-2fc59f0482f4\QM5_41405\20260911_211818\summary.json,34d1ac3e9307ad571f8994b8150f1441e9b9f52c909a5fc9d353bfa2734fa536,242
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c39,39,done,MEASURED,2024,235,1336.6800000000017,701.6000000000005,20145.02,-3509.200000000004,D:\QM\reports\work_items\e2cfdc1f-3e93-5576-bfc6-2877a6915c85\QM5_41405\20260911_212229\raw\run_01\report.htm,f35aa0257d291885342f39e8ec80e2206b62f31d6e1a8fe4c6872913f0f3c461,-5667.060000000002,-2159.06,-0.28131319800129273,D:\QM\reports\work_items\e2cfdc1f-3e93-5576-bfc6-2877a6915c85\QM5_41405\20260911_212229\summary.json,943ab5f1639687318aaf4474ae92ac72d1bf0b8dd0223129541fa7e257403484,239
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c39,39,done,MEASURED,2025,228,26740.47,529.7900000000001,9467.25,-2650.2200000000003,D:\QM\reports\work_items\1efac390-e76e-53ef-a53a-dd28ab14126f\QM5_41405\20260911_212539\raw\run_01\report.htm,f89e806c15b0becee3d1054e1a93b526a589708f9a8d354c04966208cdc58dcd,21479.59,24128.54,2.268830969922628,D:\QM\reports\work_items\1efac390-e76e-53ef-a53a-dd28ab14126f\QM5_41405\20260911_212539\summary.json,315348cd139c261cea6f0b799d6a99e6a3c30ea2edd54ff4a6ef561731ef1216,228
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c40,40,done,MEASURED,2019,81,-6562.21,506.8299999999999,13037.22,-2534.639999999999,D:\QM\reports\work_items\56061771-3018-5d5f-8607-cb70bd954281\QM5_41405\20260911_212127\raw\run_01\report.htm,36cec3fa73f7bbec82595e59ff29ed7d97fe1c4fb7456587f7b1a05c22ac5cb7,-11631.0,-9096.85,-0.8921380478353514,D:\QM\reports\work_items\56061771-3018-5d5f-8607-cb70bd954281\QM5_41405\20260911_212127\summary.json,b9f71a62cbb18437c60b26836274d4d423469c13c95b33e3240fe68be8959b10,82
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c40,40,done,MEASURED,2020,65,18230.829999999998,388.83,7677.07,-1944.34,D:\QM\reports\work_items\71eecb1a-8484-5d4e-bfe3-ef67f0aa3b6a\QM5_41405\20260911_212437\raw\run_01\report.htm,3943384d3ed06ebcbf2dd7f4c2c0068e8951d4bafab864d286f65abea965d6f9,14342.34,16286.49,1.8682049271401722,D:\QM\reports\work_items\71eecb1a-8484-5d4e-bfe3-ef67f0aa3b6a\QM5_41405\20260911_212437\summary.json,e9f27c1aaf75bdd79bd30d98dd2110fd816a716eb36daeb3bdbca247ed0230cc,65
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c40,40,done,MEASURED,2021,46,17058.950000000004,304.04,5003.36,-1520.4400000000005,D:\QM\reports\work_items\5c9e83ae-9208-545e-9e36-4b9e978af102\QM5_41405\20260911_212800\raw\run_01\report.htm,9b3e5f9599207450c046f017dd9ecff951b8865061d7daadc253d067a7199851,14018.31,15538.51,2.80177920437466,D:\QM\reports\work_items\5c9e83ae-9208-545e-9e36-4b9e978af102\QM5_41405\20260911_212800\summary.json,b4ce4a6a5363d5a2ff83f9047b9191f2ff0ec9a11ed9590514f10716470e0048,46
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c40,40,done,MEASURED,2022,47,19777.99,190.65999999999997,7308.44,-953.5600000000004,D:\QM\reports\work_items\7a7e1b91-6c30-5dbb-b232-6bc844a9b84b\QM5_41405\20260911_213148\raw\run_01\report.htm,43afcad64641273856d2f7e921ea72cef852eb316d43c7fc784d434591538f2c,17871.13,18824.43,2.445272862608163,D:\QM\reports\work_items\7a7e1b91-6c30-5dbb-b232-6bc844a9b84b\QM5_41405\20260911_213148\summary.json,ef1164858b12d90890c5f4671ceca90eb00147d90afed81c1aa1f9b3f114166a,47
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c40,40,done,MEASURED,2023,52,-2796.2200000000003,248.26999999999998,12298.24,-1241.5999999999997,D:\QM\reports\work_items\f2bb96b2-f68f-5915-868f-cb5a6694cf36\QM5_41405\20260911_213525\raw\run_01\report.htm,2d0dae8d4837c69d9ba17d69ed56324461ddc9772fae7ab53a987585cbb81589,-5279.17,-4037.82,-0.42926223589716905,D:\QM\reports\work_items\f2bb96b2-f68f-5915-868f-cb5a6694cf36\QM5_41405\20260911_213525\summary.json,3eef4278cc4b152118f150141a0597595bb5517d1996b52b3728128c14b298f6,52
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c40,40,done,MEASURED,2024,47,13373.94,240.74999999999997,9639.97,-1203.9800000000002,D:\QM\reports\work_items\8bf848d0-dc10-59fd-9468-6d0387a53db5\QM5_41405\20260911_213818\raw\run_01\report.htm,a7b9441fe6b384982beefdea2d6b33b2b49be3dff7f34a8bfa8e4cbc21c1ffef,10966.21,12169.96,1.1375771916302644,D:\QM\reports\work_items\8bf848d0-dc10-59fd-9468-6d0387a53db5\QM5_41405\20260911_213818\summary.json,26a77ed431c7a85a48e0a7a0a7c5545442f3bfa07f5ef2a7578e98c243b0b28d,49
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c40,40,done,MEASURED,2025,41,11877.89,140.14999999999998,3514.04,-700.9200000000001,D:\QM\reports\work_items\3e07a57e-4ff2-5aff-83e6-b4332f67665b\QM5_41405\20260911_214226\raw\run_01\report.htm,3393e313eac3b714230fe15a9d263ded0fecac129cfcc0339f4dbc141e5718b7,10476.22,11176.97,2.9812466562702755,D:\QM\reports\work_items\3e07a57e-4ff2-5aff-83e6-b4332f67665b\QM5_41405\20260911_214226\summary.json,19cfe427b96494171ddd5e7e5bdfa48ba556cec041ef2f6d7543ceae346cf62a,41
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c41,41,done,MEASURED,2019,232,-4551.990000000002,1110.2300000000002,16671.56,-5552.519999999999,D:\QM\reports\work_items\538a88e7-9d48-5f50-bf51-8ed618c35afe\QM5_41405\20260911_212923\raw\run_01\report.htm,beede4d9625a8d5211e8e39fc9554b044e676fd8daaba176ced22d174a96be1d,-15655.660000000002,-10104.51,-0.9390638908416489,D:\QM\reports\work_items\538a88e7-9d48-5f50-bf51-8ed618c35afe\QM5_41405\20260911_212923\summary.json,e8070bb03995ded83a1e384a680f16220ad0fd8d78d4d0c87d2b7a0d4cc1af69,234
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c41,41,done,MEASURED,2020,243,30364.569999999996,1012.6599999999999,6829.97,-5064.419999999996,D:\QM\reports\work_items\dcd737c9-0220-554f-95af-d1db39afca58\QM5_41405\20260911_213325\raw\run_01\report.htm,a1fc151d656536e7eb4263a9d7d88b739a38138193c3fee23c794b4255a8fe7a,20236.850000000002,25300.15,2.9629485927463812,D:\QM\reports\work_items\dcd737c9-0220-554f-95af-d1db39afca58\QM5_41405\20260911_213325\summary.json,dfd98aa1eb15342be29dfea5be6f987cc98f301ff887401f0c946915cd0fa647,243
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c41,41,done,MEASURED,2021,244,15271.160000000007,1176.31,10972.87,-5882.8,D:\QM\reports\work_items\21f37bef-2a16-5d42-8813-c2ee60798bd8\QM5_41405\20260911_213944\raw\run_01\report.htm,24b48fa9ac970226c498ab5e240295843b56f113a5519bb02093a0cafa87687a,3506.8100000000013,9388.36,0.31958913210490975,D:\QM\reports\work_items\21f37bef-2a16-5d42-8813-c2ee60798bd8\QM5_41405\20260911_213944\summary.json,fe9e4355a67710344d30dd3d0cc1ba6d9a506a2574dac5ec6073ee464644185d,245
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c41,41,done,MEASURED,2022,235,40620.19999999998,620.2300000000006,12309.51,-3102.380000000004,D:\QM\reports\work_items\4d7ee121-1850-5098-bb59-16f8b43e040e\QM5_41405\20260911_214246\raw\run_01\report.htm,2b0d3b2a1728d9f0387fb68d3fd14a0030c3f443915d92aefc70c2e281e9972d,34416.67,37517.82,2.7959415118879627,D:\QM\reports\work_items\4d7ee121-1850-5098-bb59-16f8b43e040e\QM5_41405\20260911_214246\summary.json,47dd172f35832c45d55ff897a32fdf5a59a6167e69608de81d9e3c36ac238076,235
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c41,41,done,MEASURED,2023,241,-9912.95999999999,753.3799999999998,19012.01,-3768.060000000005,D:\QM\reports\work_items\f1a16c1d-8b6f-525b-88a8-7a4e91a5f76a\QM5_41405\20260911_214655\raw\run_01\report.htm,3db1f255839b4bec4f7ee19ca7e6933ed411776bb1ab2f0b64c62ed4419f062d,-17447.92,-13681.02,-0.9177314760511908,D:\QM\reports\work_items\f1a16c1d-8b6f-525b-88a8-7a4e91a5f76a\QM5_41405\20260911_214655\summary.json,430d6bab9513e129730bbd9fedf890c042b5cc50e140392005f837b53d590fa2,243
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c41,41,done,MEASURED,2024,239,3578.879999999999,751.8,20347.94,-3760.2800000000034,D:\QM\reports\work_items\57d158da-a2d5-5361-9778-f97abe667df2\QM5_41405\20260911_214955\raw\run_01\report.htm,9bc237aa2b3e3e1f8a9ffb44bb55a135c478ecdd10b26bb25b3d8775ac95c5d9,-3926.45,-167.45,-0.19296547955222987,D:\QM\reports\work_items\57d158da-a2d5-5361-9778-f97abe667df2\QM5_41405\20260911_214955\summary.json,7f647c1756358d2eb124987c9555722ce5be46da0c271cd63c98713b08246120,243
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c41,41,done,MEASURED,2025,230,29941.39999999999,552.2999999999998,9161.92,-2762.5400000000036,D:\QM\reports\work_items\848e33d1-92f9-5730-8c63-733ef74a801e\QM5_41405\20260911_215310\raw\run_01\report.htm,9d93b37e7dac00c93674a21331d31c69aa5d9c5e6642ddadf55e0392aeb43994,24456.6,27218.1,2.6693749781705143,D:\QM\reports\work_items\848e33d1-92f9-5730-8c63-733ef74a801e\QM5_41405\20260911_215310\summary.json,4a6d90639b6e32aac3681d9a0496f5107395096863bbf00d289733842dd97718,230
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c42,42,done,MEASURED,2019,79,-8050.22,431.82000000000005,12946.06,-2159.3800000000015,D:\QM\reports\work_items\a445dbd0-13e2-5929-bfba-5f87a4b28652\QM5_41405\20260911_215352\raw\run_01\report.htm,ecdbfde5bde2ed46b7c4d4c9cdf14a20b971ca2b8a38237249bfb0df5c609df2,-12368.7,-10209.6,-0.9554026476008918,D:\QM\reports\work_items\a445dbd0-13e2-5929-bfba-5f87a4b28652\QM5_41405\20260911_215352\summary.json,179434ca97ad08ed0dd8507251010be6f87ebf4bfa66efbe05f2d22471275365,80
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c42,42,done,MEASURED,2020,63,13594.579999999996,330.81999999999994,6936.91,-1654.4200000000005,D:\QM\reports\work_items\8c052961-c832-59b3-87c5-8104afd95ccc\QM5_41405\20260911_215712\raw\run_01\report.htm,948695d5f8313543a5b032a04affd9d653f26d3c0a35c72e84f0ef3176d58630,10286.06,11940.16,1.4828014202288915,D:\QM\reports\work_items\8c052961-c832-59b3-87c5-8104afd95ccc\QM5_41405\20260911_215712\summary.json,1e4bbcccc0d1f96d9d28e2966ad1cf46ee4a74145689b1d2f34c44ab16e5cffc,63
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c42,42,done,MEASURED,2021,46,18443.94,269.02000000000004,4619.52,-1345.3399999999997,D:\QM\reports\work_items\11baa462-e13a-5f76-8581-b84600d2d483\QM5_41405\20260911_215957\raw\run_01\report.htm,4c41ed18f706e552c665d75e518788c9ddaabf07008fc5b3133642cd73997f82,15753.499999999998,17098.6,3.41020279163203,D:\QM\reports\work_items\11baa462-e13a-5f76-8581-b84600d2d483\QM5_41405\20260911_215957\summary.json,5f258ad3a2f0b91e70cdfe2993507b61804b57b283cf49a2f7938c8e99189c91,46
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c42,42,done,MEASURED,2022,47,15853.730000000001,176.92999999999998,7768.2,-884.9199999999998,D:\QM\reports\work_items\a799582f-4379-56dc-b0c8-6a641cd60da7\QM5_41405\20260911_220310\raw\run_01\report.htm,de3ff97fa82e44e4c15b24b112faab8ff5519a6277844986bf9358e11e5de268,14084.16,14968.81,1.8130532169614584,D:\QM\reports\work_items\a799582f-4379-56dc-b0c8-6a641cd60da7\QM5_41405\20260911_220310\summary.json,1e82561f8014162baaabd02b2e118fb90cb3459d1dee2adeebec9a2b4f195004,47
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c42,42,done,MEASURED,2023,52,-6066.179999999998,230.26000000000002,12492.2,-1151.5799999999997,D:\QM\reports\work_items\e6849f77-7793-5766-bf05-442f422334fe\QM5_41405\20260911_220723\raw\run_01\report.htm,65cc4a413c6b2e824b19ebb9a6f2dafca901a846142d4fed99ed231b45287465,-8369.060000000001,-7217.76,-0.6699428443348651,D:\QM\reports\work_items\e6849f77-7793-5766-bf05-442f422334fe\QM5_41405\20260911_220723\summary.json,8850d10665a80fbb5b3865b10617967c6fd7434483dcf3687223ccbf58ed9ab5,52
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2024:c42,42,done,MEASURED,2024,47,13582.869999999999,222.85000000000005,8350.54,-1114.46,D:\QM\reports\work_items\708519b3-9841-5a16-a01a-6fbf318ffa43\QM5_41405\20260911_221048\raw\run_01\report.htm,43b91fd8f301cea9077454c9f7f5e279c5f7a8ba9ca4f150a1a98e1a48a19f92,11354.16,12468.41,1.3596917085601647,D:\QM\reports\work_items\708519b3-9841-5a16-a01a-6fbf318ffa43\QM5_41405\20260911_221048\summary.json,45ca07c75a5e93a90ecdfe4fc9ec39207a0fb0e45e1c1f238857788117b68b64,49
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2025:c42,42,done,MEASURED,2025,41,12484.949999999999,133.42999999999998,3296.13,-667.3800000000003,D:\QM\reports\work_items\2e0920e9-d645-56a5-888d-216b85086e53\QM5_41405\20260911_221335\raw\run_01\report.htm,d3d220ecc3730972cb228df8f42ecb8bb6ea40f7af8b4b89bb9b96a0ea7313b8,11150.42,11817.57,3.3828823499073155,D:\QM\reports\work_items\2e0920e9-d645-56a5-888d-216b85086e53\QM5_41405\20260911_221335\summary.json,bb0b595625efaba9de5c2e9a18fe5532ffc1a22e80ddb0434b69e8ebd5c3dbc9,41
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2019:c43,43,done,MEASURED,2019,222,-8492.320000000002,965.1699999999993,16359.08,-4826.960000000003,D:\QM\reports\work_items\f3cf66ae-d28f-5b5d-a4e7-48b0840af163\QM5_41405\20260911_215637\raw\run_01\report.htm,a01ac5017848f7a34c27ea27b9e96e02d100d48b5a3058bb534988e691132287,-18145.129999999997,-13319.28,-1.1091778999797053,D:\QM\reports\work_items\f3cf66ae-d28f-5b5d-a4e7-48b0840af163\QM5_41405\20260911_215637\summary.json,9ef01c6b3b0b17525b18b3453daf7a377186259d37f2b9928bbc69d0fc0189d5,225
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2020:c43,43,done,MEASURED,2020,235,28261.80999999999,885.08,7338.42,-4426.620000000001,D:\QM\reports\work_items\4dc95a2f-a673-593f-b390-ac1aa9987882\QM5_41405\20260911_220111\raw\run_01\report.htm,26539da6be257698018f7fe1ba95d6b9959d4aade127d656496f89942dd0f7fd,19409.789999999997,23835.19,2.6449549085497965,D:\QM\reports\work_items\4dc95a2f-a673-593f-b390-ac1aa9987882\QM5_41405\20260911_220111\summary.json,9957c554f15946bdda5150f246b4de1b370b27a0a323a9d75bc08f62165645ba,235
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2021:c43,43,done,MEASURED,2021,238,14251.239999999993,1050.6900000000003,12679.12,-5254.5999999999985,D:\QM\reports\work_items\983c1936-2ad2-5517-87d4-0663d2dc15e2\QM5_41405\20260911_220632\raw\run_01\report.htm,c3644697af8d75e975a5ff753edc917a1bc588b05d9824a930fea8cc8e28cb53,3743.189999999998,8996.64,0.295224747458814,D:\QM\reports\work_items\983c1936-2ad2-5517-87d4-0663d2dc15e2\QM5_41405\20260911_220632\summary.json,1f9a91f36287c4c8ff0b5e6132974b9c020863f7d7efaad192f7970906506404,239
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2022:c43,43,done,MEASURED,2022,233,35567.70000000002,585.13,13250.34,-2926.7400000000034,D:\QM\reports\work_items\5d6d6384-ea01-5182-afe7-33c8ee2491f7\QM5_41405\20260911_221016\raw\run_01\report.htm,c1351d2acc7c622d47da4555726800bfdc82df877a0755e7ecd317ced09b6115,29715.309999999998,32640.96,2.242607359509265,D:\QM\reports\work_items\5d6d6384-ea01-5182-afe7-33c8ee2491f7\QM5_41405\20260911_221016\summary.json,33ef4c0ec7a88f423fa848c77d0508700dee0fe6c423816b379f179ad18f2a39,233
WINSWEEP_QM5_41405_USDJPY_DWX_2019_2025:2023:c43,43,done,MEASURED,2023,240,-14966.720000000008,712.14,23595.96,-3561.8800000000037,D:\QM\reports\work_items\41bf78e5-4abc-50fb-81fb-1f9ffd7cfc7f\QM5_41405\20260911_221429\raw\run_01\report.htm,af3adb0f7a6b642146f2c4b79ae248c0ca226e7db827e2783584be44ee1cd9e9,-22089.3,-18528.6,-0.9361475439015832,D:\QM\reports\work_items\41bf78e5-4abc-50fb-81fb-1f9ffd7cfc7f\QM5_41405\20260911_221429\summary.json,e985c9868b15a329982daf45f9d4c0794fd3b0836f6aae7b6e6ea702fb0e6ddd,242
