symbol,fix_code,era,prefix_window_min,threshold_atr,holding_min,broker_hour,in_session_band,n_anchors,n_trigger,r_base_atr
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,9,1,1538,893,0.01242745231
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,10,1,1540,899,0.003493284214
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,11,1,99,54,-0.005915847001
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,14,1,1382,617,-0.01998043184
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,15,1,95,53,-0.3846780171
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,20,0,1398,414,0.02157697401
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,21,0,1492,375,-0.02417139958
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,45,22,0,1491,356,0.06518555237
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,8,0,1527,672,-0.08791674728
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,9,1,1538,893,0.0624361804
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,10,1,1540,899,0.02655092794
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,11,1,99,54,-0.05545400849
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,14,1,1382,617,-0.03274001937
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,15,1,95,53,-0.2625561746
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,20,0,1398,414,0.03878128165
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,21,0,1492,375,0.0003452550419
XAUUSD.DWX,LDN_AM_1030,IS,60,0.6,60,22,0,1491,356,0.091715954
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,8,0,1527,494,-0.01350491202
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,9,1,1538,721,-0.02615692701
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,10,1,1540,719,-0.009563912538
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,11,1,99,45,-0.03287365125
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,14,1,1382,434,0.04571631847
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,15,1,95,41,0.002950674856
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,20,0,1398,255,0.01894872779
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,21,0,1492,222,0.005878550786
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,15,22,0,1491,180,-0.02064326175
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,8,0,1527,494,0.01118156396
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,9,1,1538,721,-0.03042206635
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,10,1,1540,719,-0.008598098843
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,11,1,99,45,0.02186593987
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,14,1,1382,434,0.0751919688
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,15,1,95,41,-0.1443003041
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,20,0,1398,255,-0.0004257127539
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,21,0,1492,222,0.04056112182
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,30,22,0,1491,180,-0.01840379415
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,8,0,1527,494,-0.02162599892
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,9,1,1538,721,0.01099453731
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,10,1,1540,719,-0.007951355785
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,11,1,99,45,-0.08038028788
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,14,1,1382,434,-0.01434181481
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,15,1,95,41,-0.1520645372
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,20,0,1398,255,-0.001978900214
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,21,0,1492,222,0.003964545784
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,45,22,0,1491,180,0.04287765235
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,8,0,1527,494,-0.1084879257
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,9,1,1538,721,0.07196870582
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,10,1,1540,719,0.01568094128
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,11,1,99,45,-0.1235065871
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,14,1,1382,434,-0.0294119968
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,15,1,95,41,-0.0007905320708
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,20,0,1398,255,0.0229639375
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,21,0,1492,222,0.03629038574
XAUUSD.DWX,LDN_AM_1030,IS,60,0.8,60,22,0,1491,180,0.07745415087
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,9,0,1535,599,0.01560668368
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,10,0,1539,646,0.006228208039
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,11,0,99,44,-0.1018741069
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,15,1,1382,496,0.03877434825
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,16,1,95,48,-0.1322890431
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,20,1,1401,202,0.03736729098
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,21,1,1494,181,-0.06110201755
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,22,0,1492,227,-0.02891827133
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,15,23,0,1263,214,0.1470384391
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,9,0,1535,599,0.07140211548
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,10,0,1539,646,0.02156796439
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,11,0,99,44,-0.1579881922
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,15,1,1382,496,-0.02140975717
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,16,1,95,48,-0.2568963581
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,20,1,1401,202,0.02947602544
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,21,1,1494,181,-0.07255846658
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,22,0,1492,227,-0.05075068171
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,30,23,0,1263,214,0.1873613642
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,9,0,1535,599,0.0912871504
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,10,0,1539,646,0.05284520966
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,11,0,99,44,-0.02924016466
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,15,1,1382,496,-0.01801622361
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,16,1,95,48,-0.3327590155
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,20,1,1401,202,0.04244236184
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,21,1,1494,181,-0.02453826499
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,22,0,1492,227,-0.06773111366
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,45,23,0,1263,214,0.1765116414
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,9,0,1535,599,0.1380670121
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,10,0,1539,646,0.030149055
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,11,0,99,44,-0.02145832576
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,15,1,1382,496,0.02391088029
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,16,1,95,48,-0.2057372976
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,20,1,1401,202,0.02077771218
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,21,1,1494,181,0.01765181683
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,22,0,1492,227,-0.08451785429
XAUUSD.DWX,LDN_PM_1500,IS,15,0.4,60,23,0,1263,214,0.1805242564
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,9,0,1535,320,0.03010933795
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,10,0,1539,360,-0.01093617441
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,11,0,99,30,-0.2052914741
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,15,1,1382,253,0.07934787332
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,16,1,95,31,-0.2432557931
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,20,1,1401,69,0.04915803262
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,21,1,1494,60,0.1506337389
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,22,0,1492,82,-0.02867562959
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,15,23,0,1263,75,0.2186485556
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,9,0,1535,320,0.09032157903
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,10,0,1539,360,-0.004458838471
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,11,0,99,30,-0.2130091642
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,15,1,1382,253,0.04441877433
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,16,1,95,31,-0.4687179288
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,20,1,1401,69,0.1140543045
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,21,1,1494,60,0.2351213269
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,22,0,1492,82,-0.1073195556
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,30,23,0,1263,75,0.3081015268
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,9,0,1535,320,0.1099819931
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,10,0,1539,360,0.05617250235
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,11,0,99,30,-0.09474679491
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,15,1,1382,253,0.1175414618
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,16,1,95,31,-0.622630865
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,20,1,1401,69,0.091812914
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,21,1,1494,60,0.3015179909
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,22,0,1492,82,-0.1367369327
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,45,23,0,1263,75,0.3398741131
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,9,0,1535,320,0.1354931114
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,10,0,1539,360,0.04227433803
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,11,0,99,30,-0.09251370516
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,15,1,1382,253,0.1913052563
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,16,1,95,31,-0.5072477275
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,20,1,1401,69,0.04288558782
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,21,1,1494,60,0.3495184447
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,22,0,1492,82,-0.1553745925
XAUUSD.DWX,LDN_PM_1500,IS,15,0.6,60,23,0,1263,75,0.3192368663
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,9,0,1535,166,0.01015182743
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,10,0,1539,169,-0.09897503822
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,11,0,99,16,-0.2109237793
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,15,1,1382,135,0.1097660356
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,16,1,95,19,-0.1212000752
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,20,1,1401,31,0.1333333878
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,21,1,1494,16,-0.03564114796
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,22,0,1492,45,-0.07583963582
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,15,23,0,1263,41,0.2980998
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,9,0,1535,166,0.0969125581
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,10,0,1539,169,-0.04829380503
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,11,0,99,16,-0.3054003145
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,15,1,1382,135,0.05396640257
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,16,1,95,19,-0.5314589432
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,20,1,1401,31,0.1842566566
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,21,1,1494,16,0.01940665985
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,22,0,1492,45,-0.1666209489
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,30,23,0,1263,41,0.3903784306
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,9,0,1535,166,0.1157381108
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,10,0,1539,169,0.003180767305
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,11,0,99,16,-0.2499726835
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,15,1,1382,135,0.1890728019
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,16,1,95,19,-0.7085005488
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,20,1,1401,31,0.1672197228
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,21,1,1494,16,-0.00347265475
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,22,0,1492,45,-0.2108481591
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,45,23,0,1263,41,0.4100334847
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,9,0,1535,166,0.1943348982
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,10,0,1539,169,-0.02158964373
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,11,0,99,16,-0.1683057244
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,15,1,1382,135,0.3019626865
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,16,1,95,19,-0.4197464031
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,20,1,1401,31,0.1544097012
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,21,1,1494,16,0.2253658958
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,22,0,1492,45,-0.2491144038
XAUUSD.DWX,LDN_PM_1500,IS,15,0.8,60,23,0,1263,41,0.3792769499
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,9,0,1535,867,0.02025604068
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,10,0,1539,859,0.02449444969
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,11,0,99,63,-0.05362073566
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,15,1,1382,723,0.04104544683
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,16,1,95,55,-0.1479278673
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,20,1,1401,444,0.02993616102
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,21,1,1494,447,-0.01257776583
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,22,0,1492,390,0.02083048847
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,15,23,0,1263,381,0.09501975064
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,9,0,1535,867,0.06406553842
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,10,0,1539,859,0.04903437591
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,11,0,99,63,-0.0009539321286
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,15,1,1382,723,0.03959398127
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,16,1,95,55,-0.1584071846
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,20,1,1401,444,0.01422368245
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,21,1,1494,447,-0.002704558413
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,22,0,1492,390,0.02277616734
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,30,23,0,1263,381,0.1398923828
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,9,0,1535,867,0.08924653104
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,10,0,1539,859,0.06924266288
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,11,0,99,63,0.04761309253
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,15,1,1382,723,0.1399767816
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,16,1,95,55,-0.3589516366
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,20,1,1401,444,0.01196519844
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,21,1,1494,447,-0.004388536051
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,22,0,1492,390,0.01272837294
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,45,23,0,1263,381,0.1352537302
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,9,0,1535,867,0.1390381645
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,10,0,1539,859,0.05555994357
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,11,0,99,63,0.004721878168
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,15,1,1382,723,0.1416791657
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,16,1,95,55,-0.2118321029
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,20,1,1401,444,0.004695524571
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,21,1,1494,447,0.000498951746
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,22,0,1492,390,0.01382711469
XAUUSD.DWX,LDN_PM_1500,IS,30,0.4,60,23,0,1263,381,0.1381879491
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,9,0,1535,625,0.014561536
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,10,0,1539,608,0.0308035443
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,11,0,99,43,-0.1202854759
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,15,1,1382,489,0.02942832874
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,16,1,95,43,-0.1337093801
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,20,1,1401,199,0.004940987938
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,21,1,1494,208,0.01901865584
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,22,0,1492,180,0.02124628181
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,15,23,0,1263,173,0.1382218277
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,9,0,1535,625,0.05465840445
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,10,0,1539,608,0.06245662785
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,11,0,99,43,-0.1050235635
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,15,1,1382,489,0.01954405493
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,16,1,95,43,-0.03884716437
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,20,1,1401,199,0.00995134195
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,21,1,1494,208,0.01230953835
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,22,0,1492,180,-0.01114024693
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,30,23,0,1263,173,0.2017888587
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,9,0,1535,625,0.08289307047
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,10,0,1539,608,0.0775084373
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,11,0,99,43,-0.01468063913
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,15,1,1382,489,0.1515712256
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,16,1,95,43,-0.2980530558
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,20,1,1401,199,0.005056678216
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,21,1,1494,208,-0.003640426912
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,22,0,1492,180,0.0001807854598
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,45,23,0,1263,173,0.189309358
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,9,0,1535,625,0.118846027
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,10,0,1539,608,0.04670865532
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,11,0,99,43,-0.04238637579
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,15,1,1382,489,0.193520693
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,16,1,95,43,-0.1012109963
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,20,1,1401,199,0.003658729578
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,21,1,1494,208,-0.01017029546
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,22,0,1492,180,0.005134172899
XAUUSD.DWX,LDN_PM_1500,IS,30,0.6,60,23,0,1263,173,0.1773324578
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,9,0,1535,424,-0.01669699594
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,10,0,1539,387,0.03165874406
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,11,0,99,28,-0.1375127378
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,15,1,1382,299,0.06087214875
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,16,1,95,30,-0.196875151
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,20,1,1401,92,0.01846207598
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,21,1,1494,92,-0.07015701945
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,22,0,1492,93,0.01242990356
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,15,23,0,1263,86,0.2010178895
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,9,0,1535,424,0.009480795896
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,10,0,1539,387,0.05988456068
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,11,0,99,28,-0.1394288698
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,15,1,1382,299,-0.003222240961
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,16,1,95,30,-0.1599743781
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,20,1,1401,92,0.08994637164
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,21,1,1494,92,-0.1217650176
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,22,0,1492,93,-0.0537361278
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,30,23,0,1263,86,0.2781886064
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,9,0,1535,424,0.02014587999
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,10,0,1539,387,0.06705977954
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,11,0,99,28,-0.04346179207
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,15,1,1382,299,0.06462694728
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,16,1,95,30,-0.3677178211
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,20,1,1401,92,0.08563955885
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,21,1,1494,92,-0.1227052612
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,22,0,1492,93,-0.06114798331
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,45,23,0,1263,86,0.2444268308
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,9,0,1535,424,0.05667233429
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,10,0,1539,387,0.05880236041
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,11,0,99,28,0.006580599044
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,15,1,1382,299,0.1025468952
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,16,1,95,30,-0.09558179138
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,20,1,1401,92,0.08043631098
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,21,1,1494,92,-0.04946425761
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,22,0,1492,93,-0.06184924153
XAUUSD.DWX,LDN_PM_1500,IS,30,0.8,60,23,0,1263,86,0.2111569701
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,9,0,1535,1008,0.02258541135
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,10,0,1539,1098,0.02644380741
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,11,0,99,72,-0.09157193893
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,15,1,1382,872,0.008470640188
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,16,1,95,72,-0.1392718504
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,20,1,1401,706,-0.008439607378
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,21,1,1494,663,-0.006017640319
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,22,0,1492,608,0.02276177401
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,15,23,0,1263,546,0.09014804053
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,9,0,1535,1008,0.02134919507
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,10,0,1539,1098,0.06636500834
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,11,0,99,72,-0.1108152593
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,15,1,1382,872,0.02007226055
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,16,1,95,72,-0.04748841549
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,20,1,1401,706,-0.02265201606
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,21,1,1494,663,0.001330856745
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,22,0,1492,608,0.02252773729
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,30,23,0,1263,546,0.1276967258
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,9,0,1535,1008,0.04087148062
XAUUSD.DWX,LDN_PM_1500,IS,60,0.4,45,10,0,1539,1098,0.05826873273
