symbol,fix_code,era,scope,weekday,minute_of_hour,prefix_window_min,threshold_atr,holding_min,n_anchors,n_trigger,mean_ret_atr,sd_ret_atr,frozen_is_baseline_beta0,frozen_is_baseline_beta0_se,r_base_atr
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,30,0.8,15,4278,633,0.01269767795,0.5658052041,-0.07839397855,0.01465181709,0.1031784749
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,30,0.8,30,4278,633,0.005720108852,0.7599762846,-0.0867246585,0.01970115543,0.14813777
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,30,0.8,45,4278,633,0.02105479778,0.9667240298,-0.1178501521,0.0250527357,0.2054044485
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,30,0.8,60,4278,633,0.01990200483,1.094955386,-0.118941022,0.02839098402,0.2350835793
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.4,15,4278,2321,0.01269767795,0.5658052041,-0.03651353148,0.01048682463,0.05076026322
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.4,30,4278,2321,0.005720108852,0.7599762846,-0.05464089618,0.01408083879,0.06092337353
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.4,45,4278,2321,0.02105479778,0.9667240298,-0.07486224064,0.01790641136,0.07459930997
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.4,60,4278,2321,0.01990200483,1.094955386,-0.07853385855,0.02028750428,0.07532024605
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.6,15,4278,1628,0.01269767795,0.5658052041,-0.03651353148,0.01048682463,0.06531922494
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.6,30,4278,1628,0.005720108852,0.7599762846,-0.05464089618,0.01408083879,0.07720871087
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.6,45,4278,1628,0.02105479778,0.9667240298,-0.07486224064,0.01790641136,0.09706588105
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.6,60,4278,1628,0.01990200483,1.094955386,-0.07853385855,0.02028750428,0.0949735285
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.8,15,4278,1131,0.01269767795,0.5658052041,-0.03651353148,0.01048682463,0.05087119625
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.8,30,4278,1131,0.005720108852,0.7599762846,-0.05464089618,0.01408083879,0.06911618367
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.8,45,4278,1131,0.02105479778,0.9667240298,-0.07486224064,0.01790641136,0.1009856269
EURUSD.DWX,WMR_1600,IS,ALL_HOURS,4,0,60,0.8,60,4278,1131,0.01990200483,1.094955386,-0.07853385855,0.02028750428,0.09610328463
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.4,15,1221,313,0.01214012937,0.3740787439,-0.1307464492,0.02850608356,0.07659189025
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.4,30,1221,313,0.01517223234,0.502719974,-0.1798882571,0.03829306985,0.1136156224
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.4,45,1221,313,0.02713457084,0.6194423492,-0.1688819861,0.04736284268,0.1090083559
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.4,60,1221,313,0.005519427049,0.7389262641,-0.1253994579,0.05667883062,0.0703262406
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.6,15,1221,124,0.01214012937,0.3740787439,-0.1307464492,0.02850608356,0.09895642029
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.6,30,1221,124,0.01517223234,0.502719974,-0.1798882571,0.03829306985,0.1406079103
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.6,45,1221,124,0.02713457084,0.6194423492,-0.1688819861,0.04736284268,0.1422213721
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.6,60,1221,124,0.005519427049,0.7389262641,-0.1253994579,0.05667883062,0.1165347976
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.8,15,1221,45,0.01214012937,0.3740787439,-0.1307464492,0.02850608356,0.04144040189
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.8,30,1221,45,0.01517223234,0.502719974,-0.1798882571,0.03829306985,-0.06826232553
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.8,45,1221,45,0.02713457084,0.6194423492,-0.1688819861,0.04736284268,0.07251103424
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,15,0.8,60,1221,45,0.005519427049,0.7389262641,-0.1253994579,0.05667883062,-0.04679266972
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.4,15,1221,438,0.01214012937,0.3740787439,-0.07780324559,0.02138887827,0.05580013875
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.4,30,1221,438,0.01517223234,0.502719974,-0.1053759128,0.0287418113,0.08584900201
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.4,45,1221,438,0.02713457084,0.6194423492,-0.09084490621,0.03551466967,0.0749197032
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.4,60,1221,438,0.005519427049,0.7389262641,-0.08381509054,0.04241073652,0.07318203229
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.6,15,1221,227,0.01214012937,0.3740787439,-0.07780324559,0.02138887827,0.07819565945
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.6,30,1221,227,0.01517223234,0.502719974,-0.1053759128,0.0287418113,0.1075076075
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.6,45,1221,227,0.02713457084,0.6194423492,-0.09084490621,0.03551466967,0.09984087496
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.6,60,1221,227,0.005519427049,0.7389262641,-0.08381509054,0.04241073652,0.07319661291
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.8,15,1221,115,0.01214012937,0.3740787439,-0.07780324559,0.02138887827,0.0609531426
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.8,30,1221,115,0.01517223234,0.502719974,-0.1053759128,0.0287418113,0.09138612061
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.8,45,1221,115,0.02713457084,0.6194423492,-0.09084490621,0.03551466967,0.124726593
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,30,0.8,60,1221,115,0.005519427049,0.7389262641,-0.08381509054,0.04241073652,0.132427669
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.4,15,1221,641,0.01214012937,0.3740787439,-0.01033764099,0.0154343002,0.02305347713
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.4,30,1221,641,0.01517223234,0.502719974,-0.04262151657,0.02070984111,0.05449502522
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.4,45,1221,641,0.02713457084,0.6194423492,-0.04007765802,0.02553679506,0.02552045298
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.4,60,1221,641,0.005519427049,0.7389262641,-0.01803805679,0.03048895726,0.01628010114
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.6,15,1221,434,0.01214012937,0.3740787439,-0.01033764099,0.0154343002,0.01960251995
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.6,30,1221,434,0.01517223234,0.502719974,-0.04262151657,0.02070984111,0.05288594959
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.6,45,1221,434,0.02713457084,0.6194423492,-0.04007765802,0.02553679506,0.03864705199
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.6,60,1221,434,0.005519427049,0.7389262641,-0.01803805679,0.03048895726,0.02355011149
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.8,15,1221,261,0.01214012937,0.3740787439,-0.01033764099,0.0154343002,-0.008979148604
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.8,30,1221,261,0.01517223234,0.502719974,-0.04262151657,0.02070984111,0.01573071657
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.8,45,1221,261,0.02713457084,0.6194423492,-0.04007765802,0.02553679506,0.01986201312
EURUSD.DWX,WMR_1600,IS,SESSION,0,0,60,0.8,60,1221,261,0.005519427049,0.7389262641,-0.01803805679,0.03048895726,-0.01874365626
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.4,15,1212,269,-7.820503529e-05,0.3858025171,-0.08957214285,0.02888082637,0.05358463784
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.4,30,1212,269,-0.002906852379,0.5147522355,-0.06594288143,0.0386402702,0.0308429263
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.4,45,1212,269,0.005296265506,0.7781895679,-0.08080545605,0.058439503,0.06858999134
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.4,60,1212,269,-0.01803320197,0.8725490979,-0.004155188729,0.06557723557,0.03049929991
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.6,15,1212,98,-7.820503529e-05,0.3858025171,-0.08957214285,0.02888082637,0.04212364887
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.6,30,1212,98,-0.002906852379,0.5147522355,-0.06594288143,0.0386402702,0.0390206336
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.6,45,1212,98,0.005296265506,0.7781895679,-0.08080545605,0.058439503,-0.03928722594
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.6,60,1212,98,-0.01803320197,0.8725490979,-0.004155188729,0.06557723557,-0.1816660174
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.8,15,1212,46,-7.820503529e-05,0.3858025171,-0.08957214285,0.02888082637,0.08024296464
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.8,30,1212,46,-0.002906852379,0.5147522355,-0.06594288143,0.0386402702,0.01006653083
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.8,45,1212,46,0.005296265506,0.7781895679,-0.08080545605,0.058439503,-0.1276945381
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,15,0.8,60,1212,46,-0.01803320197,0.8725490979,-0.004155188729,0.06557723557,-0.2827013827
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.4,15,1212,453,-7.820503529e-05,0.3858025171,-0.03810685394,0.02074820992,0.01010626907
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.4,30,1212,453,-0.002906852379,0.5147522355,-0.03199936766,0.02770633522,0.005929865208
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.4,45,1212,453,0.005296265506,0.7781895679,-0.04613083204,0.0418878384,0.03179933732
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.4,60,1212,453,-0.01803320197,0.8725490979,-2.55725045e-05,0.0469904894,-0.006687885104
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.6,15,1212,243,-7.820503529e-05,0.3858025171,-0.03810685394,0.02074820992,0.01656014505
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.6,30,1212,243,-0.002906852379,0.5147522355,-0.03199936766,0.02770633522,0.01051821234
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.6,45,1212,243,0.005296265506,0.7781895679,-0.04613083204,0.0418878384,0.01133530867
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.6,60,1212,243,-0.01803320197,0.8725490979,-2.55725045e-05,0.0469904894,-0.02041425526
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.8,15,1212,114,-7.820503529e-05,0.3858025171,-0.03810685394,0.02074820992,0.05318432352
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.8,30,1212,114,-0.002906852379,0.5147522355,-0.03199936766,0.02770633522,0.02287300027
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.8,45,1212,114,0.005296265506,0.7781895679,-0.04613083204,0.0418878384,-0.03021338757
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,30,0.8,60,1212,114,-0.01803320197,0.8725490979,-2.55725045e-05,0.0469904894,-0.04219130526
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.4,15,1212,662,-7.820503529e-05,0.3858025171,-0.01919343586,0.01526999232,0.0135309925
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.4,30,1212,662,-0.002906852379,0.5147522355,-0.02132998243,0.02037787124,0.02025822524
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.4,45,1212,662,0.005296265506,0.7781895679,-0.01271006325,0.03081853486,0.02076616269
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.4,60,1212,662,-0.01803320197,0.8725490979,0.0260644353,0.03454974673,-0.01687596774
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.6,15,1212,431,-7.820503529e-05,0.3858025171,-0.01919343586,0.01526999232,-0.0003265268236
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.6,30,1212,431,-0.002906852379,0.5147522355,-0.02132998243,0.02037787124,-4.791337161e-05
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.6,45,1212,431,0.005296265506,0.7781895679,-0.01271006325,0.03081853486,-0.004256634684
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.6,60,1212,431,-0.01803320197,0.8725490979,0.0260644353,0.03454974673,-0.05379370757
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.8,15,1212,275,-7.820503529e-05,0.3858025171,-0.01919343586,0.01526999232,-0.01272619097
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.8,30,1212,275,-0.002906852379,0.5147522355,-0.02132998243,0.02037787124,-0.02977532
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.8,45,1212,275,0.005296265506,0.7781895679,-0.01271006325,0.03081853486,-0.04201895844
EURUSD.DWX,WMR_1600,IS,SESSION,1,0,60,0.8,60,1212,275,-0.01803320197,0.8725490979,0.0260644353,0.03454974673,-0.08397149086
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.4,15,1216,313,0.02452493577,0.7139198289,-0.01710176048,0.04852540379,0.02179448404
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.4,30,1216,313,0.01192355196,0.8201513107,-0.03459777126,0.05574000595,0.06815243199
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.4,45,1216,313,0.05987886478,1.159260807,-0.0003754516203,0.0787994304,0.05932455982
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.4,60,1216,313,0.0583065575,1.235665546,-0.05344598313,0.08397894813,0.1034180792
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.6,15,1216,144,0.02452493577,0.7139198289,-0.01710176048,0.04852540379,0.01858703253
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.6,30,1216,144,0.01192355196,0.8201513107,-0.03459777126,0.05574000595,0.02197893829
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.6,45,1216,144,0.05987886478,1.159260807,-0.0003754516203,0.0787994304,-0.04792872899
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.6,60,1216,144,0.0583065575,1.235665546,-0.05344598313,0.08397894813,-0.005296046521
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.8,15,1216,78,0.02452493577,0.7139198289,-0.01710176048,0.04852540379,0.004322119721
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.8,30,1216,78,0.01192355196,0.8201513107,-0.03459777126,0.05574000595,-0.007425179338
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.8,45,1216,78,0.05987886478,1.159260807,-0.0003754516203,0.0787994304,-0.1623207301
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,15,0.8,60,1216,78,0.0583065575,1.235665546,-0.05344598313,0.08397894813,-0.1409743668
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.4,15,1216,482,0.02452493577,0.7139198289,-0.0360897663,0.03394971514,0.02227968954
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.4,30,1216,482,0.01192355196,0.8201513107,-0.02207280931,0.03901444777,0.03437860465
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.4,45,1216,482,0.05987886478,1.159260807,-0.01607693266,0.05515116371,0.05966246194
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.4,60,1216,482,0.0583065575,1.235665546,-0.02951183542,0.05878203036,0.08644074354
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.6,15,1216,286,0.02452493577,0.7139198289,-0.0360897663,0.03394971514,0.04789088642
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.6,30,1216,286,0.01192355196,0.8201513107,-0.02207280931,0.03901444777,0.05013632901
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.6,45,1216,286,0.05987886478,1.159260807,-0.01607693266,0.05515116371,0.04954943737
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.6,60,1216,286,0.0583065575,1.235665546,-0.02951183542,0.05878203036,0.08455786241
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.8,15,1216,163,0.02452493577,0.7139198289,-0.0360897663,0.03394971514,0.06324212343
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.8,30,1216,163,0.01192355196,0.8201513107,-0.02207280931,0.03901444777,0.0288443823
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.8,45,1216,163,0.05987886478,1.159260807,-0.01607693266,0.05515116371,-0.08497030482
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,30,0.8,60,1216,163,0.0583065575,1.235665546,-0.02951183542,0.05878203036,-0.101366969
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.4,15,1216,684,0.02452493577,0.7139198289,-0.01149647143,0.02333238765,-0.0009394991193
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.4,30,1216,684,0.01192355196,0.8201513107,-0.01033882055,0.02680529156,0.01188191633
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.4,45,1216,684,0.05987886478,1.159260807,-0.007119216623,0.03789029607,0.02583985587
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.4,60,1216,684,0.0583065575,1.235665546,-0.0145266987,0.04038601072,0.04313839269
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.6,15,1216,458,0.02452493577,0.7139198289,-0.01149647143,0.02333238765,-0.02091972679
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.6,30,1216,458,0.01192355196,0.8201513107,-0.01033882055,0.02680529156,-0.01993936848
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.6,45,1216,458,0.05987886478,1.159260807,-0.007119216623,0.03789029607,0.004245433125
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.6,60,1216,458,0.0583065575,1.235665546,-0.0145266987,0.04038601072,-0.002382527433
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.8,15,1216,303,0.02452493577,0.7139198289,-0.01149647143,0.02333238765,-0.008954888889
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.8,30,1216,303,0.01192355196,0.8201513107,-0.01033882055,0.02680529156,-0.02518300085
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.8,45,1216,303,0.05987886478,1.159260807,-0.007119216623,0.03789029607,-0.02818819761
EURUSD.DWX,WMR_1600,IS,SESSION,2,0,60,0.8,60,1216,303,0.0583065575,1.235665546,-0.0145266987,0.04038601072,-0.01827102096
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.4,15,1227,279,0.01736668871,0.3969425547,-0.03195325898,0.02394354059,0.0315515403
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.4,30,1227,279,0.01992754658,0.5908297811,-0.05215033247,0.03563355993,0.04461042454
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.4,45,1227,279,0.04817178125,0.9476131128,-0.007189175584,0.05720110797,0.03999289449
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.4,60,1227,279,0.03254267948,1.106388261,0.01061166565,0.06678505122,0.06976774092
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.6,15,1227,133,0.01736668871,0.3969425547,-0.03195325898,0.02394354059,0.04440595825
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.6,30,1227,133,0.01992754658,0.5908297811,-0.05215033247,0.03563355993,0.07872653389
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.6,45,1227,133,0.04817178125,0.9476131128,-0.007189175584,0.05720110797,0.08631566215
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.6,60,1227,133,0.03254267948,1.106388261,0.01061166565,0.06678505122,0.1712309744
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.8,15,1227,66,0.01736668871,0.3969425547,-0.03195325898,0.02394354059,0.04083673003
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.8,30,1227,66,0.01992754658,0.5908297811,-0.05215033247,0.03563355993,0.08162075564
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.8,45,1227,66,0.04817178125,0.9476131128,-0.007189175584,0.05720110797,0.06222237523
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,15,0.8,60,1227,66,0.03254267948,1.106388261,0.01061166565,0.06678505122,0.08570203101
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.4,15,1227,431,0.01736668871,0.3969425547,-0.01628395629,0.01922114939,0.01639862012
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.4,30,1227,431,0.01992754658,0.5908297811,-0.05704645743,0.02857167882,0.04755616133
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.4,45,1227,431,0.04817178125,0.9476131128,-0.03469964633,0.04588900198,0.05008198379
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.4,60,1227,431,0.03254267948,1.106388261,-0.06619844161,0.05355694436,0.1048283811
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.6,15,1227,237,0.01736668871,0.3969425547,-0.01628395629,0.01922114939,0.0353541624
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.6,30,1227,237,0.01992754658,0.5908297811,-0.05704645743,0.02857167882,0.1040858004
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.6,45,1227,237,0.04817178125,0.9476131128,-0.03469964633,0.04588900198,0.1018207969
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.6,60,1227,237,0.03254267948,1.106388261,-0.06619844161,0.05355694436,0.1827296689
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.8,15,1227,127,0.01736668871,0.3969425547,-0.01628395629,0.01922114939,0.07211042577
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.8,30,1227,127,0.01992754658,0.5908297811,-0.05704645743,0.02857167882,0.1197116822
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.8,45,1227,127,0.04817178125,0.9476131128,-0.03469964633,0.04588900198,0.093214659
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,30,0.8,60,1227,127,0.03254267948,1.106388261,-0.06619844161,0.05355694436,0.2015584382
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.4,15,1227,654,0.01736668871,0.3969425547,-0.02693295347,0.01440624223,0.03409830718
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.4,30,1227,654,0.01992754658,0.5908297811,-0.05470090444,0.0214166128,0.06639589691
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.4,45,1227,654,0.04817178125,0.9476131128,-0.03143274134,0.03442905422,0.05150222891
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.4,60,1227,654,0.03254267948,1.106388261,-0.03580638017,0.04019839312,0.07106284687
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.6,15,1227,436,0.01736668871,0.3969425547,-0.02693295347,0.01440624223,0.0357745938
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.6,30,1227,436,0.01992754658,0.5908297811,-0.05470090444,0.0214166128,0.0590507788
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.6,45,1227,436,0.04817178125,0.9476131128,-0.03143274134,0.03442905422,0.03822041794
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.6,60,1227,436,0.03254267948,1.106388261,-0.03580638017,0.04019839312,0.06655799988
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.8,15,1227,282,0.01736668871,0.3969425547,-0.02693295347,0.01440624223,0.04640356862
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.8,30,1227,282,0.01992754658,0.5908297811,-0.05470090444,0.0214166128,0.09827478365
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.8,45,1227,282,0.04817178125,0.9476131128,-0.03143274134,0.03442905422,0.08412495423
EURUSD.DWX,WMR_1600,IS,SESSION,3,0,60,0.8,60,1227,282,0.03254267948,1.106388261,-0.03580638017,0.04019839312,0.1367334578
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.4,15,1152,256,0.02967177738,0.3724669832,-0.1138072608,0.02937785486,0.09212731459
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.4,30,1152,256,0.01944773882,0.49064686,-0.1272792365,0.03876957754,0.1012978946
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.4,45,1152,256,0.03478396455,0.6718367178,-0.2104667018,0.05297256126,0.1613244688
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.4,60,1152,256,0.03913623677,0.7863651143,-0.2730446518,0.06190550527,0.1969947719
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.6,15,1152,109,0.02967177738,0.3724669832,-0.1138072608,0.02937785486,0.122507015
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.6,30,1152,109,0.01944773882,0.49064686,-0.1272792365,0.03876957754,0.1423462969
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.6,45,1152,109,0.03478396455,0.6718367178,-0.2104667018,0.05297256126,0.275091916
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.6,60,1152,109,0.03913623677,0.7863651143,-0.2730446518,0.06190550527,0.3395285466
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.8,15,1152,49,0.02967177738,0.3724669832,-0.1138072608,0.02937785486,0.1840182558
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.8,30,1152,49,0.01944773882,0.49064686,-0.1272792365,0.03876957754,0.1177305385
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.8,45,1152,49,0.03478396455,0.6718367178,-0.2104667018,0.05297256126,0.3812849259
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,15,0.8,60,1152,49,0.03913623677,0.7863651143,-0.2730446518,0.06190550527,0.5440725059
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,30,0.4,15,1152,359,0.02967177738,0.3724669832,-0.07080694244,0.02260263123,0.04343047714
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,30,0.4,30,1152,359,0.01944773882,0.49064686,-0.08041142131,0.02980681268,0.03225858316
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,30,0.4,45,1152,359,0.03478396455,0.6718367178,-0.1250765169,0.0407765798,0.04734513776
EURUSD.DWX,WMR_1600,IS,SESSION,4,0,30,0.4,60,1152,359,0.03913623677,0.7863651143,-0.1457886832,0.04772940993,0.0660737896
