currency,month,native_high_rows,candidate_primary_high_rows,usd_40_50_band,count_basis
GBP,2016-04,0,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2016-05,0,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2016-06,0,19,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2016-07,0,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2016-08,0,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2016-09,0,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2016-10,0,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2016-11,0,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2016-12,0,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-01,0,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-02,0,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-03,0,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-04,0,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-05,0,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-06,0,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-07,0,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-08,0,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-09,0,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-10,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-11,0,23,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2017-12,0,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-01,5,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-02,7,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-03,6,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-04,6,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-05,10,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-06,7,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-07,4,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-08,6,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-09,8,19,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-10,5,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-11,10,19,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2018-12,6,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-01,6,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-02,9,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-03,7,22,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-04,4,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-05,6,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-06,11,21,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-07,5,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-08,6,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-09,9,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-10,8,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-11,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2019-12,7,19,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-01,5,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-02,4,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-03,11,25,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-04,2,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-05,5,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-06,5,21,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-07,5,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-08,7,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-09,7,19,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-10,7,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-11,8,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2020-12,5,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-01,4,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-02,12,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-03,9,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-04,3,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-05,9,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-06,9,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-07,3,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-08,6,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-09,6,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-10,2,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-11,6,21,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2021-12,6,23,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-01,3,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-02,7,19,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-03,8,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-04,5,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-05,7,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-06,6,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-07,3,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-08,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-09,6,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-10,3,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-11,9,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2022-12,5,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-01,3,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-02,6,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-03,9,19,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-04,3,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-05,11,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-06,7,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-07,4,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-08,6,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-09,6,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-10,4,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-11,11,20,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2023-12,5,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-01,3,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-02,9,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-03,6,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-04,4,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-05,7,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-06,5,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-07,2,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-08,8,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-09,5,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-10,7,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-11,9,19,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2024-12,6,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-01,4,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-02,7,18,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-03,8,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-04,3,0,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-05,8,1,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-06,8,1,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-07,6,0,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-08,6,1,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-09,7,1,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-10,7,0,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-11,7,1,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2025-12,8,1,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2026-07,0,7,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2026-08,0,3,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
GBP,2026-09,0,1,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-01,0,9,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-02,0,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-03,0,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-04,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-05,0,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-06,0,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-07,0,9,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-08,0,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-09,0,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-10,0,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-11,0,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2015-12,0,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-01,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-02,0,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-03,0,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-04,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-05,0,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-06,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-07,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-08,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-09,0,17,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-10,0,9,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-11,0,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2016-12,0,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-01,0,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-02,0,7,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-03,0,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-04,0,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-05,0,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-06,0,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-07,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-08,0,9,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-09,0,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-10,0,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-11,0,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2017-12,0,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-01,6,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-02,2,6,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-03,6,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-04,6,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-05,4,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-06,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-07,5,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-08,3,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-09,8,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-10,7,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-11,6,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2018-12,7,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-01,9,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-02,4,8,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-03,7,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-04,8,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-05,6,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-06,9,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-07,7,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-08,4,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-09,9,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-10,6,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-11,4,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2019-12,7,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-01,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-02,4,8,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-03,6,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-04,6,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-05,6,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-06,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-07,5,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-08,6,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-09,7,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-10,7,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-11,5,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2020-12,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-01,5,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-02,4,7,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-03,8,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-04,7,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-05,5,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-06,7,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-07,6,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-08,5,9,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-09,7,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-10,7,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-11,6,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2021-12,5,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-01,7,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-02,4,7,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-03,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-04,6,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-05,6,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-06,7,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-07,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-08,4,8,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-09,6,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-10,6,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-11,4,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2022-12,5,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-01,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-02,3,8,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-03,8,16,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-04,5,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-05,4,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-06,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-07,5,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-08,4,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-09,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-10,5,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-11,3,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2023-12,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-01,6,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-02,3,7,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-03,7,15,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-04,5,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-05,4,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-06,6,13,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-07,5,10,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-08,4,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-09,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-10,5,11,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-11,4,12,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
JPY,2024-12,6,14,NOT_APPLICABLE,NATIVE_OBSERVED_NO_SCHEDULE_SYNTHESIS
