weekend_id,symbol,era,friday_close_utc,sunday_open_utc,friday_close,sunday_open,gap_raw,gap_pips,gap_dir,trade_side,atr_d1,gap_size_atr,high_5d,low_5d,range_5d,range_pos,range_bucket,is_conditioned,triggered,filled_by_timestop,filled_full_week,fill_time_utc,fill_elapsed_min,exit_reason,exit_time_utc,exit_price,mae_pips,mae_bp,gross_pnl_pips,gross_pnl_bp,spread_pips,net_pnl_pips,net_pnl_bp
2022-08-12_2022-08-14,EURUSD.DWX,IS,2022-08-12T20:55:00Z,2022-08-14T21:05:00Z,1.02558,1.02555,-3e-05,-0.3,-1,LONG,0.01041,0.0029,1.03686,1.01593,0.02093,0.4611,MIDDLE_THIRD,0,0,1,1,2022-08-14T21:05:00Z,0,FILL,2022-08-14T21:05:00Z,1.02558,0.1,0.1,0.3,0.29,0.5,-0.2,-0.2
2022-08-19_2022-08-21,EURUSD.DWX,IS,2022-08-19T20:50:00Z,2022-08-21T21:05:00Z,1.00392,1.0037,-0.00022,-2.2,-1,LONG,0.00938,0.0235,1.02682,1.00321,0.02361,0.0301,LOWER_THIRD,0,0,1,1,2022-08-21T21:10:00Z,5,FILL,2022-08-21T21:10:00Z,1.00392,0.1,0.1,2.2,2.19,0.5,1.7,1.69
2022-08-26_2022-08-28,EURUSD.DWX,IS,2022-08-26T20:50:00Z,2022-08-28T21:05:00Z,0.99649,0.99651,2e-05,0.2,1,SHORT,0.00984,0.002,1.00896,0.99001,0.01895,0.342,MIDDLE_THIRD,0,0,1,1,2022-08-28T21:05:00Z,0,FILL,2022-08-28T21:05:00Z,0.99649,0,0,0.2,0.2,0.5,-0.3,-0.3
2022-09-02_2022-09-04,EURUSD.DWX,IS,2022-09-02T20:50:00Z,2022-09-04T21:05:00Z,0.99573,0.99263,-0.0031,-31,-1,LONG,0.00994,0.3119,1.0079,0.99111,0.01679,0.2752,LOWER_THIRD,0,1,0,1,2022-09-06T00:05:00Z,1620,STOP,2022-09-05T05:00:00Z,0.98953,41.5,41.81,-31,-31.23,0.5,-31.5,-31.73
2022-09-09_2022-09-11,EURUSD.DWX,IS,2022-09-09T20:50:00Z,2022-09-11T21:05:00Z,1.00459,1.00958,0.00499,49.9,1,SHORT,0.01086,0.4595,1.01132,0.9864,0.02492,0.7299,UPPER_THIRD,0,1,0,1,2022-09-13T12:35:00Z,2370,STOP,2022-09-12T07:00:00Z,1.01457,64,63.39,-49.9,-49.43,0.5,-50.4,-49.92
2022-09-16_2022-09-18,EURUSD.DWX,IS,2022-09-16T20:50:00Z,2022-09-18T21:05:00Z,1.0013,1.00085,-0.00045,-4.5,-1,LONG,0.01119,0.0402,1.01977,0.99448,0.02529,0.2697,LOWER_THIRD,0,0,1,1,2022-09-18T21:05:00Z,0,FILL,2022-09-18T21:05:00Z,1.0013,0,0,4.5,4.5,0.5,4,4
2022-09-23_2022-09-25,EURUSD.DWX,IS,2022-09-23T20:50:00Z,2022-09-25T21:05:00Z,0.96883,0.96714,-0.00169,-16.9,-1,LONG,0.01197,0.1412,1.00504,0.96678,0.03826,0.0536,LOWER_THIRD,0,0,1,1,2022-09-25T21:10:00Z,5,FILL,2022-09-25T21:10:00Z,0.96883,2.5,2.58,16.9,17.47,0.5,16.4,16.96
2022-09-30_2022-10-02,EURUSD.DWX,IS,2022-09-30T20:50:00Z,2022-10-02T21:05:00Z,0.97995,0.97934,-0.00061,-6.1,-1,LONG,0.01303,0.0468,0.98538,0.95356,0.03182,0.8294,UPPER_THIRD,1,0,1,1,2022-10-02T21:05:00Z,0,FILL,2022-10-02T21:05:00Z,0.97995,0.1,0.1,6.1,6.23,0.5,5.6,5.72
2022-10-07_2022-10-09,EURUSD.DWX,IS,2022-10-07T20:50:00Z,2022-10-09T21:05:00Z,0.97382,0.97338,-0.00044,-4.4,-1,LONG,0.01423,0.0309,0.99993,0.97259,0.02734,0.045,LOWER_THIRD,0,0,1,1,2022-10-09T22:10:00Z,65,FILL,2022-10-09T22:10:00Z,0.97382,4.3,4.42,4.4,4.52,0.5,3.9,4.01
2022-10-14_2022-10-16,EURUSD.DWX,IS,2022-10-14T20:50:00Z,2022-10-16T21:05:00Z,0.97239,0.97236,-3e-05,-0.3,-1,LONG,0.01292,0.0023,0.98086,0.96319,0.01767,0.5207,MIDDLE_THIRD,0,0,0,1,2022-10-16T21:40:00Z,35,STOP,2022-10-16T21:05:00Z,0.97233,2,2.06,-0.3,-0.31,0.5,-0.8,-0.82
2022-10-21_2022-10-23,EURUSD.DWX,IS,2022-10-21T20:50:00Z,2022-10-23T21:05:00Z,0.98628,0.98696,0.00068,6.8,1,SHORT,0.0119,0.0571,0.98754,0.97048,0.01706,0.9261,UPPER_THIRD,0,0,1,1,2022-10-23T21:30:00Z,25,FILL,2022-10-23T21:30:00Z,0.98628,4.9,4.96,6.8,6.89,0.5,6.3,6.38
2022-10-28_2022-10-30,EURUSD.DWX,IS,2022-10-28T20:50:00Z,2022-10-30T21:05:00Z,0.99659,0.99527,-0.00132,-13.2,-1,LONG,0.01132,0.1166,1.00937,0.9807,0.02867,0.5542,MIDDLE_THIRD,0,0,0,1,2022-11-02T18:30:00Z,4165,STOP,2022-10-31T06:15:00Z,0.99395,14.1,14.17,-13.2,-13.26,0.5,-13.7,-13.77
2022-11-04_2022-11-06,EURUSD.DWX,IS,2022-11-04T20:50:00Z,2022-11-06T22:05:00Z,0.99593,0.99097,-0.00496,-49.6,-1,LONG,0.01212,0.4093,0.9976,0.973,0.0246,0.9321,UPPER_THIRD,1,1,1,1,2022-11-07T08:15:00Z,610,FILL,2022-11-07T08:15:00Z,0.99593,1.9,1.92,49.6,50.05,0.5,49.1,49.55
2022-11-11_2022-11-13,EURUSD.DWX,IS,2022-11-11T20:55:00Z,2022-11-13T22:05:00Z,1.03573,1.0334,-0.00233,-23.3,-1,LONG,0.01433,0.1627,1.03642,0.99078,0.04564,0.9849,UPPER_THIRD,1,0,0,1,2022-11-14T19:05:00Z,1260,STOP,2022-11-14T04:20:00Z,1.03107,26.5,25.64,-23.3,-22.55,0.5,-23.8,-23.03
2022-11-18_2022-11-20,EURUSD.DWX,IS,2022-11-18T21:50:00Z,2022-11-20T22:05:00Z,1.03199,1.0323,0.00031,3.1,1,SHORT,0.01437,0.0216,1.04815,1.02714,0.02101,0.2308,LOWER_THIRD,1,0,0,1,2022-11-21T00:30:00Z,145,STOP,2022-11-20T23:00:00Z,1.03261,7.3,7.07,-3.1,-3,0.5,-3.6,-3.49
2022-11-25_2022-11-27,EURUSD.DWX,IS,2022-11-25T21:50:00Z,2022-11-27T22:05:00Z,1.03864,1.03732,-0.00132,-13.2,-1,LONG,0.01227,0.1076,1.04485,1.02227,0.02258,0.725,UPPER_THIRD,1,0,0,1,2022-11-28T08:05:00Z,600,STOP,2022-11-28T01:30:00Z,1.036,16.7,16.1,-13.2,-12.73,0.5,-13.7,-13.21
2022-12-02_2022-12-04,EURUSD.DWX,IS,2022-12-02T21:55:00Z,2022-12-04T22:05:00Z,1.05409,1.0532,-0.00089,-8.9,-1,LONG,0.01114,0.0799,1.05449,1.029,0.02549,0.9843,UPPER_THIRD,1,0,1,1,2022-12-04T22:55:00Z,50,FILL,2022-12-04T22:55:00Z,1.05409,1,0.95,8.9,8.45,0.5,8.4,7.98
2022-12-09_2022-12-11,EURUSD.DWX,IS,2022-12-09T21:50:00Z,2022-12-11T22:05:00Z,1.05336,1.05279,-0.00057,-5.7,-1,LONG,0.01008,0.0565,1.05949,1.04431,0.01518,0.5962,MIDDLE_THIRD,0,0,1,1,2022-12-11T22:10:00Z,5,FILL,2022-12-11T22:10:00Z,1.05336,1.5,1.42,5.7,5.41,0.5,5.2,4.94
2022-12-16_2022-12-18,EURUSD.DWX,IS,2022-12-16T21:50:00Z,2022-12-18T22:05:00Z,1.05891,1.0586,-0.00031,-3.1,-1,LONG,0.01031,0.0301,1.07363,1.05059,0.02304,0.3611,MIDDLE_THIRD,0,0,1,1,2022-12-18T22:05:00Z,0,FILL,2022-12-18T22:05:00Z,1.05891,2.9,2.74,3.1,2.93,0.5,2.6,2.46
2022-12-23_2022-12-25,EURUSD.DWX,IS,2022-12-23T21:55:00Z,2022-12-25T22:05:00Z,1.06165,1.06104,-0.00061,-6.1,-1,LONG,0.00863,0.0707,1.06593,1.05731,0.00862,0.5035,MIDDLE_THIRD,0,0,1,1,2022-12-25T23:10:00Z,65,FILL,2022-12-25T23:10:00Z,1.06165,3.8,3.58,6.1,5.75,0.5,5.6,5.28
2022-12-30_2023-01-01,EURUSD.DWX,IS,2022-12-30T21:50:00Z,2023-01-01T22:05:00Z,1.06976,1.06949,-0.00027,-2.7,-1,LONG,0.00797,0.0339,1.0713,1.05976,0.01154,0.8666,UPPER_THIRD,1,0,0,1,2023-01-01T22:05:00Z,0,STOP,2023-01-01T22:05:00Z,1.06922,9.5,8.88,-2.7,-2.52,0.5,-3.2,-2.99
2023-01-06_2023-01-08,EURUSD.DWX,IS,2023-01-06T21:50:00Z,2023-01-08T22:05:00Z,1.06426,1.06403,-0.00023,-2.3,-1,LONG,0.0085,0.0271,1.07076,1.04816,0.0226,0.7124,UPPER_THIRD,1,0,0,1,2023-01-08T23:00:00Z,55,STOP,2023-01-08T22:05:00Z,1.0638,6.5,6.11,-2.3,-2.16,0.5,-2.8,-2.63
2023-01-13_2023-01-15,EURUSD.DWX,IS,2023-01-13T21:50:00Z,2023-01-15T22:05:00Z,1.08326,1.08317,-9e-05,-0.9,-1,LONG,0.00954,0.0094,1.08678,1.06338,0.0234,0.8496,UPPER_THIRD,1,0,0,1,2023-01-15T22:05:00Z,0,STOP,2023-01-15T22:05:00Z,1.08308,2.2,2.03,-0.9,-0.83,0.5,-1.4,-1.29
2023-01-20_2023-01-22,EURUSD.DWX,IS,2023-01-20T21:50:00Z,2023-01-22T22:05:00Z,1.08556,1.08642,0.00086,8.6,1,SHORT,0.00998,0.0862,1.08873,1.07662,0.01211,0.7382,UPPER_THIRD,0,0,0,1,2023-01-23T13:35:00Z,930,STOP,2023-01-23T00:30:00Z,1.08728,10.8,9.94,-8.6,-7.92,0.5,-9.1,-8.38
2023-01-27_2023-01-29,EURUSD.DWX,IS,2023-01-27T21:50:00Z,2023-01-29T22:05:00Z,1.08672,1.08587,-0.00085,-8.5,-1,LONG,0.00771,0.1103,1.09295,1.08349,0.00946,0.3414,MIDDLE_THIRD,0,0,1,1,2023-01-29T23:05:00Z,60,FILL,2023-01-29T23:05:00Z,1.08672,0,0,8.5,7.83,0.5,8,7.37
2023-02-03_2023-02-05,EURUSD.DWX,IS,2023-02-03T21:55:00Z,2023-02-05T22:05:00Z,1.07929,1.07843,-0.00086,-8.6,-1,LONG,0.00909,0.0946,1.10329,1.07922,0.02407,0.0029,LOWER_THIRD,0,0,1,1,2023-02-05T22:45:00Z,40,FILL,2023-02-05T22:45:00Z,1.07929,2.2,2.04,8.6,7.97,0.5,8.1,7.51
2023-02-10_2023-02-12,EURUSD.DWX,IS,2023-02-10T21:50:00Z,2023-02-12T22:05:00Z,1.06781,1.06813,0.00032,3.2,1,SHORT,0.00906,0.0353,1.07989,1.06662,0.01327,0.0897,LOWER_THIRD,1,0,1,1,2023-02-12T22:20:00Z,15,FILL,2023-02-12T22:20:00Z,1.06781,0,0,3.2,3,0.5,2.7,2.53
2023-02-17_2023-02-19,EURUSD.DWX,IS,2023-02-17T21:50:00Z,2023-02-19T22:05:00Z,1.06934,1.06863,-0.00071,-7.1,-1,LONG,0.00953,0.0745,1.08047,1.06128,0.01919,0.42,MIDDLE_THIRD,0,0,0,1,2023-02-20T06:05:00Z,480,STOP,2023-02-20T00:05:00Z,1.06792,7.5,7.02,-7.1,-6.64,0.5,-7.6,-7.11
2023-02-24_2023-02-26,EURUSD.DWX,IS,2023-02-24T21:50:00Z,2023-02-26T22:05:00Z,1.05445,1.05449,4e-05,0.4,1,SHORT,0.00725,0.0055,1.07047,1.05362,0.01685,0.0493,LOWER_THIRD,1,0,0,1,2023-02-26T22:05:00Z,0,STOP,2023-02-26T22:05:00Z,1.05453,0.6,0.57,-0.4,-0.38,0.5,-0.9,-0.85
2023-03-03_2023-03-05,EURUSD.DWX,IS,2023-03-03T21:50:00Z,2023-03-05T22:05:00Z,1.06327,1.06259,-0.00068,-6.8,-1,LONG,0.00753,0.0903,1.06914,1.05331,0.01583,0.6292,MIDDLE_THIRD,0,0,1,1,2023-03-06T00:05:00Z,120,FILL,2023-03-06T00:05:00Z,1.06327,3.4,3.2,6.8,6.4,0.5,6.3,5.93
2023-03-10_2023-03-12,EURUSD.DWX,IS,2023-03-10T21:50:00Z,2023-03-12T21:10:00Z,1.0638,1.0677,0.0039,39,1,SHORT,0.00812,0.4806,1.07004,1.05243,0.01761,0.6457,MIDDLE_THIRD,0,1,0,1,2023-03-15T10:35:00Z,3685,STOP,2023-03-13T02:30:00Z,1.0716,41.2,38.59,-39,-36.53,0.5,-39.5,-37
2023-03-17_2023-03-19,EURUSD.DWX,IS,2023-03-17T20:50:00Z,2023-03-19T21:05:00Z,1.06651,1.06835,0.00184,18.4,1,SHORT,0.0099,0.186,1.07598,1.05158,0.0244,0.6119,MIDDLE_THIRD,0,0,1,1,2023-03-20T03:15:00Z,370,FILL,2023-03-20T03:15:00Z,1.06651,6.3,5.9,18.4,17.22,0.5,17.9,16.75
2023-03-24_2023-03-26,EURUSD.DWX,IS,2023-03-24T20:50:00Z,2023-03-26T21:05:00Z,1.07599,1.07709,0.0011,11,1,SHORT,0.01098,0.1002,1.09299,1.06313,0.02986,0.4307,MIDDLE_THIRD,0,0,1,1,2023-03-27T01:35:00Z,270,FILL,2023-03-27T01:35:00Z,1.07599,9,8.36,11,10.21,0.5,10.5,9.75
2023-03-31_2023-04-02,EURUSD.DWX,IS,2023-03-31T20:50:00Z,2023-04-02T21:05:00Z,1.08429,1.08414,-0.00015,-1.5,-1,LONG,0.01001,0.015,1.09261,1.07449,0.01812,0.5408,MIDDLE_THIRD,0,0,1,1,2023-04-02T21:05:00Z,0,FILL,2023-04-02T21:05:00Z,1.08429,1.3,1.2,1.5,1.38,0.5,1,0.92
2023-04-07_2023-04-09,EURUSD.DWX,IS,2023-04-07T20:50:00Z,2023-04-09T21:05:00Z,1.08967,1.08974,7e-05,0.7,1,SHORT,0.00873,0.008,1.09733,1.07883,0.0185,0.5859,MIDDLE_THIRD,0,0,0,1,2023-04-09T21:05:00Z,0,STOP,2023-04-09T21:05:00Z,1.08981,2.5,2.29,-0.7,-0.64,0.5,-1.2,-1.1
2023-04-14_2023-04-16,EURUSD.DWX,IS,2023-04-14T20:50:00Z,2023-04-16T21:05:00Z,1.09946,1.09901,-0.00045,-4.5,-1,LONG,0.00816,0.0552,1.10757,1.08313,0.02444,0.6682,UPPER_THIRD,1,0,0,1,2023-04-17T07:05:00Z,600,STOP,2023-04-16T22:50:00Z,1.09856,4.7,4.28,-4.5,-4.09,0.5,-5,-4.55
2023-04-21_2023-04-23,EURUSD.DWX,IS,2023-04-21T20:50:00Z,2023-04-23T21:05:00Z,1.09893,1.09899,6e-05,0.6,1,SHORT,0.00748,0.008,1.09996,1.09093,0.00903,0.8859,UPPER_THIRD,0,0,1,1,2023-04-23T21:05:00Z,0,FILL,2023-04-23T21:05:00Z,1.09893,0.2,0.18,0.6,0.55,0.5,0.1,0.09
2023-04-28_2023-04-30,EURUSD.DWX,IS,2023-04-28T20:50:00Z,2023-04-30T21:05:00Z,1.10162,1.10229,0.00067,6.7,1,SHORT,0.00832,0.0805,1.10956,1.09624,0.01332,0.4039,MIDDLE_THIRD,0,0,1,1,2023-04-30T22:00:00Z,55,FILL,2023-04-30T22:00:00Z,1.10162,1.1,1,6.7,6.08,0.5,6.2,5.62
2023-05-05_2023-05-07,EURUSD.DWX,IS,2023-05-05T20:50:00Z,2023-05-07T21:05:00Z,1.10181,1.10181,0,0,0,LONG,0.00808,0,1.10916,1.09423,0.01493,0.5077,MIDDLE_THIRD,0,0,0,0,,,STOP,2023-05-07T21:05:00Z,1.10181,0.8,0.73,0,0,0.5,-0.5,-0.45
2023-05-12_2023-05-14,EURUSD.DWX,IS,2023-05-12T20:50:00Z,2023-05-14T21:05:00Z,1.08497,1.08528,0.00031,3.1,1,SHORT,0.00839,0.037,1.10534,1.08477,0.02057,0.0097,LOWER_THIRD,1,0,1,1,2023-05-14T22:00:00Z,55,FILL,2023-05-14T22:00:00Z,1.08497,2.2,2.03,3.1,2.86,0.5,2.6,2.4
2023-05-19_2023-05-21,EURUSD.DWX,IS,2023-05-19T20:50:00Z,2023-05-21T21:05:00Z,1.08047,1.08051,4e-05,0.4,1,SHORT,0.00733,0.0055,1.09047,1.07601,0.01446,0.3084,LOWER_THIRD,1,0,0,1,2023-05-22T07:10:00Z,605,STOP,2023-05-21T21:10:00Z,1.08055,0.8,0.74,-0.4,-0.37,0.5,-0.9,-0.83
2023-05-26_2023-05-28,EURUSD.DWX,IS,2023-05-26T20:50:00Z,2023-05-28T21:05:00Z,1.07257,1.07208,-0.00049,-4.9,-1,LONG,0.0063,0.0777,1.08314,1.07017,0.01297,0.185,LOWER_THIRD,0,0,1,1,2023-05-28T22:10:00Z,65,FILL,2023-05-28T22:10:00Z,1.07257,0,0,4.9,4.57,0.5,4.4,4.1
2023-06-02_2023-06-04,EURUSD.DWX,IS,2023-06-02T20:50:00Z,2023-06-04T21:05:00Z,1.07059,1.07061,2e-05,0.2,1,SHORT,0.00654,0.0031,1.07789,1.0635,0.01439,0.4927,MIDDLE_THIRD,0,0,0,1,2023-06-04T22:00:00Z,55,STOP,2023-06-04T21:05:00Z,1.07063,3,2.8,-0.2,-0.19,0.5,-0.7,-0.65
2023-06-09_2023-06-11,EURUSD.DWX,IS,2023-06-09T20:50:00Z,2023-06-11T21:05:00Z,1.07494,1.07467,-0.00027,-2.7,-1,LONG,0.00667,0.0405,1.07868,1.06671,0.01197,0.6876,UPPER_THIRD,1,0,0,1,2023-06-11T23:30:00Z,145,STOP,2023-06-11T21:25:00Z,1.0744,2.7,2.51,-2.7,-2.51,0.5,-3.2,-2.98
2023-06-16_2023-06-18,EURUSD.DWX,IS,2023-06-16T20:50:00Z,2023-06-18T21:05:00Z,1.09405,1.09325,-0.0008,-8,-1,LONG,0.00783,0.1022,1.09706,1.0733,0.02376,0.8733,UPPER_THIRD,1,0,1,1,2023-06-18T21:35:00Z,30,FILL,2023-06-18T21:35:00Z,1.09405,0.7,0.64,8,7.32,0.5,7.5,6.86
2023-06-23_2023-06-25,EURUSD.DWX,IS,2023-06-23T20:50:00Z,2023-06-25T21:05:00Z,1.08939,1.08999,0.0006,6,1,SHORT,0.00749,0.0801,1.10122,1.08445,0.01677,0.2946,LOWER_THIRD,1,0,1,1,2023-06-25T22:00:00Z,55,FILL,2023-06-25T22:00:00Z,1.08939,3.7,3.39,6,5.5,0.5,5.5,5.05
2023-06-30_2023-07-02,EURUSD.DWX,IS,2023-06-30T20:50:00Z,2023-07-02T21:05:00Z,1.09103,1.09094,-9e-05,-0.9,-1,LONG,0.00763,0.0118,1.09765,1.08353,0.01412,0.5312,MIDDLE_THIRD,0,0,1,1,2023-07-02T21:05:00Z,0,FILL,2023-07-02T21:05:00Z,1.09103,0,0,0.9,0.82,0.5,0.4,0.37
2023-07-07_2023-07-09,EURUSD.DWX,IS,2023-07-07T20:50:00Z,2023-07-09T21:05:00Z,1.09658,1.09601,-0.00057,-5.7,-1,LONG,0.00715,0.0798,1.09732,1.08337,0.01395,0.947,UPPER_THIRD,1,0,1,1,2023-07-09T21:20:00Z,15,FILL,2023-07-09T21:20:00Z,1.09658,0.7,0.64,5.7,5.2,0.5,5.2,4.74
2023-07-14_2023-07-16,EURUSD.DWX,IS,2023-07-14T20:50:00Z,2023-07-16T21:05:00Z,1.12283,1.12248,-0.00035,-3.5,-1,LONG,0.00743,0.0471,1.12446,1.09436,0.0301,0.9458,UPPER_THIRD,1,0,1,1,2023-07-16T21:10:00Z,5,FILL,2023-07-16T21:10:00Z,1.12283,0.8,0.71,3.5,3.12,0.5,3,2.67
2023-07-21_2023-07-23,EURUSD.DWX,IS,2023-07-21T20:50:00Z,2023-07-23T21:05:00Z,1.11254,1.11222,-0.00032,-3.2,-1,LONG,0.00703,0.0455,1.12758,1.11078,0.0168,0.1048,LOWER_THIRD,0,0,1,1,2023-07-23T21:10:00Z,5,FILL,2023-07-23T21:10:00Z,1.11254,1,0.9,3.2,2.88,0.5,2.7,2.43
2023-07-28_2023-07-30,EURUSD.DWX,IS,2023-07-28T20:50:00Z,2023-07-30T21:05:00Z,1.10163,1.10122,-0.00041,-4.1,-1,LONG,0.00832,0.0492,1.11495,1.09434,0.02061,0.3537,MIDDLE_THIRD,0,0,1,1,2023-07-30T21:10:00Z,5,FILL,2023-07-30T21:10:00Z,1.10163,0.3,0.27,4.1,3.72,0.5,3.6,3.27
2023-08-04_2023-08-06,EURUSD.DWX,IS,2023-08-04T20:50:00Z,2023-08-06T21:05:00Z,1.10108,1.10105,-3e-05,-0.3,-1,LONG,0.00822,0.0036,1.10457,1.0912,0.01337,0.739,UPPER_THIRD,1,0,1,1,2023-08-06T21:10:00Z,5,FILL,2023-08-06T21:10:00Z,1.10108,0.2,0.18,0.3,0.27,0.5,-0.2,-0.18
2023-08-11_2023-08-13,EURUSD.DWX,IS,2023-08-11T20:50:00Z,2023-08-13T21:05:00Z,1.09474,1.09477,3e-05,0.3,1,SHORT,0.008,0.0037,1.10651,1.09292,0.01359,0.1339,LOWER_THIRD,1,0,0,1,2023-08-13T21:30:00Z,25,STOP,2023-08-13T21:05:00Z,1.0948,2.2,2.01,-0.3,-0.27,0.5,-0.8,-0.73
2023-08-18_2023-08-20,EURUSD.DWX,IS,2023-08-18T20:50:00Z,2023-08-20T21:05:00Z,1.0872,1.0863,-0.0009,-9,-1,LONG,0.00686,0.1312,1.09599,1.08449,0.0115,0.2357,LOWER_THIRD,0,0,1,1,2023-08-20T21:25:00Z,20,FILL,2023-08-20T21:25:00Z,1.0872,0,0,9,8.29,0.5,8.5,7.82
2023-08-25_2023-08-27,EURUSD.DWX,IS,2023-08-25T20:50:00Z,2023-08-27T21:05:00Z,1.07933,1.07957,0.00024,2.4,1,SHORT,0.0069,0.0348,1.09303,1.07656,0.01647,0.1682,LOWER_THIRD,1,0,0,1,2023-08-27T23:05:00Z,120,STOP,2023-08-27T22:00:00Z,1.07981,3.9,3.61,-2.4,-2.22,0.5,-2.9,-2.69
2023-09-01_2023-09-03,EURUSD.DWX,IS,2023-09-01T20:50:00Z,2023-09-03T21:05:00Z,1.07731,1.07741,0.0001,1,1,SHORT,0.0074,0.0135,1.09453,1.0772,0.01733,0.0063,LOWER_THIRD,1,0,0,1,2023-09-03T21:50:00Z,45,STOP,2023-09-03T21:05:00Z,1.07751,1.2,1.11,-1,-0.93,0.5,-1.5,-1.39
2023-09-08_2023-09-10,EURUSD.DWX,IS,2023-09-08T20:50:00Z,2023-09-10T21:05:00Z,1.07,1.07136,0.00136,13.6,1,SHORT,0.00734,0.1852,1.08087,1.06859,0.01228,0.1148,LOWER_THIRD,1,0,0,1,2023-09-14T12:15:00Z,5230,STOP,2023-09-11T02:35:00Z,1.07272,14.1,13.16,-13.6,-12.69,0.5,-14.1,-13.16
2023-09-15_2023-09-17,EURUSD.DWX,IS,2023-09-15T20:50:00Z,2023-09-17T21:05:00Z,1.0662,1.066,-0.0002,-2,-1,LONG,0.0074,0.027,1.07686,1.06317,0.01369,0.2213,LOWER_THIRD,0,0,1,1,2023-09-17T21:35:00Z,30,FILL,2023-09-17T21:35:00Z,1.0662,0.3,0.28,2,1.88,0.5,1.5,1.41
2023-09-22_2023-09-24,EURUSD.DWX,IS,2023-09-22T20:50:00Z,2023-09-24T21:05:00Z,1.06437,1.06459,0.00022,2.2,1,SHORT,0.00623,0.0353,1.07367,1.06148,0.01219,0.2371,LOWER_THIRD,1,0,0,1,2023-09-24T21:45:00Z,40,STOP,2023-09-24T21:05:00Z,1.06481,4.1,3.85,-2.2,-2.07,0.5,-2.7,-2.54
2023-09-29_2023-10-01,EURUSD.DWX,IS,2023-09-29T20:50:00Z,2023-10-01T21:05:00Z,1.0573,1.0567,-0.0006,-6,-1,LONG,0.00672,0.0893,1.06552,1.04879,0.01673,0.5087,MIDDLE_THIRD,0,0,0,1,2023-10-02T06:35:00Z,570,STOP,2023-10-01T22:35:00Z,1.0561,6.6,6.25,-6,-5.68,0.5,-6.5,-6.15
2023-10-06_2023-10-08,EURUSD.DWX,IS,2023-10-06T20:50:00Z,2023-10-08T21:05:00Z,1.05831,1.05518,-0.00313,-31.3,-1,LONG,0.00724,0.4324,1.05998,1.04481,0.01517,0.8899,UPPER_THIRD,1,1,0,1,2023-10-10T00:00:00Z,1615,STOP,2023-10-09T07:50:00Z,1.05205,32.4,30.71,-31.3,-29.66,0.5,-31.8,-30.14
2023-10-13_2023-10-15,EURUSD.DWX,IS,2023-10-13T20:50:00Z,2023-10-15T21:05:00Z,1.05064,1.05081,0.00017,1.7,1,SHORT,0.00751,0.0226,1.06396,1.04955,0.01441,0.0756,LOWER_THIRD,1,0,0,1,2023-10-15T21:20:00Z,15,STOP,2023-10-15T21:05:00Z,1.05098,3.5,3.33,-1.7,-1.62,0.5,-2.2,-2.09
2023-10-20_2023-10-22,EURUSD.DWX,IS,2023-10-20T20:50:00Z,2023-10-22T21:05:00Z,1.05946,1.05938,-8e-05,-0.8,-1,LONG,0.00696,0.0115,1.06166,1.05029,0.01137,0.8065,UPPER_THIRD,1,0,0,1,2023-10-22T21:05:00Z,0,STOP,2023-10-22T21:05:00Z,1.0593,1.1,1.04,-0.8,-0.76,0.5,-1.3,-1.23
2023-10-27_2023-10-29,EURUSD.DWX,IS,2023-10-27T20:50:00Z,2023-10-29T21:05:00Z,1.05652,1.05648,-4e-05,-0.4,-1,LONG,0.00703,0.0057,1.06946,1.05215,0.01731,0.2525,LOWER_THIRD,0,0,1,1,2023-10-29T21:05:00Z,0,FILL,2023-10-29T21:05:00Z,1.05652,0,0,0.4,0.38,0.5,-0.1,-0.09
2023-11-03_2023-11-05,EURUSD.DWX,IS,2023-11-03T20:50:00Z,2023-11-05T22:05:00Z,1.07273,1.0723,-0.00043,-4.3,-1,LONG,0.00802,0.0536,1.07467,1.05166,0.02301,0.9157,UPPER_THIRD,1,0,1,1,2023-11-05T23:00:00Z,55,FILL,2023-11-05T23:00:00Z,1.07273,0,0,4.3,4.01,0.5,3.8,3.54
2023-11-10_2023-11-12,EURUSD.DWX,IS,2023-11-10T21:50:00Z,2023-11-12T22:05:00Z,1.06839,1.06843,4e-05,0.4,1,SHORT,0.00724,0.0055,1.07562,1.06561,0.01001,0.2777,LOWER_THIRD,1,0,1,1,2023-11-12T22:05:00Z,0,FILL,2023-11-12T22:05:00Z,1.06839,0,0,0.4,0.37,0.5,-0.1,-0.09
2023-11-17_2023-11-19,EURUSD.DWX,IS,2023-11-17T21:50:00Z,2023-11-19T22:05:00Z,1.09131,1.09102,-0.00029,-2.9,-1,LONG,0.00799,0.0363,1.09136,1.0665,0.02486,0.998,UPPER_THIRD,1,0,0,1,2023-11-20T02:20:00Z,255,STOP,2023-11-19T23:00:00Z,1.09073,4.9,4.49,-2.9,-2.66,0.5,-3.4,-3.12
2023-11-24_2023-11-26,EURUSD.DWX,IS,2023-11-24T21:50:00Z,2023-11-26T22:05:00Z,1.09334,1.09435,0.00101,10.1,1,SHORT,0.00681,0.1484,1.09651,1.08523,0.01128,0.719,UPPER_THIRD,0,0,1,1,2023-11-27T00:30:00Z,145,FILL,2023-11-27T00:30:00Z,1.09334,4,3.66,10.1,9.23,0.5,9.6,8.77
