ea_id,symbol,build_hash,setfile_hash,gate,phase,n,pass,econ_fail,infra,invalid,stale,other,valid
QM5_1424,USDCHF.DWX,2461fe7a557692927b41cf2093cf6124fc5cbd04a97087fa878a8661ae2b412c,cd7436a2a858520cecdfb96d90cce78d12c5d3815010f9a88e4d6317a832dbaf,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1424,USDJPY.DWX,2461fe7a557692927b41cf2093cf6124fc5cbd04a97087fa878a8661ae2b412c,473cb560ef68ca181324739e3bceb4367b50a09ba89b0c99af4da441946b09f5,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1424,XAUUSD.DWX,2461fe7a557692927b41cf2093cf6124fc5cbd04a97087fa878a8661ae2b412c,a8abae9e60958bbd2c611dac4d90b34f92d299264e601ea7c84a1f8c91667528,Q02,Q02,2,0,1,1,0,0,0,0
QM5_1433,EURGBP.DWX,f5b33b72880d29ef71d99b4961c8a2006ee4616063f8673d9201d359c30aacfa,4de78d5431754ace0b1224e1630bb38fac7333ff03a80b025d03da2417e401dd,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1433,GBPUSD.DWX,f5b33b72880d29ef71d99b4961c8a2006ee4616063f8673d9201d359c30aacfa,bfd2e0b00a0c16afa2d003b916cc3016ab072543d74ccafa8c5510d6d685668c,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1433,GDAXI.DWX,f5b33b72880d29ef71d99b4961c8a2006ee4616063f8673d9201d359c30aacfa,97cd81a48edca35c6cd9e746cd4319284511701718c82576a362833c153c9efb,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1433,NDX.DWX,f5b33b72880d29ef71d99b4961c8a2006ee4616063f8673d9201d359c30aacfa,b141612fa0e60660691e12e16ab7e482e2f7ef71fce2771f2883058e23767630,Q02,Q02,3,0,1,2,0,0,0,0
QM5_1433,USDCAD.DWX,f5b33b72880d29ef71d99b4961c8a2006ee4616063f8673d9201d359c30aacfa,92fe5ac2d6bb62e46fa5188d6ec00d8a6adf181f77ca56edffdd66e294a84e29,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1433,USDCHF.DWX,f5b33b72880d29ef71d99b4961c8a2006ee4616063f8673d9201d359c30aacfa,f53cb33787ce4b286f0fd613b68dc5842e8d4ecf13961f7a717f35769dd57368,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1433,USDJPY.DWX,f5b33b72880d29ef71d99b4961c8a2006ee4616063f8673d9201d359c30aacfa,ae73d6338e5011a90fda074577a06710547d650dfd67ae9c09f3ddec12f170e7,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1434,EURUSD.DWX,49f9e0ae10005a3ff9ee3d25da03509d5a363300b354e19230b71c05f5fb064b,2777bff4211cb727e53e64dfb4e337b522141028fd1f9bbdfd99ed2b7880675c,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1434,GBPUSD.DWX,49f9e0ae10005a3ff9ee3d25da03509d5a363300b354e19230b71c05f5fb064b,a73036977aa59162de7053a2de4d11ed9f9cb146c14b9a5dbf6b53a07519c850,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1434,USDJPY.DWX,49f9e0ae10005a3ff9ee3d25da03509d5a363300b354e19230b71c05f5fb064b,f5e31ee7c6bbb4bbb063b428ec782ec776a082c1ca015998d16813abf2c3524f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1435,EURUSD.DWX,6175b76d60f5d901dde996f74b722784f6ff76beaefdd95c102d873ab968e69b,730be5eadfec0a7c95e663563e436102f22e31ef6f4d09ab143caa5d0a8e5e65,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1435,GBPUSD.DWX,6175b76d60f5d901dde996f74b722784f6ff76beaefdd95c102d873ab968e69b,c5058e73c509abcc61af4c4ebc25e6807494c9968a89edbac9233ca4f9e9650b,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1435,USDJPY.DWX,6175b76d60f5d901dde996f74b722784f6ff76beaefdd95c102d873ab968e69b,79fa088c6eb5c859b4ee4aca76f41787db6e38b7a7255c36fb473f4cef8d58d3,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1440,XTIUSD.DWX,8c7547c149c0c56ed9f7525134eb77c050eac585516a83326bc96fcfe0860f5a,570691f6caa2288c69dfb12f98e6602236e54481117e35f8f9279294a4a893ce,Q04,Q04,1,0,0,1,0,0,0,0
QM5_1442,AUDUSD.DWX,54a8b8e3ac18c3060696b6ecf3434390c4788bc4eca6adb68cbaa2e490735ffb,e0ea36c08615c2fe14c222f0b191ad76d6742347620682dfe334fa24655988c7,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1442,EURUSD.DWX,54a8b8e3ac18c3060696b6ecf3434390c4788bc4eca6adb68cbaa2e490735ffb,b6592fefad9af9d3639d58582f1995227e71dbd1cec0c4589721ed4f8efd8fc0,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1442,GBPUSD.DWX,54a8b8e3ac18c3060696b6ecf3434390c4788bc4eca6adb68cbaa2e490735ffb,be323aecfd1220c0ebc37cfc1dff7f50e121e74aa8ede328328bfab0b93bdaa8,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1442,NDX.DWX,54a8b8e3ac18c3060696b6ecf3434390c4788bc4eca6adb68cbaa2e490735ffb,af38360a109dad25b3c120da65152e173c4a7533cbea2981689f6669a58f65f0,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1442,NZDUSD.DWX,54a8b8e3ac18c3060696b6ecf3434390c4788bc4eca6adb68cbaa2e490735ffb,2089a06c9fb8b008897b2910b758d408a0f78229c2903e3a5a53bece9ebb9245,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1442,USDCAD.DWX,54a8b8e3ac18c3060696b6ecf3434390c4788bc4eca6adb68cbaa2e490735ffb,b1cfdf4651d46d3a9b7dd6ee50ad611ca4537c36797535e710a2626c128b6438,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1442,USDCHF.DWX,54a8b8e3ac18c3060696b6ecf3434390c4788bc4eca6adb68cbaa2e490735ffb,355e77917c5bb4dd5adeabbda7a86fc13ea456389f861825284b980f5d5fad44,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1442,USDJPY.DWX,54a8b8e3ac18c3060696b6ecf3434390c4788bc4eca6adb68cbaa2e490735ffb,6066219955759663fbd7b708e25817328e0253ae686b8368581418b3d4819175,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1443,EURUSD.DWX,0aab4cb3b783463ba7eead4251d9a8710bf5c07ed15e50230c82213ecec13d8f,,Q04,Q04,1,0,0,1,0,0,0,0
QM5_1443,EURUSD.DWX,0aab4cb3b783463ba7eead4251d9a8710bf5c07ed15e50230c82213ecec13d8f,e932bf68a7051ac06000aeec6ed5bc548a6707bd62106b154d4d352c88f82e49,Q02,Q02,1,1,0,0,0,0,0,1
QM5_1443,EURUSD.DWX,0aab4cb3b783463ba7eead4251d9a8710bf5c07ed15e50230c82213ecec13d8f,e932bf68a7051ac06000aeec6ed5bc548a6707bd62106b154d4d352c88f82e49,Q04,Q04,1,0,0,0,0,0,1,0
QM5_1443,XTIUSD.DWX,0aab4cb3b783463ba7eead4251d9a8710bf5c07ed15e50230c82213ecec13d8f,2802e73ed724216512463d15ab6c29d5b896b7ba8ffde5542cc19cb3543b28dc,Q04,Q04,1,0,0,1,0,0,0,0
QM5_1446,AUDUSD.DWX,b7cbe3172a7c9ecded65cf74bee49f16282b49d9938f6c323a939bc231c2b7dd,2ea0d86616244a5fdf7aa4b07e64657e3621c7b20a16d12e2173bdd1bc7158be,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1446,EURUSD.DWX,b7cbe3172a7c9ecded65cf74bee49f16282b49d9938f6c323a939bc231c2b7dd,3c214baa3dd406881c1cb7c1eb690bf3c19ed04e2c164c52f2d36065b3c08374,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1446,GBPUSD.DWX,b7cbe3172a7c9ecded65cf74bee49f16282b49d9938f6c323a939bc231c2b7dd,3dc0d53ab8f92dae772342ff52adcfe20afb4abbafa0e53d23283d2fe2384fb0,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1446,GDAXI.DWX,b7cbe3172a7c9ecded65cf74bee49f16282b49d9938f6c323a939bc231c2b7dd,9deaca0b5aa774a9527411f301205aaa71e1f73f7018826b1f66301fe0783489,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1446,NDX.DWX,b7cbe3172a7c9ecded65cf74bee49f16282b49d9938f6c323a939bc231c2b7dd,e1cf1fb2faea056389d25aaeb0de3983170db42d3b9b10576fe7e504ac168fe8,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1446,USDCAD.DWX,b7cbe3172a7c9ecded65cf74bee49f16282b49d9938f6c323a939bc231c2b7dd,94c32f091007262e21271a76551d02227e89e1b56f86889d88d8c9368b929aa0,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1446,USDJPY.DWX,b7cbe3172a7c9ecded65cf74bee49f16282b49d9938f6c323a939bc231c2b7dd,d6506734a08824177522cdb73f9cb842cac66b09420ca9496194f94ed83368ee,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1448,AUDUSD.DWX,f124939420544f3cc9dfe8751efdb2dbbe929a126cdb49ffb324c344c49bbb2e,c6aeb4e6edffec575b6b1d16f2b390c63048b4c40a0d66f38b68298a0702724f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1448,EURUSD.DWX,f124939420544f3cc9dfe8751efdb2dbbe929a126cdb49ffb324c344c49bbb2e,b7349b54acc4abbeabed76e167a24ab71dda5409b0b8dc87218b7e258047f0e1,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1448,GBPUSD.DWX,f124939420544f3cc9dfe8751efdb2dbbe929a126cdb49ffb324c344c49bbb2e,fded1151632ac522ee3f5a568725866544317c4c7a6e88f540ad03b39a4269a2,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1448,NZDUSD.DWX,f124939420544f3cc9dfe8751efdb2dbbe929a126cdb49ffb324c344c49bbb2e,3b0f44465506ce4721a2f6ffa4dea5ad5fb78f50a7552b434be3f600651bc3b8,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1448,USDCAD.DWX,f124939420544f3cc9dfe8751efdb2dbbe929a126cdb49ffb324c344c49bbb2e,5e59cb4da0c1f2e9726771fd29c8a9cd34f8f46311b43bd694e7aeb4e79aa863,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1448,USDCHF.DWX,f124939420544f3cc9dfe8751efdb2dbbe929a126cdb49ffb324c344c49bbb2e,dc844cb01262c6d84f1e6d2a194221aef102c732df433c0544fb8300c22a482f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1448,USDJPY.DWX,f124939420544f3cc9dfe8751efdb2dbbe929a126cdb49ffb324c344c49bbb2e,0e2411eb56512d3c3a509e19a8f67d74638c5f75933348ab36762c1cfcbdc122,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1463,XTIUSD.DWX,25f2773119a332ff995e59cf8629027240835556bede370f5d9ddc83cdc3d26b,5b89ebf6305f975da69ce60556fdb9296ad05ebc468211adbb563b9868956d64,Q02,Q02,1,1,0,0,0,0,0,1
QM5_1463,XTIUSD.DWX,25f2773119a332ff995e59cf8629027240835556bede370f5d9ddc83cdc3d26b,f92902dd34dff6a855c28d364b57b1cbd5960dfd16b92daee4e01fce781dca6c,Q02,Q02,1,1,0,0,0,0,0,1
QM5_1463,XTIUSD.DWX,25f2773119a332ff995e59cf8629027240835556bede370f5d9ddc83cdc3d26b,fdbd399b6b623252379642e30159ae803bfa7b9fb2a5f86b6fcfda128e430b07,Q02,Q02,1,1,0,0,0,0,0,1
QM5_1486,EURUSD.DWX,c6feefe6eb6bc3863975fb643a09f71dc26f5891a6df4b5a4fba015ca366c983,1c9017c6e704b22b4ed588aca8f9ff08b15ba9b4cad2b9c5e007b3b4a5f4da71,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1486,GBPUSD.DWX,c6feefe6eb6bc3863975fb643a09f71dc26f5891a6df4b5a4fba015ca366c983,1bbe0e3741929954490a629d29c84595aba899057798e15f8a69163488429b98,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1490,AUDUSD.DWX,9261936db2fa79a24f6de3eaeca6e97a429fff504ade1161cef7bb6e281cc240,e4646541010641bbcae5ccee257e0562f3f8fbf001248dc02c871a4eda411c0a,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1490,EURUSD.DWX,9261936db2fa79a24f6de3eaeca6e97a429fff504ade1161cef7bb6e281cc240,a9b8e61e186c0175ce39d99c1f90474c248735377849d13c646161267fcb9a93,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1490,GBPUSD.DWX,9261936db2fa79a24f6de3eaeca6e97a429fff504ade1161cef7bb6e281cc240,c93dd5db141dc755d755f817c8bd7b8ea02e2e2e59c5cdc1fae6b926be79d4df,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1490,GDAXI.DWX,9261936db2fa79a24f6de3eaeca6e97a429fff504ade1161cef7bb6e281cc240,08ad955da9c06c439abbffda4ae11e08757db5b11550e6f74b1fc5c3a094945d,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1490,NDX.DWX,9261936db2fa79a24f6de3eaeca6e97a429fff504ade1161cef7bb6e281cc240,72e3ca08d4734755d939218d979e09c30423599c58cd72c55af62319ee69a660,Q02,Q02,5,0,1,4,0,0,0,0
QM5_1490,USDCAD.DWX,9261936db2fa79a24f6de3eaeca6e97a429fff504ade1161cef7bb6e281cc240,148ace1986e3bdb46b9a0b2de32e6cfcb081a38b198741c6260f3c7039fc30f2,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1490,USDJPY.DWX,9261936db2fa79a24f6de3eaeca6e97a429fff504ade1161cef7bb6e281cc240,a7055bb68091b5bb882c9a3eec29efbba267900c3b41bc1666c130827761ec48,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1490,XAUUSD.DWX,9261936db2fa79a24f6de3eaeca6e97a429fff504ade1161cef7bb6e281cc240,1a1cdb278e8eb8bd7b8ea60f22e09914db08d042d520b137968277ba115a6db8,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1491,AUDUSD.DWX,e49432b86322157d32ae618acff322a9efcc603a132bd048b1b052dedcaf8bd1,712b56c211d199e481b30eb827da6014e30493c2492916d544ee0b6124a4614e,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1491,EURUSD.DWX,e49432b86322157d32ae618acff322a9efcc603a132bd048b1b052dedcaf8bd1,a954c007fdd9ae4c2f1df3d6144d27c4038adfda6b7853f4a6b29f3903f58494,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1491,GBPUSD.DWX,e49432b86322157d32ae618acff322a9efcc603a132bd048b1b052dedcaf8bd1,208dac4d8f65b7270f7048599c0f00d919cdb82a2d2769bfb665e30dce99ffa8,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1491,GDAXI.DWX,e49432b86322157d32ae618acff322a9efcc603a132bd048b1b052dedcaf8bd1,ea72d75e7cb3c5a45289d3d6dd2f084cd2b3c3b3c69ed53f768a3f23f6983e67,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1491,USDJPY.DWX,e49432b86322157d32ae618acff322a9efcc603a132bd048b1b052dedcaf8bd1,bbbe587a946f6d0eb113361473736649caca6b2d9952dd00178bc08ca7c22e8f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1491,XAUUSD.DWX,e49432b86322157d32ae618acff322a9efcc603a132bd048b1b052dedcaf8bd1,8d57c2973017e185b7d5dac5c4c26a099b1f9b6f76b6eee2f2f388171ab2329c,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1492,GDAXI.DWX,f95d9141852097dec8c698c04750995f2caaf85118e2cf541aa3737c8aaf95ee,4be0329cd5cf7358b2f82c7afe825329fa17e6a9baa6459a4c1ea781350aac64,Q02,Q02,2,0,2,0,0,0,0,0
QM5_1492,NDX.DWX,f95d9141852097dec8c698c04750995f2caaf85118e2cf541aa3737c8aaf95ee,0e65618628aa8ea3d809da3d5ae4dc8434dadda1579935a80c4104655bb6b905,Q02,Q02,2,0,1,1,0,0,0,0
QM5_1492,SP500.DWX,f95d9141852097dec8c698c04750995f2caaf85118e2cf541aa3737c8aaf95ee,301ee2a38dc3bbf013afa2861897286af57a9ec25ad93608c313cbe09663ac17,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1492,UK100.DWX,f95d9141852097dec8c698c04750995f2caaf85118e2cf541aa3737c8aaf95ee,ae9d1b475128fbd28012ca432b351d9565506d50a9dfe54f343a7db388d44aef,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1492,WS30.DWX,f95d9141852097dec8c698c04750995f2caaf85118e2cf541aa3737c8aaf95ee,3635f00e8b6b443759c9b3fa8b65d20b58db4e12ac262fa2144f839d347cd520,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1493,AUDUSD.DWX,12ea45b3f830905e15dda159cd749d6b3e49de4ebe67b2067df0be2bd9952ca4,0ce98f9f40ec7b2b034f30042fb07b40eaf1a29825bda7e677393efda836011f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1493,EURUSD.DWX,12ea45b3f830905e15dda159cd749d6b3e49de4ebe67b2067df0be2bd9952ca4,264a8e8ef06b163ba8bbba5968eab41d59c9a7d7b191516a5c3596ca0442a192,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1493,GBPUSD.DWX,12ea45b3f830905e15dda159cd749d6b3e49de4ebe67b2067df0be2bd9952ca4,33257c4400a770e30ab619bbbf6564e928ffce19ea32c831c001a7053e0bf518,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1493,GDAXI.DWX,12ea45b3f830905e15dda159cd749d6b3e49de4ebe67b2067df0be2bd9952ca4,d43f149b760faaf10c4395d0a7fdcc6bf07639e8980d8f6db1d97302e5fe9b29,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1493,NDX.DWX,12ea45b3f830905e15dda159cd749d6b3e49de4ebe67b2067df0be2bd9952ca4,24f3d78ae9da049a1303b3ecdb18448773284f05f70e6163955f9878d8516404,Q02,Q02,5,0,1,4,0,0,0,0
QM5_1493,USDCAD.DWX,12ea45b3f830905e15dda159cd749d6b3e49de4ebe67b2067df0be2bd9952ca4,baff45d8e5be4278c92fbce49a7f22675141a0da1a54a9334dbb7d8330367ceb,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1493,USDJPY.DWX,12ea45b3f830905e15dda159cd749d6b3e49de4ebe67b2067df0be2bd9952ca4,473663ccf2bc668a564a18bb620ef40954405e3691c555a6122b0a48232dd418,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1493,XAUUSD.DWX,12ea45b3f830905e15dda159cd749d6b3e49de4ebe67b2067df0be2bd9952ca4,5623602325e0d4c498916f7fded576312d2fbc6d47211f9df601101212a98f08,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1494,AUDUSD.DWX,d575b0286ea1c56e2ff1374f8f41a8747da02a6ebf85a85c303a22f92f754430,97f3f87adfe07b23eef097a7e50c68484ea762df7809766c22bef7a567aab20c,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1494,EURUSD.DWX,d575b0286ea1c56e2ff1374f8f41a8747da02a6ebf85a85c303a22f92f754430,182f4e7c029486b5b927f3234b9ef67ed562adf1b4fbe931553b9d67a5996ef5,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1494,GBPUSD.DWX,d575b0286ea1c56e2ff1374f8f41a8747da02a6ebf85a85c303a22f92f754430,5494d53e444ed6450524678998fcfcfc7e1983404605f8b8d20acd5f453d95ab,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1494,GDAXI.DWX,d575b0286ea1c56e2ff1374f8f41a8747da02a6ebf85a85c303a22f92f754430,12494616b4528247e185d440a374438e39506badd554c23dc0f7aafed583ccff,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1494,NDX.DWX,d575b0286ea1c56e2ff1374f8f41a8747da02a6ebf85a85c303a22f92f754430,4e4df8d55a969381c37fa8420cde32c983c4f754f0f7c81ef5026ffb6741fc82,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1494,USDCAD.DWX,d575b0286ea1c56e2ff1374f8f41a8747da02a6ebf85a85c303a22f92f754430,9a1b309782d3bbcd3853f267afb9d6fd60b1bc8d1b994e41256204d143888cbc,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1494,USDJPY.DWX,d575b0286ea1c56e2ff1374f8f41a8747da02a6ebf85a85c303a22f92f754430,95ffbf643ea53db94c3b51518447e153f1adeee8a2be4192d270dd36846bb588,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1505,AUDUSD.DWX,d72dd9e9585b8101d16c3b2ca77b77aea4a557b0a2a6982c0683af6b742baf18,f4d36eea76daa3f9d2e8b5decc77a22c675f54c5e864f5f77f526c2400063a5b,Q02,Q02,1,1,0,0,0,0,0,1
QM5_1505,GDAXI.DWX,d72dd9e9585b8101d16c3b2ca77b77aea4a557b0a2a6982c0683af6b742baf18,ba179c90cc8c04bf2a475258035fac992a548b85c996071734282cf8b015f8af,Q02,Q02,1,1,0,0,0,0,0,1
QM5_1506,AUDUSD.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,438889971e83fc13e88a5c4b51e3cb7d0accb99f001147cfacb2ebb15472985f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1506,EURUSD.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,a8123ef60372a1e8d9551130bb05d547170710f84a3c69683b6f0cc74437dc71,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1506,GBPUSD.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,b6df249b6d6622c8c9175b70bb5692214fcb0fd880083ee68e4d0715fdc16370,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1506,GDAXI.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,0d9d53b2feaabe753a5cc48cc5b8974773d9d0edaceacbf9508cf2e072fef364,Q02,Q02,2,0,2,0,0,0,0,0
QM5_1506,NDX.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,7b121c07f29dbb619eaf079bc44d6b341d439a741e034aa382a41bb0b52a4197,Q02,Q02,2,0,1,1,0,0,0,0
QM5_1506,UK100.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,ca1413655f526a0281bbdeed1d988d7f12045771daafffae4e8203cf31e72547,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1506,USDCAD.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,d6ec83382946b68f0497cbf56bd84a3ee170c303787387bdf111439736dbaa62,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1506,USDJPY.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,05c8080575c6cc99cef477bfdb7cda2fa068281d4145ab71bf43aa78bd25e5de,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1506,WS30.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,5d7ce22a69c05f185d387b77202cf6b808f485144cb6edab666d2b802c6499f7,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1506,XTIUSD.DWX,9bd10ffe1641622c4a053d404f8d39becda23a58d02f3057433193071f1892bc,4382811c41ca6e12661d9835517e6031e8d8847b2f8ef892e85fefd1447aa76e,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1510,AUDUSD.DWX,07a1d4b21df111621d45fdd1bfa80d50abba80155e29c9f1e3187c69044965af,d3a431c19c303f82f2d7efc90ad87bc7e978776d7870bfc0b024bf846d6943cd,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1510,EURUSD.DWX,07a1d4b21df111621d45fdd1bfa80d50abba80155e29c9f1e3187c69044965af,2f4d147ea578cde7765cd34c1831f18feb121409f369058e40a56699a3405935,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1510,GBPUSD.DWX,07a1d4b21df111621d45fdd1bfa80d50abba80155e29c9f1e3187c69044965af,e05aa3ac08287fdc87393e40554b26edaeaad043214f5acd7e3fcfa5ef0ab039,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1510,USDCAD.DWX,07a1d4b21df111621d45fdd1bfa80d50abba80155e29c9f1e3187c69044965af,81335e34887a1059560a3704c6edcc91b5771ebfc228000dd68c61d4d5421509,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1510,USDJPY.DWX,07a1d4b21df111621d45fdd1bfa80d50abba80155e29c9f1e3187c69044965af,89b45893f4fed10c3036924f89332ef0eddfcf8388fe5eb7c9bf1068fc6e9e79,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1517,CHFJPY.DWX,4566903946789e6cf142a3b1b2404bd11d4a66eb0626a390aa0330a4abe0f504,6b606e2583039e9b3bde9a9e62a967c893b49b6146c1c48ae72e12b5045e7658,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1517,EURJPY.DWX,4566903946789e6cf142a3b1b2404bd11d4a66eb0626a390aa0330a4abe0f504,10b9cab289dc3ee568bcf9fb56caf7fcef6dde8142c1697a4c6a77ee2d406bb8,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1517,EURUSD.DWX,4566903946789e6cf142a3b1b2404bd11d4a66eb0626a390aa0330a4abe0f504,49085bac7a51630964798cceeda11019d41a6e4694500d75e3e2b3f1c28f882f,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1517,GBPJPY.DWX,4566903946789e6cf142a3b1b2404bd11d4a66eb0626a390aa0330a4abe0f504,5d73c77096b5177844b7d4c79d81db6ca52b1007455a0058ae80b10cc7c19e52,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1517,GBPNZD.DWX,4566903946789e6cf142a3b1b2404bd11d4a66eb0626a390aa0330a4abe0f504,5244584703b76425dd6f4b71af160c868f010d10197a682425c384506cf9f5a5,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1517,GBPUSD.DWX,4566903946789e6cf142a3b1b2404bd11d4a66eb0626a390aa0330a4abe0f504,555f5d7c28b20a48f30bfae6ee0a9a01e33a922b31e2a3f67eee698506f56fcd,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1517,NZDCAD.DWX,4566903946789e6cf142a3b1b2404bd11d4a66eb0626a390aa0330a4abe0f504,61dc59a3f4b5b5aac1653e618a29bcc41a7702a7c66ea76c43ae4e645bba6b94,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1517,USDJPY.DWX,4566903946789e6cf142a3b1b2404bd11d4a66eb0626a390aa0330a4abe0f504,0aad78b56ab42e838bc6665c0f4bacac8efd74fa1dd61d1f768161f27a6c7e3d,Q02,Q02,1,0,1,0,0,0,0,0
QM5_1518,EURUSD.DWX,b0c36201434cff8cac5b8a23bb0e580fc481bc2108265ee77807370ed0f4f0c9,51cf1e66b0632e9f6378669c7e23b03532accd3cce77644e235c5bf41a965e90,Q02,Q02,1,1,0,0,0,0,0,1
QM5_1518,GBPUSD.DWX,b0c36201434cff8cac5b8a23bb0e580fc481bc2108265ee77807370ed0f4f0c9,157dbd785677169eaa3ea886098ad5a62b196c96ce657785218c3be68bedaa70,Q02,Q02,1,1,0,0,0,0,0,1
QM5_1518,NDX.DWX,b0c36201434cff8cac5b8a23bb0e580fc481bc2108265ee77807370ed0f4f0c9,756a4eef9dd027c51fd5f1b984a996a5f3f109de441a5eed0c2b6902d6102ab3,Q02,Q02,3,0,1,2,0,0,0,0
QM5_1518,USDJPY.DWX,b0c36201434cff8cac5b8a23bb0e580fc481bc2108265ee77807370ed0f4f0c9,321d038aca6e36bafb596096dde7ebb98866c01a8e59dadd11478b9be0931767,Q02,Q02,1,1,0,0,0,0,0,1
