ea_id,symbol,macro_phase,disposition,highest_observed_gate,highest_observed_label,highest_contiguous_valid_gate,highest_contiguous_valid_label,earliest_missing_prerequisite,frontier_class,frontier_infra,n_rows,phases_run,verdicts_seen
QM5_11056,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11056,NDX.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,13,Q02,INFRA_FAIL:12
QM5_11056,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,INFRA_FAIL:4;PASS:1
QM5_11056,WS30.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,4,Q02,INFRA_FAIL:3;FAIL:1
QM5_11056,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,4,Q02,INFRA_FAIL:3
QM5_11058,AUDUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11058,EURUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,4,Q02,INFRA_FAIL:3
QM5_11058,GBPUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,4,Q02,INFRA_FAIL:3
QM5_11058,NDX.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,7,Q02,INFRA_FAIL:6
QM5_11058,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11058,WS30.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11058,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,4,Q02,INFRA_FAIL:3
QM5_11059,AUDUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,INFRA_FAIL:3;PASS:1;FAIL:1
QM5_11059,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,INFRA_FAIL:4;PASS:1
QM5_11059,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11059,NDX.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,14,Q02;Q04,INFRA_FAIL:12;PASS:1;FAIL:1
QM5_11059,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,INFRA_FAIL:3;PASS:1;FAIL:1
QM5_11059,WS30.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,4,Q02,INFRA_FAIL:3;FAIL:1
QM5_11059,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,4,Q02,INFRA_FAIL:3
QM5_1106,NDX.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,INFRA,True,15,Q02;Q03;Q04,INFRA_FAIL:12;PASS:2
QM5_1106,SP500.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,10,Q02,INFRA_FAIL:9;FAIL:1
QM5_1106,WS30.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,10,Q02,INFRA_FAIL:9;FAIL:1
QM5_11062,AUDUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,16,Q02,INFRA_FAIL:15;INVALID:1
QM5_11062,EURUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,16,Q02,INFRA_FAIL:15;INVALID:1
QM5_11062,GBPUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,15,Q02,INFRA_FAIL:14;INVALID:1
QM5_11062,NDX.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,16,Q02,INFRA_FAIL:15;INVALID:1
QM5_11062,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,16,Q02;Q04,INFRA_FAIL:14;PASS:1;FAIL:1
QM5_11062,WS30.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,15,Q02,INFRA_FAIL:14;ZERO_TRADES:1
QM5_11063,EURJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,13,Q02;Q03;Q04,PASS:5;INFRA_FAIL:5;FAIL:2
QM5_11063,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,INFRA_FAIL:1;PASS:1;FAIL:1
QM5_11063,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,15,Q02;Q03;Q04,PASS:6;INFRA_FAIL:5;FAIL:3
QM5_11063,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q10,Q10_PORTFOLIO (v3:Q09_PORTFOLIO),Q09,Q09 Baseline Full Run,Q10,MISSING,False,25,Q02;Q03;Q04;Q05;Q06;Q07;Q08;Q09;Q09_PORTFOLIO,PASS:12;INFRA_FAIL:5;FAIL:4;PASS_SOFT:2;FAIL_SOFT:1;FAIL_PORTFOLIO:1
QM5_11064,EURJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,INFRA_FAIL:3;PASS:1
QM5_11064,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,INFRA_FAIL:4;PASS:1;FAIL:1
QM5_11064,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,INFRA_FAIL:3;PASS:1;FAIL:1
QM5_11064,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,6,Q02;Q04,INFRA_FAIL:4;PASS:1;FAIL:1
QM5_11065,EURJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,7,Q02,INFRA_FAIL:6;FAIL:1
QM5_11065,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,8,Q02,INFRA_FAIL:7;ZERO_TRADES:1
QM5_11065,GBPJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,8,Q02,INFRA_FAIL:7;ZERO_TRADES:1
QM5_11065,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,8,Q02,INFRA_FAIL:7;ZERO_TRADES:1
QM5_11067,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,11,Q02,INFRA_FAIL:10;FAIL:1
QM5_11068,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,4,Q02,INFRA_FAIL:3;FAIL:1
QM5_11069,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q05,Q05 Gross Full-History Robustness,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04;Q05,INFRA_FAIL:2;PASS:1;PASS_LOWFREQ:1;FAIL:1
QM5_11069,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,4,Q02,INFRA_FAIL:3;FAIL:1
QM5_11069,USDCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11069,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,2,Q02,INFRA_FAIL:1;FAIL:1
QM5_1107,NDX.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,INFRA,True,14,Q02;Q03;Q04,INFRA_FAIL:11;PASS:2
QM5_1107,SP500.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,4,Q02;Q04,INFRA_FAIL:2;PASS:1
QM5_1107,WS30.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,1,Q02,FAIL:1
QM5_11070,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,RETIRE:3;PASS:1;FAIL:1
QM5_11070,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,2,Q02;Q04,PASS:1;FAIL:1
QM5_11070,USDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,RETIRE:3;PASS:1;FAIL:1
QM5_11070,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,7,Q02;Q03;Q04,RETIRE:3;PASS:2;INFRA_FAIL:1;FAIL:1
QM5_11071,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11071,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_11071,USDCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,9,Q02;Q03;Q04,INFRA_FAIL:6;PASS:2;FAIL:1
QM5_11071,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,10,Q02;Q03;Q04,INFRA_FAIL:7;PASS:2;FAIL:1
QM5_11072,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,17,Q02;Q03;Q04,INFRA_FAIL:13;PASS:2;FAIL:1
QM5_11072,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,14,Q02;Q04,INFRA_FAIL:12;PASS:1;FAIL:1
QM5_11072,USDCAD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,OTHER,False,15,Q02;Q03;Q04,INFRA_FAIL:12;PASS:1;FAIL:1
QM5_11072,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,14,Q02;Q04,INFRA_FAIL:12;PASS:1;FAIL:1
QM5_11073,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,4,Q02,INFRA_FAIL:3;ZERO_TRADES:1
QM5_11073,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11073,USDCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,4,Q02,INFRA_FAIL:3;ZERO_TRADES:1
QM5_11073,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,4,Q02,INFRA_FAIL:3;ZERO_TRADES:1
QM5_11074,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,2,Q02,INFRA_FAIL:1;FAIL:1
QM5_11074,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;ZERO_TRADES:1
QM5_11074,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;ZERO_TRADES:1
QM5_11074,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,3,Q02,INFRA_FAIL:2
QM5_11075,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,PASS:2;FAIL:1
QM5_11075,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,4,Q02;Q03;Q04,PASS:2;INFRA_FAIL:1;FAIL:1
QM5_11075,USDCAD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,4,Q02;Q03;Q04,PASS:2;INFRA_FAIL:1;FAIL:1
QM5_11075,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,4,Q02;Q04,INFRA_FAIL:2;PASS:1;FAIL:1
QM5_11076,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,2,Q02,INFRA_FAIL:1;FAIL:1
QM5_11076,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,4,Q02;Q04,INFRA_FAIL:2;PASS:1;FAIL:1
QM5_11076,NDX.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1;FAIL:1
QM5_11076,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,5,Q02;Q03;Q04,INFRA_FAIL:2;PASS:2;FAIL:1
QM5_11077,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11077,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11077,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11077,XAUUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11078,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,17,Q02;Q03;Q04,INFRA_FAIL:13;PASS:2;FAIL:2
QM5_11078,GBPUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,13,Q02,INFRA_FAIL:12;INVALID:1
QM5_11078,USDCAD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,13,Q02,INFRA_FAIL:12;INVALID:1
QM5_11078,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,16,Q02;Q03;Q04,INFRA_FAIL:13;PASS:2;FAIL:1
QM5_11079,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_11079,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_11079,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,9,Q02;Q04,INFRA_FAIL:7;PASS:1
QM5_11079,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,7,Q02,INFRA_FAIL:6;INVALID:1
QM5_1108,XAUUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,11,Q02,INFRA_FAIL:10;FAIL:1
QM5_11080,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11080,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11080,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11080,XAUUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11081,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11081,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,7,Q02;Q04,INFRA_FAIL:5;PASS:1;FAIL:1
QM5_11081,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q05,Q05 Gross Full-History Robustness,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04;Q05,INFRA_FAIL:5;PASS:1;PASS_SOFT:1;FAIL:1
QM5_11081,XAUUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_11082,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,8,Q02;Q03;Q04,INFRA_FAIL:5;PASS:2;FAIL:1
QM5_11082,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,2,Q02,INFRA_FAIL:1;FAIL:1
QM5_11082,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,5,Q02;Q04,INFRA_FAIL:3;PASS:1
QM5_11082,XAUUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11083,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,2,Q02,INFRA_FAIL:1;FAIL:1
QM5_11083,GBPUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;ZERO_TRADES:1
QM5_11083,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;ZERO_TRADES:1
QM5_11083,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,3,Q02,INFRA_FAIL:2
QM5_11084,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,8,Q02;Q03;Q04,INFRA_FAIL:5;PASS:2;FAIL:1
QM5_11084,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,INFRA_FAIL:1;PASS:1;FAIL:1
QM5_11084,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,INFRA_FAIL:1;PASS:1;FAIL:1
QM5_11084,XAUUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q02,Q02 Baseline Screening,,,Q02,ECON_FAIL,False,3,Q02,INFRA_FAIL:2;FAIL:1
QM5_11085,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_11085,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_11085,USDJPY.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
QM5_11085,XAUUSD.DWX,1_STRATEGIEBEWEIS,INVALID,Q02,Q02 Baseline Screening,,,Q02,INFRA,True,7,Q02,INFRA_FAIL:6;INVALID:1
QM5_11086,EURUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,INFRA_FAIL:1;PASS:1;FAIL:1
QM5_11086,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,3,Q02;Q04,INFRA_FAIL:1;PASS:1;FAIL:1
QM5_11086,USDJPY.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,5,Q02;Q03;Q04,INFRA_FAIL:2;PASS:2;FAIL:1
QM5_11086,XAUUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,5,Q02;Q03;Q04,INFRA_FAIL:2;PASS:2;FAIL:1
QM5_11087,EURUSD.DWX,1_STRATEGIEBEWEIS,ECONOMIC_FAIL,Q04,Q04 Walk-Forward + Commission,Q03,Q03 Parameter Sweep,Q04,ECON_FAIL,False,10,Q02;Q03;Q04,INFRA_FAIL:7;PASS:2;FAIL:1
QM5_11087,GBPUSD.DWX,1_STRATEGIEBEWEIS,REUSABLE,Q04,Q04 Walk-Forward + Commission,Q02,Q02 Baseline Screening,Q03,MISSING,False,8,Q02;Q04,INFRA_FAIL:6;PASS:1;FAIL:1
