event_id,event_time_utc,event_names,symbol,pre_high,pre_low,pre_range_pts,post_high,post_low,post_range_pts,expansion_ratio,breakout_dir,entry_price,mfe_15m_pts,mae_15m_pts,mfe_30m_pts,mae_30m_pts,mfe_60m_pts,mae_60m_pts,gross_pnl_pts,net_pnl_pts,era
E2_00055,2019-02-13T13:30:00Z,CPI m/m,NDX.DWX,7049,7038,11,7050.7,7032.5,18.2,1.6545,-1,7038,3.5,5.7,11.8,5.7,12.5,5.7,-2.6,-3.6,IS
E2_00056,2019-02-14T13:30:00Z,Initial Jobless Claims;Retail Sales m/m,NDX.DWX,7047.3,7036.5,10.8,7043.6,6976.2,67.4,6.2407,-1,7036.5,0,36.8,0,53.9,0,67.4,51,50,IS
E2_00057,2019-02-21T13:30:00Z,Initial Jobless Claims,NDX.DWX,7063.2,7050,13.2,7058.4,7038.1,20.3,1.5379,-1,7050,1.7,14.1,1.7,14.1,1.7,18.6,9,8,IS
E2_00058,2019-02-28T13:30:00Z,Initial Jobless Claims,NDX.DWX,7094.4,7083.3,11.1,7102.4,7089.6,12.8,1.1532,1,7094.4,12.8,0,12.8,0,12.8,0,-2.5,-3.5,IS
E2_00059,2019-03-07T13:30:00Z,Initial Jobless Claims,NDX.DWX,7113.7,7088.8,24.9,7117.6,7089,28.6,1.1486,1,7113.7,8.7,3.4,8.7,12.1,8.7,19.9,-21.1,-22.1,IS
E2_00060,2019-03-08T13:30:00Z,Nonfarm Payrolls,NDX.DWX,6986.8,6975.3,11.5,6979.9,6934.5,45.4,3.9478,-1,6975.3,0,28.9,0,30.1,0,45.4,28.7,27.7,IS
E2_00061,2019-03-11T12:30:00Z,Retail Sales m/m,NDX.DWX,7052.9,7040.1,12.8,7059.7,7042.1,17.6,1.375,1,7052.9,15,0,17.3,0,17.3,0.3,-10.5,-11.5,IS
E2_00062,2019-03-12T12:30:00Z,CPI m/m,NDX.DWX,7173.5,7160.7,12.8,7189.2,7168.9,20.3,1.5859,1,7173.5,20.3,0,20.3,0,20.3,0,4.7,3.7,IS
E2_00063,2019-03-14T12:30:00Z,Initial Jobless Claims,NDX.DWX,7273.1,7261.4,11.7,7278.4,7255.3,23.1,1.9744,1,7273.1,6.3,2.2,6.3,4.5,6.3,16.8,-15.4,-16.4,IS
E2_00064,2019-03-20T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,7346.5,7332.9,13.6,7426.4,7346.1,80.3,5.9044,1,7346.5,54.7,0,74.9,0,80.3,0,66.9,65.9,IS
E2_00065,2019-03-21T12:30:00Z,Initial Jobless Claims,NDX.DWX,7356.4,7341.3,15.1,7359.9,7338.3,21.6,1.4305,-1,7341.3,8.4,5.2,10.6,5.2,16.4,5.2,-16.7,-17.7,IS
E2_00066,2019-03-28T12:30:00Z,Initial Jobless Claims,NDX.DWX,7316.7,7293.6,23.1,7324.5,7296.1,28.4,1.2294,0,,1.6,10,5.8,10,18.4,10,0,0,IS
E2_00067,2019-04-01T12:30:00Z,Retail Sales m/m,NDX.DWX,7451,7440.3,10.7,7449.5,7435,14.5,1.3551,-1,7440.3,0.2,14.3,0.2,14.3,0.2,14.3,-5.7,-6.7,IS
E2_00068,2019-04-04T12:30:00Z,Initial Jobless Claims,NDX.DWX,7549.3,7536.6,12.7,7548.6,7539.7,8.9,0.7008,0,,5.5,0,5.8,0,6.3,2.6,0,0,IS
E2_00069,2019-04-05T12:30:00Z,Nonfarm Payrolls,NDX.DWX,7550.2,7542.5,7.7,7575.5,7547.2,28.3,3.6753,1,7550.2,28.3,0,28.3,0,28.3,0,12.8,11.8,IS
E2_00070,2019-04-10T12:30:00Z,CPI m/m,NDX.DWX,7589,7573.3,15.7,7589,7569.3,19.7,1.2548,0,7581.15,9.7,10,9.7,10,9.7,10,-7.85,-8.85,IS
E2_00071,2019-04-11T12:30:00Z,Initial Jobless Claims,NDX.DWX,7627.9,7615.4,12.5,7625.3,7615.6,9.7,0.776,0,,5.4,4,5.4,4,5.4,4.3,0,0,IS
E2_00072,2019-04-18T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,NDX.DWX,7677.9,7663.5,14.4,7702.5,7672.9,29.6,2.0556,1,7677.9,11.9,1.1,11.9,3.1,26.5,3.1,19.2,18.2,IS
E2_00073,2019-04-25T12:30:00Z,Initial Jobless Claims,NDX.DWX,7861.5,7846.6,14.9,7861,7843.6,17.4,1.1678,0,,0.5,6.5,0.5,6.5,0.5,16.9,0,0,IS
E2_00074,2019-05-01T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,7832.9,7817.6,15.3,7853.1,7801.5,51.6,3.3725,1,7832.9,21.7,3.1,21.7,3.1,21.7,29.9,-16.6,-17.6,IS
E2_00075,2019-05-02T12:30:00Z,Initial Jobless Claims,NDX.DWX,7767.2,7750.9,16.3,7762.2,7743.9,18.3,1.1227,-1,7750.9,5.7,6.9,5.7,12.6,5.7,12.6,1.2,0.2,IS
E2_00076,2019-05-03T12:30:00Z,Nonfarm Payrolls,NDX.DWX,7773.4,7759.6,13.8,7784.7,7749.4,35.3,2.558,0,7766.5,10.3,17.7,16.4,17.7,17.6,17.7,-6.9,-7.9,IS
E2_00077,2019-05-09T12:30:00Z,Initial Jobless Claims,NDX.DWX,7575.8,7554.8,21,7561.8,7523.2,38.6,1.8381,-1,7554.8,2.3,12.4,2.3,21.7,2.3,36.3,17.7,16.7,IS
E2_00078,2019-05-10T12:30:00Z,CPI m/m,NDX.DWX,7554,7524.3,29.7,7552.5,7510.5,42,1.4141,-1,7524.3,2.7,19.8,4.7,19.8,22.2,19.8,-23.7,-24.7,IS
E2_00079,2019-05-15T12:30:00Z,Retail Sales m/m,NDX.DWX,7395.3,7367.2,28.1,7372.6,7340.5,32.1,1.1423,-1,7367.2,1.8,24.1,1.8,24.2,1.8,30.3,13,12,IS
E2_00080,2019-05-16T12:30:00Z,Initial Jobless Claims,NDX.DWX,7545.8,7519,26.8,7533,7499.7,33.3,1.2425,0,,10.5,0.8,10.5,9.7,10.5,22.8,0,0,IS
E2_00081,2019-05-23T12:30:00Z,Initial Jobless Claims,NDX.DWX,7339.7,7319.7,20,7344.7,7322.1,22.6,1.13,1,7339.7,16.9,2.3,16.9,2.3,16.9,5.7,-4.9,-5.9,IS
E2_00082,2019-05-30T12:30:00Z,Initial Jobless Claims,NDX.DWX,7239.1,7221,18.1,7242.9,7229.8,13.1,0.7238,1,7239.1,6,3.8,6,3.8,6,7.1,-5.2,-6.2,IS
E2_00083,2019-06-06T12:30:00Z,Initial Jobless Claims,NDX.DWX,7253.4,7238.1,15.3,7249.1,7217.7,31.4,2.0523,-1,7238.1,4.8,14.5,4.8,26.6,4.8,26.6,8.7,7.7,IS
E2_00084,2019-06-07T12:30:00Z,Nonfarm Payrolls,NDX.DWX,7308.1,7300.1,8,7329.2,7281.2,48,6,-1,7300.1,0.9,23.5,24.5,23.5,24.5,23.5,-12.8,-13.8,IS
E2_00085,2019-06-12T12:30:00Z,CPI m/m,NDX.DWX,7488.7,7477.9,10.8,7496.9,7481.7,15.2,1.4074,1,7488.7,11.2,2.8,11.2,4,11.2,4,4.7,3.7,IS
E2_00086,2019-06-13T12:30:00Z,Initial Jobless Claims,NDX.DWX,7510.3,7490.3,20,7507.3,7489.8,17.5,0.875,-1,7490.3,3.7,6,11.5,6,11.5,6,-11.1,-12.1,IS
E2_00087,2019-06-14T12:30:00Z,Retail Sales m/m,NDX.DWX,7476,7457.2,18.8,7480.5,7460.7,19.8,1.0532,0,,8.7,6.3,8.7,6.3,13.5,6.3,0,0,IS
E2_00088,2019-06-19T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,7630.9,7615.4,15.5,7685.2,7603.7,81.5,5.2581,0,7623.15,59.8,21.7,59.8,21.7,59.8,21.7,-7.75,-8.75,IS
E2_00089,2019-06-20T12:30:00Z,Initial Jobless Claims,NDX.DWX,7781,7768.7,12.3,7794.2,7773.5,20.7,1.6829,1,7781,14,0.7,14,0.7,14,6.7,-6.8,-7.8,IS
E2_00090,2019-06-27T12:30:00Z,Initial Jobless Claims,NDX.DWX,7658.3,7632.3,26,7666.3,7649.6,16.7,0.6423,1,7658.3,4.7,5,11.2,5,11.7,5,-1.5,-2.5,IS
E2_00091,2019-07-03T12:30:00Z,Initial Jobless Claims,NDX.DWX,7835.4,7826.4,9,7830.9,7814.5,16.4,1.8222,-1,7826.4,0.3,8,0.3,8,0.3,16.1,10.7,9.7,IS
E2_00092,2019-07-05T12:30:00Z,Nonfarm Payrolls,NDX.DWX,7846.8,7837.1,9.7,7851.6,7792.9,58.7,6.0515,0,7841.95,7.5,42.2,7.5,42.7,7.5,51.2,-4.85,-5.85,IS
E2_00093,2019-07-11T12:30:00Z,CPI m/m;Initial Jobless Claims,NDX.DWX,7932.6,7918.6,14,7929.4,7904.1,25.3,1.8071,-1,7918.6,0,25.3,0,25.3,0,25.3,2.2,1.2,IS
E2_00094,2019-07-16T12:30:00Z,Retail Sales m/m,NDX.DWX,7977.5,7966.8,10.7,7973.6,7955.6,18,1.6822,-1,7966.8,1.5,8.2,1.5,8.7,1.5,16.5,10.2,9.2,IS
E2_00095,2019-07-18T12:30:00Z,Initial Jobless Claims,NDX.DWX,7862.9,7854.1,8.8,7872.4,7852.2,20.2,2.2955,1,7862.9,12,3,12,3,12,8.2,-7.4,-8.4,IS
E2_00096,2019-07-25T12:30:00Z,Initial Jobless Claims,NDX.DWX,8018.8,7994,24.8,8017.5,7971.3,46.2,1.8629,0,,7.2,1.5,7.2,14.3,7.2,39,0,0,IS
E2_00097,2019-07-31T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,7972.9,7954.7,18.2,7982.4,7773.7,208.7,11.467,0,7963.8,17.5,34,17.5,34,17.5,191.2,-9.1,-10.1,IS
E2_00098,2019-08-01T12:30:00Z,Initial Jobless Claims,NDX.DWX,7883.5,7858.2,25.3,7871.2,7852.7,18.5,0.7312,-1,7858.2,8,3,10.5,3,10.5,8,-5.5,-6.5,IS
E2_00099,2019-08-02T12:30:00Z,Nonfarm Payrolls,NDX.DWX,7752.6,7737.1,15.5,7790.8,7712.1,78.7,5.0774,-1,7737.1,0,38,0,38,40.7,38,-9.2,-10.2,IS
E2_00100,2019-08-08T12:30:00Z,Initial Jobless Claims,NDX.DWX,7585.7,7560.4,25.3,7608.4,7570.9,37.5,1.4822,1,7585.7,12.8,4.5,12.8,4.5,33,4.5,6.7,5.7,IS
E2_00101,2019-08-13T12:30:00Z,CPI m/m,NDX.DWX,7550.2,7531.9,18.3,7563.4,7525.7,37.7,2.0601,-1,7531.9,0,22.5,0,22.5,15.2,22.5,-30.3,-31.3,IS
E2_00102,2019-08-15T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,NDX.DWX,7562.4,7468.5,93.9,7540.2,7496.6,43.6,0.4643,0,,27,2.1,41.2,2.1,41.5,2.1,0,0,IS
E2_00103,2019-08-22T12:30:00Z,Initial Jobless Claims,NDX.DWX,7751.4,7733.4,18,7760.4,7738.4,22,1.2222,0,,0.8,5.2,13.8,6.5,13.8,8.2,0,0,IS
E2_00104,2019-08-29T12:30:00Z,Initial Jobless Claims,NDX.DWX,7693.1,7674.2,18.9,7691.3,7676.1,15.2,0.8042,0,,2.5,6.5,2.5,8.5,2.5,12.7,0,0,IS
E2_00105,2019-09-05T12:30:00Z,Initial Jobless Claims,NDX.DWX,7815.8,7798.8,17,7817.7,7802.9,14.8,0.8706,0,,4.8,1.5,7.4,1.5,7.4,7.4,0,0,IS
E2_00106,2019-09-06T12:30:00Z,Nonfarm Payrolls,NDX.DWX,7885.4,7870.9,14.5,7892.4,7857.9,34.5,2.3793,0,7878.15,18.3,16.2,18.3,16.2,18.3,16.2,-7.25,-8.25,IS
E2_00107,2019-09-12T12:30:00Z,CPI m/m;Initial Jobless Claims,NDX.DWX,7942.4,7904.9,37.5,7946.9,7925.9,21,0.56,1,7942.4,15.5,4,17,4,17,4,-7,-8,IS
E2_00108,2019-09-13T12:30:00Z,Retail Sales m/m,NDX.DWX,7952.7,7937.4,15.3,7945.4,7907.3,38.1,2.4902,-1,7937.4,6.5,12.7,6.5,20,6.5,31.6,29.6,28.6,IS
E2_00109,2019-09-18T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,7858.7,7840.9,17.8,7869.9,7793.1,76.8,4.3146,0,7849.8,12.5,44,12.5,53.5,12.5,64.3,-8.9,-9.9,IS
E2_00110,2019-09-19T12:30:00Z,Initial Jobless Claims,NDX.DWX,7891.6,7876.3,15.3,7917.8,7886.8,31,2.0261,1,7891.6,8.3,3.5,26.5,3.5,27.5,3.5,12.7,11.7,IS
E2_00111,2019-09-26T12:30:00Z,Initial Jobless Claims,NDX.DWX,7816.9,7809.9,7,7814.1,7788.1,26,3.7143,-1,7809.9,2.5,18,2.5,18,2.5,23.5,14,13,IS
E2_00112,2019-10-03T12:30:00Z,Initial Jobless Claims,NDX.DWX,7551.3,7523.3,28,7550.5,7532.5,18,0.6429,0,,6.7,4.8,6.7,4.8,12.2,5.8,0,0,IS
E2_00113,2019-10-04T12:30:00Z,Nonfarm Payrolls,NDX.DWX,7626.1,7611.3,14.8,7677.2,7613.8,63.4,4.2838,1,7626.1,63,0.3,63.1,0.3,63.1,0.3,42.8,41.8,IS
E2_00114,2019-10-10T12:30:00Z,CPI m/m;Initial Jobless Claims,NDX.DWX,7678.4,7656.4,22,7690.1,7671.6,18.5,0.8409,1,7678.4,13.2,0,13.2,0,18.2,0.3,3,2,IS
E2_00115,2019-10-16T12:30:00Z,Retail Sales m/m,NDX.DWX,7944.1,7924.3,19.8,7934.1,7916.6,17.5,0.8838,-1,7924.3,3.5,10,3.5,10,3.5,14,7.5,6.5,IS
E2_00116,2019-10-17T12:30:00Z,Initial Jobless Claims,NDX.DWX,7979.3,7959.9,19.4,7976.9,7964.6,12.3,0.634,0,,9,2,10.3,2,10.3,2,0,0,IS
E2_00117,2019-10-24T12:30:00Z,Initial Jobless Claims,NDX.DWX,7946.7,7937,9.7,7949.7,7935.5,14.2,1.4639,0,,6.5,2.5,6.5,4.5,9.7,4.5,0,0,IS
E2_00118,2019-10-30T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,8054.9,8031.9,23,8078.9,8023.9,55,2.3913,0,8043.4,20.5,11.7,31.8,11.7,43.3,11.7,-11.5,-12.5,IS
E2_00119,2019-10-31T12:30:00Z,Initial Jobless Claims,NDX.DWX,8102,8082.5,19.5,8112.8,8093,19.8,1.0154,1,8102,10.5,2.3,12.7,2.3,17.5,2.3,7.5,6.5,IS
E2_00120,2019-11-01T12:30:00Z,Nonfarm Payrolls,NDX.DWX,8110.1,8090.9,19.2,8133.4,8095.6,37.8,1.9687,1,8110.1,30,0,30,0,37.8,0,14.3,13.3,IS
E2_00121,2019-11-07T13:30:00Z,Initial Jobless Claims,NDX.DWX,8243.7,8234.7,9,8243.5,8229.5,14,1.5556,0,,3.8,3,3.8,10.2,3.8,10.2,0,0,IS
E2_00122,2019-11-13T13:30:00Z,CPI m/m,NDX.DWX,8242.5,8229.8,12.7,8248,8236.8,11.2,0.8819,1,8242.5,4.7,3.5,7,3.5,7.7,3.5,-3.2,-4.2,IS
E2_00123,2019-11-14T13:30:00Z,Initial Jobless Claims,NDX.DWX,8246.9,8240.4,6.5,8246.6,8232.9,13.7,2.1077,-1,8240.4,5.5,8.2,5.5,8.2,5.5,8.2,3.5,2.5,IS
E2_00124,2019-11-15T13:30:00Z,Retail Sales m/m,NDX.DWX,8298.1,8289.9,8.2,8316.1,8292.1,24,2.9268,1,8298.1,7.8,2,12.8,2,22,2,12,11,IS
E2_00125,2019-11-21T13:30:00Z,Initial Jobless Claims,NDX.DWX,8299.8,8268.8,31,8293.8,8270.5,23.3,0.7516,0,,0.3,10,0.3,13,0.3,23,0,0,IS
E2_00126,2019-11-27T13:30:00Z,Initial Jobless Claims,NDX.DWX,8414.6,8408.8,5.8,8418.1,8405.6,12.5,2.1552,1,8414.6,6,1.3,6,5,6,6.5,-7.5,-8.5,IS
E2_00127,2019-12-05T13:30:00Z,Initial Jobless Claims,NDX.DWX,8328.8,8314,14.8,8329,8316,13,0.8784,1,8328.8,3.2,7,3.2,7,3.2,9.8,-7.5,-8.5,IS
E2_00128,2019-12-06T13:30:00Z,Nonfarm Payrolls,NDX.DWX,8331.2,8324.9,6.3,8376.2,8316.4,59.8,9.4921,0,8328.05,42.3,10.5,49.3,10.5,49.3,10.5,-3.15,-4.15,IS
E2_00129,2019-12-11T13:30:00Z,CPI m/m,NDX.DWX,8382.1,8369.9,12.2,8385.9,8373.4,12.5,1.0246,1,8382.1,4.5,2.7,7.3,2.7,7.3,5.2,-7,-8,IS
E2_00130,2019-12-11T19:00:00Z,Fed Interest Rate Decision,NDX.DWX,8382.4,8373.9,8.5,8406.6,8375.4,31.2,3.6706,1,8382.4,13.7,6.5,19.2,6.5,24.7,6.5,24.2,23.2,IS
E2_00131,2019-12-12T13:30:00Z,Initial Jobless Claims,NDX.DWX,8411.3,8384,27.3,8398.3,8381.8,16.5,0.6044,-1,8384,1.5,12.5,4,12.5,4,12.5,-6,-7,IS
E2_00132,2019-12-13T13:30:00Z,Retail Sales m/m,NDX.DWX,8506.7,8451.7,55,8503.2,8435.2,68,1.2364,0,,12.8,4.5,12.8,4.5,12.8,55.2,0,0,IS
E2_00133,2019-12-19T13:30:00Z,Initial Jobless Claims,NDX.DWX,8598.5,8585.7,12.8,8596.5,8584.7,11.8,0.9219,-1,8585.7,0.5,6.3,1.5,6.3,5.5,6.3,-9.5,-10.5,IS
E2_00134,2021-01-07T13:30:00Z,Initial Jobless Claims,NDX.DWX,12740.5,12717.5,23,12750,12716.8,33.2,1.4435,0,,2.9,7.7,2.9,17.8,15.4,17.8,0,0,IS
E2_00135,2021-01-08T13:30:00Z,Nonfarm Payrolls,NDX.DWX,13017.8,12999.1,18.7,13035.8,12993.7,42.1,2.2513,0,13008.45,17.8,13,20.6,13,29.1,13,-9.35,-10.35,IS
E2_00136,2021-01-13T13:30:00Z,CPI m/m,NDX.DWX,12885.9,12833.8,52.1,12906.7,12858.6,48.1,0.9232,0,,21.7,0.3,25.4,0.3,47.8,0.3,0,0,IS
E2_00137,2021-01-14T13:30:00Z,Initial Jobless Claims,NDX.DWX,12993.7,12969,24.7,13003.8,12980.7,23.1,0.9352,0,,6.8,5.4,17.7,5.4,17.7,5.4,0,0,IS
E2_00138,2021-01-15T13:30:00Z,Retail Sales m/m,NDX.DWX,12924.8,12891,33.8,12924.3,12884.8,39.5,1.1686,0,,1.3,10.4,3.1,16.1,3.1,36.4,0,0,IS
E2_00139,2021-01-21T13:30:00Z,Initial Jobless Claims,NDX.DWX,13376.2,13355.9,20.3,13382.3,13319.3,63,3.1034,1,13376.2,9.6,14.4,9.6,53.4,9.6,53.4,-21.6,-22.6,IS
E2_00140,2021-01-27T19:00:00Z,Fed Interest Rate Decision,NDX.DWX,13346.1,13265.7,80.4,13318.6,13116,202.6,2.5199,0,,34.7,5.5,34.7,65.1,34.7,167.9,0,0,IS
E2_00141,2021-01-28T13:30:00Z,Initial Jobless Claims,NDX.DWX,13076.9,12987.2,89.7,13204,13005,199,2.2185,0,,55.2,13.1,125.7,13.1,185.9,13.1,0,0,IS
E2_00142,2021-02-04T13:30:00Z,Initial Jobless Claims,NDX.DWX,13475.3,13444.2,31.1,13473.5,13442.1,31.4,1.0096,0,,6.2,13.4,6.2,13.4,6.2,25.2,0,0,IS
E2_00143,2021-02-05T13:30:00Z,Nonfarm Payrolls,NDX.DWX,13610.5,13582.8,27.7,13616.9,13578.1,38.8,1.4007,0,13596.65,29.9,8.9,29.9,8.9,29.9,8.9,-13.85,-14.85,IS
E2_00144,2021-02-10T13:30:00Z,CPI m/m,NDX.DWX,13738,13722.8,15.2,13760.3,13725.2,35.1,2.3092,1,13738,32.5,2.6,32.5,2.6,32.5,2.6,12.7,11.7,IS
E2_00145,2021-02-11T13:30:00Z,Initial Jobless Claims,NDX.DWX,13730.6,13708.1,22.5,13732.3,13715.1,17.2,0.7644,0,,3.6,4.3,4.1,7,7,10.2,0,0,IS
E2_00146,2021-02-17T13:30:00Z,Retail Sales m/m,NDX.DWX,13762.2,13716.5,45.7,13731.5,13631.1,100.4,2.1969,-1,13716.5,9,21,9,57.8,9,91.4,74.9,73.9,IS
E2_00147,2021-02-18T13:30:00Z,Initial Jobless Claims,NDX.DWX,13619.6,13588.2,31.4,13598.7,13530.5,68.2,2.172,-1,13588.2,3.6,37.2,3.6,38.1,3.6,64.6,40.1,39.1,IS
E2_00148,2021-02-25T13:30:00Z,Initial Jobless Claims,NDX.DWX,13212.5,13158.5,54,13228.2,13161,67.2,1.2444,1,13212.5,45,7.5,55.5,7.5,55.5,11.7,-29.4,-30.4,IS
E2_00149,2021-03-04T13:30:00Z,Initial Jobless Claims,NDX.DWX,12695.7,12627.5,68.2,12710.7,12640.2,70.5,1.0337,1,12695.7,28.2,16.5,28.2,17.8,28.2,42.3,-27.2,-28.2,IS
E2_00150,2021-03-05T13:30:00Z,Nonfarm Payrolls,NDX.DWX,12517.4,12459.4,58,12635.6,12375.1,260.5,4.4914,-1,12459.4,6.5,129.8,31.5,129.8,130.7,129.8,-127.2,-128.2,IS
E2_00151,2021-03-10T13:30:00Z,CPI m/m,NDX.DWX,12786.6,12732.8,53.8,12997.8,12750.3,247.5,4.6004,1,12786.6,152.3,1,152.3,1,246.5,1,187,186,IS
E2_00152,2021-03-11T13:30:00Z,Initial Jobless Claims,NDX.DWX,13015.2,12957,58.2,12989.7,12936.5,53.2,0.9141,-1,12957,0.2,28.5,0.2,43.3,5.2,48,2.8,1.8,IS
E2_00153,2021-03-16T12:30:00Z,Retail Sales m/m,NDX.DWX,13164.7,13151.7,13,13181.9,13139.2,42.7,3.2846,0,13158.2,12,24,12,24,18.7,24,-6.5,-7.5,IS
E2_00154,2021-03-17T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,13031.6,12968,63.6,13253.7,13018.1,235.6,3.7044,1,13031.6,151.1,0,151.1,0,235.6,0,220.4,219.4,IS
E2_00155,2021-03-18T12:30:00Z,Initial Jobless Claims,NDX.DWX,13043.7,12967.7,76,13002.2,12961.1,41.1,0.5408,0,,2.5,24.2,2.5,27.7,2.5,38.6,0,0,IS
E2_00156,2021-03-25T12:30:00Z,Initial Jobless Claims,NDX.DWX,12819.8,12730.9,88.9,12762.8,12708.6,54.2,0.6097,-1,12730.9,23,19.2,23,19.2,23,31.2,-1.4,-2.4,IS
E2_00157,2021-04-01T12:30:00Z,Initial Jobless Claims,NDX.DWX,13259.8,13227.8,32,13277.9,13245.5,32.4,1.0125,1,13259.8,11.8,6,11.8,6,26.4,6,10.7,9.7,IS
E2_00158,2021-04-08T12:30:00Z,Initial Jobless Claims,NDX.DWX,13744.5,13719.1,25.4,13747.3,13717.2,30.1,1.185,0,,16,5.5,16,9.8,19.2,10.9,0,0,IS
E2_00159,2021-04-13T12:30:00Z,CPI m/m,NDX.DWX,13841.3,13804.2,37.1,13910.4,13813.9,96.5,2.6011,1,13841.3,62.4,18.5,71.4,18.5,78,18.5,48.9,47.9,IS
E2_00160,2021-04-15T12:30:00Z,Retail Sales m/m;Initial Jobless Claims,NDX.DWX,13941.8,13896.6,45.2,13956.5,13927.1,29.4,0.6504,1,13941.8,21.8,4.7,24.7,4.7,24.7,4.7,0.3,-0.7,IS
E2_00161,2021-04-22T12:30:00Z,Initial Jobless Claims,NDX.DWX,13915.5,13892.7,22.8,13926.7,13902.4,24.3,1.0658,1,13915.5,20.3,4,20.3,4,20.3,4,-3.7,-4.7,IS
E2_00162,2021-04-28T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,13937.1,13914.7,22.4,13993.6,13893.9,99.7,4.4509,0,13925.9,41,23,41,23,76.7,23,-11.2,-12.2,IS
E2_00163,2021-04-29T12:30:00Z,Initial Jobless Claims,NDX.DWX,14053.7,14035.2,18.5,14074.9,14042.2,32.7,1.7676,1,14053.7,18.7,4.2,28.5,4.2,28.5,4.2,-1.8,-2.8,IS
E2_00164,2021-05-06T12:30:00Z,Initial Jobless Claims,NDX.DWX,13526.7,13483.5,43.2,13499.7,13469.8,29.9,0.6921,-1,13483.5,2.4,24.3,3.9,24.3,5.6,24.3,-9.2,-10.2,IS
E2_00165,2021-05-07T12:30:00Z,Nonfarm Payrolls,NDX.DWX,13652.9,13624.4,28.5,13821.8,13638.1,183.7,6.4456,1,13652.9,171.9,11.8,171.9,11.8,171.9,11.8,70.9,69.9,IS
E2_00166,2021-05-12T12:30:00Z,CPI m/m,NDX.DWX,13313.2,13263,50.2,13280.2,13096.5,183.7,3.6594,-1,13263,1.5,182.2,1.5,182.2,1.5,182.2,122.7,121.7,IS
E2_00167,2021-05-13T12:30:00Z,Initial Jobless Claims,NDX.DWX,13099.8,13055.1,44.7,13145.6,13038.4,107.2,2.3982,0,13077.45,49.1,42.1,49.1,42.1,65.1,42.1,-22.35,-23.35,IS
E2_00168,2021-05-14T12:30:00Z,Retail Sales m/m,NDX.DWX,13262.9,13235.7,27.2,13259.9,13209.2,50.7,1.864,-1,13235.7,0.3,50.4,0.3,50.4,0.3,50.4,-4.7,-5.7,IS
E2_00169,2021-05-20T12:30:00Z,Initial Jobless Claims,NDX.DWX,13245.7,13226,19.7,13301.7,13236,65.7,3.335,1,13245.7,20.1,5.4,44.3,5.4,60.3,5.4,50.5,49.5,IS
E2_00170,2021-05-27T12:30:00Z,Initial Jobless Claims,NDX.DWX,13685.4,13634.4,51,13701.6,13624.9,76.7,1.5039,-1,13634.4,27,19.7,27,19.7,57,19.7,-54.3,-55.3,IS
E2_00171,2021-06-03T12:30:00Z,Initial Jobless Claims,NDX.DWX,13563.7,13512,51.7,13566,13524.2,41.8,0.8085,0,,22.2,8.7,28.8,8.7,33.1,8.7,0,0,IS
E2_00172,2021-06-04T12:30:00Z,Nonfarm Payrolls,NDX.DWX,13568.3,13539.6,28.7,13618.2,13527.6,90.6,3.1568,0,13553.95,52.3,27.7,52.3,27.7,62.9,27.7,-14.35,-15.35,IS
E2_00173,2021-06-10T12:30:00Z,CPI m/m;Initial Jobless Claims,NDX.DWX,13798.6,13746.3,52.3,13851.8,13727.3,124.5,2.3805,0,13772.45,26.2,61.3,47,61.3,63.2,61.3,-26.15,-27.15,IS
E2_00174,2021-06-15T12:30:00Z,Retail Sales m/m,NDX.DWX,14152,14139.2,12.8,14147.5,14103.9,43.6,3.4063,-1,14139.2,1.8,26.2,1.8,29.5,1.8,41.8,22.4,21.4,IS
E2_00175,2021-06-16T18:00:00Z,Fed Interest Rate Decision,NDX.DWX,14045.8,14011.3,34.5,14021.5,13836.6,184.9,5.3594,-1,14011.3,0,134,0,159.6,0,184.9,88.2,87.2,IS
E2_00176,2021-06-17T12:30:00Z,Initial Jobless Claims,NDX.DWX,13941.8,13893,48.8,13947,13900,47,0.9631,0,,25,2.7,25,2.7,44.3,2.7,0,0,IS
E2_00177,2021-06-24T12:30:00Z,Initial Jobless Claims,NDX.DWX,14364.7,14346.2,18.5,14362.7,14343.7,19,1.027,0,,2.5,7.2,2.5,16.5,2.5,16.5,0,0,IS
E2_00178,2021-07-01T12:30:00Z,Initial Jobless Claims,NDX.DWX,14560.9,14530.8,30.1,14552,14529.6,22.4,0.7442,0,,10.5,5.5,10.5,7.2,10.5,11.9,0,0,IS
E2_00179,2021-07-02T12:30:00Z,Nonfarm Payrolls,NDX.DWX,14617.3,14586.4,30.9,14651.9,14584.3,67.6,2.1877,0,14601.85,38,19.1,38,19.1,48.5,19.1,-15.45,-16.45,IS
E2_00180,2021-07-08T12:30:00Z,Initial Jobless Claims,NDX.DWX,14622.4,14547.4,75,14620.7,14577.2,43.5,0.58,0,,15.2,11.4,27.3,11.4,32.1,11.4,0,0,IS
